_r,accref,mime,accsize,centerAlpha,centerDelta,imageTitle,instId,dateObs,nAxes,pixelSize,pixelScale,refFrame,wcs_equinox,wcs_projection,wcs_refPixel,wcs_refValues,wcs_cdmatrix,bandpassId,bandpassUnit,bandpassRefval,bandpassHi,bandpassLo,pixflags,coverage,target,obsid,related_products,valid,task_id,beam_number,freqMin,freqMax,n_channels,pub_did,pipeline_name,pipeline_version,sigma_in,sigma_out,R,maxneg,ex_2
,https://vo.astron.nl/getproduct/APERTIF_DR1/200122050_AP_B027/image_mf_02.fits,image/fits,37892160,202.019374702048,51.564415436406,200122050_AP_B027,Apertif,58871.2125324076,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[202.018481 51.564971],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[204.662763837 49.7858127954 204.868681676 53.1991625764 199.168280324 53.1991625764 199.374198163 49.7858127954],s1334+5058,200122050,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200122050_AP_B027/image_mf_02.fits,True,200122050_AP_B027,27,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200122050_AP_B027/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,41.3,37.4,1.11,-1.0,220.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200122050_AP_B028/image_mf_01.fits,image/fits,37895040,202.772081867779,51.5728454364056,200122050_AP_B028,Apertif,58871.2147962963,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[202.771188 51.573401],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[205.415931637 49.7942466191 205.621949906 53.2075937881 199.920426094 53.2075937881 200.126444363 49.7942466191],s1334+5058,200122050,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200122050_AP_B028/image_mf_01.fits,True,200122050_AP_B028,28,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200122050_AP_B028/image_mf_01.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,39.2,35.1,1.12,-1.0,235.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200122050_AP_B029/image_mf_02.fits,image/fits,37895040,203.525114938346,51.5764604367335,200122050_AP_B029,Apertif,58871.2162314816,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[203.524221 51.577016],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[206.169162307 49.7978632569 206.375223662 53.2112093057 200.673218338 53.2112093057 200.879279693 49.7978632569],s1334+5058,200122050,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200122050_AP_B029/image_mf_02.fits,True,200122050_AP_B029,29,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200122050_AP_B029/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,36.4,32.8,1.11,-1.0,192.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200122050_AP_B030/image_mf_02.fits,image/fits,37892160,204.278212914646,51.5752554367335,200122050_AP_B030,Apertif,58871.2153981482,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[204.277319 51.575811],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[206.922194412 49.7966577111 207.128241404 53.2100041333 201.426396596 53.2100041333 201.632443588 49.7966577111],s1334+5058,200122050,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200122050_AP_B030/image_mf_02.fits,True,200122050_AP_B030,30,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200122050_AP_B030/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,37.6,32.3,1.16,-1.0,309.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200122050_AP_B031/image_mf_02.fits,image/fits,37892160,205.031115796211,51.5692324367338,200122050_AP_B031,Apertif,58871.2161388891,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[205.030222 51.569788],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[207.674768117 49.7906319811 207.880743335 53.2039802696 202.179700665 53.2039802696 202.385675883 49.7906319811],s1334+5058,200122050,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200122050_AP_B031/image_mf_02.fits,True,200122050_AP_B031,31,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200122050_AP_B031/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,39.1,34.8,1.12,-1.0,252.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200122050_AP_B032/image_mf_02.fits,image/fits,37895040,205.783563582711,51.5583964370623,200122050_AP_B032,Apertif,58871.216349537,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[205.78267 51.558952],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[208.42662396 49.7797910614 208.632470133 53.1931427072 202.932869867 53.1931427072 203.13871604 49.7797910614],s1334+5058,200122050,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200122050_AP_B032/image_mf_02.fits,True,200122050_AP_B032,32,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200122050_AP_B032/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,56.2,50.1,1.12,-1.0,232.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200122050_AP_B033/image_mf_02.fits,image/fits,37892160,201.624778634883,51.9633984367154,200122050_AP_B033,Apertif,58871.2141192132,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[201.623877 51.963954],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[204.290209933 50.1849698387 204.500953002 53.5981955822 198.746800998 53.5981955822 198.957544067 50.1849698387],s1334+5058,200122050,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200122050_AP_B033/image_mf_02.fits,True,200122050_AP_B033,33,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200122050_AP_B033/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,53.7,46.2,1.16,-1.0,375.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200122050_AP_B034/image_mf_02.fits,image/fits,37892160,202.383927856062,51.9743904367149,200122050_AP_B034,Apertif,58871.2148645832,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[202.383026 51.974946],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[205.04997345 50.195966433 205.260851567 53.6091887467 199.505200433 53.6091887467 199.71607855 50.195966433],s1334+5058,200122050,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200122050_AP_B034/image_mf_02.fits,True,200122050_AP_B034,34,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200122050_AP_B034/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,43.5,38.1,1.14,-1.0,283.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200122050_AP_B035/image_mf_02.fits,image/fits,37892160,203.143543979601,51.9805004363866,200122050_AP_B035,Apertif,58871.2157326387,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[203.142642 51.981056],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[205.809931199 50.2020789821 206.020884434 53.6152993891 200.264399566 53.6152993891 200.475352801 50.2020789821],s1334+5058,200122050,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200122050_AP_B035/image_mf_02.fits,True,200122050_AP_B035,35,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200122050_AP_B035/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,37.8,34.5,1.1,-1.0,183.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200122050_AP_B036/image_mf_02.fits,image/fits,37892160,203.903360003695,51.9817234367146,200122050_AP_B036,Apertif,58871.2149733799,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[203.902458 51.982279],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[206.569815619 50.2033024919 206.780783894 53.6165225172 201.024132106 53.6165225172 201.235100381 50.2033024919],s1334+5058,200122050,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200122050_AP_B036/image_mf_02.fits,True,200122050_AP_B036,36,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200122050_AP_B036/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,38.3,34.7,1.1,-1.0,190.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200122050_AP_B037/image_mf_02.fits,image/fits,37892160,204.66310992986,51.9780564367147,200122050_AP_B037,Apertif,58871.2188483798,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[204.662208 51.978612],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[207.329360485 50.1996339628 207.540283669 53.6128551326 201.784132331 53.6128551326 201.995055515 50.1996339628],s1334+5058,200122050,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200122050_AP_B037/image_mf_02.fits,True,200122050_AP_B037,37,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200122050_AP_B037/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,50.1,42.6,1.18,-1.0,373.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200122050_AP_B038/image_mf_02.fits,image/fits,37895040,205.422525757729,51.9695044367152,200122050_AP_B038,Apertif,58871.2159965276,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[205.421624 51.97006],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[208.088298247 50.1910783921 208.299116321 53.6043022305 202.544131679 53.6043022305 202.754949753 50.1910783921],s1334+5058,200122050,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200122050_AP_B038/image_mf_02.fits,True,200122050_AP_B038,38,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200122050_AP_B038/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,50.3,46.6,1.08,-1.0,139.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200123001_AP_B001/image_mf_02.fits,image/fits,37897920,31.5885794682998,40.2099484354903,200123001_AP_B001,Apertif,58871.7246886576,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[31.587852 40.210504],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[33.7667080046 38.4201912457 33.8791583685 41.8372094895 29.2965456315 41.8372094895 29.4089959954 38.4201912457],s0214+4114,200123001,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200123001_AP_B001/image_mf_02.fits,True,200123001_AP_B001,1,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200123001_AP_B001/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,53.0,49.1,1.08,-1.0,136.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200123001_AP_B002/image_mf_02.fits,image/fits,37897920,32.201002563237,40.2188314358187,200123001_AP_B002,Apertif,58871.7245972222,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[32.200275 40.219387],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[34.3793995485 38.4290881902 34.4919000243 41.8461030664 29.9086499757 41.8461030664 30.0211504515 38.4290881902],s0214+4114,200123001,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200123001_AP_B002/image_mf_02.fits,True,200123001_AP_B002,2,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200123001_AP_B002/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,55.1,51.0,1.08,-1.0,138.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200123001_AP_B003/image_mf_02.fits,image/fits,37895040,32.8137416235516,40.2244874361469,200123001_AP_B003,Apertif,58871.7209849539,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[32.813014 40.225043],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[34.992309598 38.4347530639 35.1048419943 41.8517657967 30.5211860057 41.8517657967 30.633718402 38.4347530639],s0214+4114,200123001,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200123001_AP_B003/image_mf_02.fits,True,200123001_AP_B003,3,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200123001_AP_B003/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,47.9,40.5,1.18,-1.0,366.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200123001_AP_B004/image_mf_02.fits,image/fits,37897920,33.4266556496009,40.2269124361469,200123001_AP_B004,Apertif,58871.7210162035,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[33.425928 40.227468],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[35.6052969499 38.4371818674 35.7178430351 41.8541936813 31.1340129649 41.8541936813 31.2465590501 38.4371818674],s0214+4114,200123001,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200123001_AP_B004/image_mf_02.fits,True,200123001_AP_B004,4,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200123001_AP_B004/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,50.5,46.8,1.08,-1.0,131.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200123001_AP_B005/image_mf_02.fits,image/fits,37897920,34.0396036413399,40.2261034358189,200123001_AP_B005,Apertif,58871.7208541669,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[34.038876 40.226659],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[36.2182204782 38.4363715986 36.3307619964 41.853383719 31.7469900036 41.853383719 31.8595315218 38.4363715986],s0214+4114,200123001,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200123001_AP_B005/image_mf_02.fits,True,200123001_AP_B005,5,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200123001_AP_B005/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,49.1,45.5,1.08,-1.0,142.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200123001_AP_B006/image_mf_02.fits,image/fits,37897920,34.6524475983647,40.2220624354907,200123001_AP_B006,Apertif,58871.7219594908,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[34.65172 40.222618],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[36.830942255 38.4323242598 36.9434609641 41.8493379115 32.3599790359 41.8493379115 32.472497745 38.4323242598],s0214+4114,200123001,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200123001_AP_B006/image_mf_02.fits,True,200123001_AP_B006,6,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200123001_AP_B006/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,52.3,47.9,1.09,-1.0,137.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200123001_AP_B008/image_mf_01.fits,image/fits,37897920,31.8843979134385,40.619879435831,200123001_AP_B008,Apertif,58871.7253379631,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[31.883666 40.620435],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[34.0750390546 38.8307558777 34.1898284314 42.2476201927 29.5775035686 42.2476201927 29.6922929454 38.8307558777],s0214+4114,200123001,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200123001_AP_B008/image_mf_01.fits,True,200123001_AP_B008,8,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200123001_AP_B008/image_mf_01.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,54.3,51.3,1.06,-1.0,79.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200123001_AP_B009/image_mf_02.fits,image/fits,37897920,32.5007559947025,40.6272554355032,200123001_AP_B009,Apertif,58871.7236064817,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[32.500024 40.627811],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[34.6916246224 38.8381430953 34.8064565867 42.2550046677 30.1935914133 42.2550046677 30.3084233776 38.8381430953],s0214+4114,200123001,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200123001_AP_B009/image_mf_02.fits,True,200123001_AP_B009,9,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200123001_AP_B009/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,48.1,45.2,1.07,-1.0,102.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200123001_AP_B010/image_mf_01.fits,image/fits,37897920,33.1173650392143,40.6313554358313,200123001_AP_B010,Apertif,58871.7231446761,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[33.116633 40.631911],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[35.3083601537 38.8422493279 35.4232157983 42.2591093763 30.8100502017 42.2591093763 30.9249058463 38.8422493279],s0214+4114,200123001,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200123001_AP_B010/image_mf_01.fits,True,200123001_AP_B010,10,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200123001_AP_B010/image_mf_01.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,45.6,41.8,1.09,-1.0,148.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200123001_AP_B011/image_mf_02.fits,image/fits,37897920,33.7340800482041,40.6321754358313,200123001_AP_B011,Apertif,58871.7230324075,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[33.733348 40.632731],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[35.925100463 38.8430705742 36.0399608443 42.2599303178 31.4267351557 42.2599303178 31.541595537 38.8430705742],s0214+4114,200123001,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200123001_AP_B011/image_mf_02.fits,True,200123001_AP_B011,11,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200123001_AP_B011/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,38.3,34.8,1.1,-1.0,145.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200123001_AP_B015/image_mf_02.fits,image/fits,37895040,32.1839664450133,41.0291824355144,200123001_AP_B015,Apertif,58871.7247731481,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[32.18323 41.029738],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[34.3873582768 39.2406716929 34.504538278 42.6573852121 29.861921722 42.6573852121 29.9791017232 39.2406716929],s0214+4114,200123001,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200123001_AP_B015/image_mf_02.fits,True,200123001_AP_B015,15,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200123001_AP_B015/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,50.7,45.2,1.12,-1.0,205.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200123001_AP_B016/image_mf_01.fits,image/fits,37889280,32.8042775097066,41.0350044358425,200123001_AP_B016,Apertif,58871.7214363427,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[32.803541 41.03556],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[35.0078525922 39.2465022687 35.1250670052 42.663213663 30.4820149948 42.663213663 30.5992294078 39.2465022687],s0214+4114,200123001,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200123001_AP_B016/image_mf_01.fits,True,200123001_AP_B016,16,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200123001_AP_B016/image_mf_01.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,46.2,42.3,1.09,-1.0,152.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200123001_AP_B017/image_mf_01.fits,image/fits,37900800,33.4247695376341,41.0375004358426,200123001_AP_B017,Apertif,58871.7255532406,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[33.424033 41.038056],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[35.6284231993 39.2490019442 35.7456523688 42.6657124276 31.1024136312 42.6657124276 31.2196428007 39.2490019442],s0214+4114,200123001,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200123001_AP_B017/image_mf_01.fits,True,200123001_AP_B017,17,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200123001_AP_B017/image_mf_01.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,38.3,34.0,1.13,-1.0,226.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200123001_AP_B019/image_mf_02.fits,image/fits,37895040,34.6657164817826,41.0325084358425,200123001_AP_B019,Apertif,58871.7194502316,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[34.66498 41.033064],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[36.8692129949 39.2440025926 36.9864126536 42.6607148978 32.3435473464 42.6607148978 32.4607470051 39.2440025926],s0214+4114,200123001,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200123001_AP_B019/image_mf_02.fits,True,200123001_AP_B019,19,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200123001_AP_B019/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,37.6,34.4,1.09,-1.0,169.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200123001_AP_B020/image_mf_02.fits,image/fits,37897920,35.2858813985224,41.0250254355143,200123001_AP_B020,Apertif,58871.7199421297,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[35.285145 41.025581],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[37.4891424192 39.2365085672 37.606297857 42.653223604 32.963992143 42.653223604 33.0811475808 39.2365085672],s0214+4114,200123001,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200123001_AP_B020/image_mf_02.fits,True,200123001_AP_B020,20,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200123001_AP_B020/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,48.6,41.8,1.16,-1.0,312.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200123001_AP_B021/image_mf_02.fits,image/fits,37895040,31.863321975526,41.4301904358525,200123001_AP_B021,Apertif,58871.7173287035,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[31.862581 41.430746],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[34.0794609974 39.6422612698 34.1990385137 43.0588296879 29.5261234863 43.0588296879 29.6457010026 39.6422612698],s0214+4114,200123001,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200123001_AP_B021/image_mf_02.fits,True,200123001_AP_B021,21,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200123001_AP_B021/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,56.2,51.7,1.09,-1.0,147.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/200123001_AP_B022/image_mf_02.fits,image/fits,37895040,32.487341062622,41.4377814355246,200123001_AP_B022,Apertif,58871.7202129629,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[32.4866 41.438337],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[34.7037238557 39.6498631018 34.823347297 43.0664287974 30.149852703 43.0664287974 30.2694761443 39.6498631018],s0214+4114,200123001,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/200123001_AP_B022/image_mf_02.fits,True,200123001_AP_B022,22,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/200123001_AP_B022/image_mf_02.fits,Apercal_150_ACF_CDF_BPF,v2.5-298-g312934a,43.1,36.9,1.17,-1.0,326.0
