Obsid,Beam,c2_good,c1_good,c0_good,c2_ok,c1_ok,c0_ok,all_good,all_ok,all_good_ok,rms_c2,rms_c1,rms_c0,lgfrac_c2,lgfrac_c1,lgfrac_c0,prom_c2,prom_c1,prom_c0
191227013,16,1,1,1,0,0,0,1,0,1,0.0014109551,0.0014364921,0.0015099014,-5.899523,-6.04629,-5.941909,4.2307,4.242445,4.2507954
191227013,17,1,1,1,0,0,0,1,0,1,0.0014152622,0.0014336926,0.001460227,-5.995635,-5.9686036,-5.9657116,4.2339225,4.238346,4.2122307
191227013,18,0,0,1,0,0,0,0,0,0,0.0017873349,0.0016249759,0.0015318679,-5.2726393,-6.16383,-6.369812,4.7872705,4.389772,4.1925206
191227013,19,0,0,0,0,0,0,0,0,0,0.004065838,0.0029022174,0.0033187815,-3.0877275,-2.9705334,-2.957607,6.403572,6.1111207,6.356227
191227013,20,1,1,1,0,0,0,1,0,1,0.0016552985,0.0017033202,0.0017764758,-5.8931828,-6.041836,-5.953647,4.23915,4.242067,4.2225
191227013,21,0,0,0,0,0,0,0,0,0,0.0019197689,0.0019470876,0.0019798537,-3.6442504,-3.6069248,-3.5708163,4.3743305,4.425797,4.4106617
191227013,22,1,1,1,0,0,0,1,0,1,0.0015686152,0.0015167568,0.001474758,-5.874699,-6.0507903,-6.0461183,4.248733,4.255537,4.2091646
191227013,23,1,1,1,0,0,0,1,0,1,0.0013471228,0.0013598823,0.0014015946,-5.946702,-5.991669,-5.897892,4.2141323,4.246416,4.2125936
191227013,24,1,1,1,0,0,0,1,0,1,0.0013210315,0.001414628,0.0014723197,-5.9538803,-6.041836,-6.193721,4.2395353,4.236718,4.2021894
191227013,25,0,0,0,0,0,0,0,0,0,0.002362804,0.002099223,0.0021105078,-3.395622,-3.4939103,-3.5826046,5.7167883,5.6844106,5.731347
191227013,26,0,0,0,0,0,1,0,0,0,0.0019215948,0.0019207055,0.0019670005,-3.8831656,-4.251163,-4.7736077,4.535062,4.381425,4.297655
191227013,27,1,1,1,0,0,0,1,0,1,0.0015487123,0.0015667884,0.0016072113,-5.8931828,-5.886934,-5.683431,4.283485,4.24514,4.2600374
191227013,28,1,1,1,0,0,0,1,0,1,0.0015124193,0.0014549652,0.0014842422,-5.890047,-5.9877386,-6.076607,4.2981954,4.2272735,4.243827
191227013,30,1,1,1,0,0,0,1,0,1,0.0013894469,0.001414972,0.0014338384,-5.886934,-6.0599337,-5.9844613,4.240805,4.2371306,4.245304
191227013,31,1,1,1,0,0,0,1,0,1,0.0015290298,0.0015432133,0.0015703724,-5.8716936,-5.9686036,-6.126774,4.242404,4.235048,4.2503257
191227013,32,1,1,1,0,0,0,1,0,1,0.0018960478,0.0019397639,0.0020182128,-5.6657057,-5.890047,-5.7341847,4.296325,4.2528863,4.2414026
191227013,33,1,1,1,0,0,0,1,0,1,0.001911287,0.001952227,0.0020261244,-5.899523,-5.946702,-6.135729,4.2412457,4.2495875,4.237976
191227013,34,1,1,1,0,0,0,1,0,1,0.0016496989,0.0016595933,0.0017145164,-5.845541,-6.0836716,-5.978121,4.253002,4.2135506,4.2131276
191227013,35,1,0,1,0,0,0,0,0,0,0.0015248777,0.0017719156,0.0016087249,-5.8807735,-4.447037,-5.877451,4.2508535,4.7859974,4.2685966
191227013,36,1,1,1,0,0,0,1,0,1,0.0014986501,0.0015440837,0.0015638412,-5.9648757,-6.0374265,-6.0926943,4.232769,4.1969004,4.2542267
191227013,37,1,1,1,0,0,0,1,0,1,0.0015133007,0.0015181282,0.0015607831,-5.805175,-5.972364,-5.8875513,4.268838,4.2629366,4.2704825
191227013,38,1,1,1,0,0,0,1,0,1,0.0018565906,0.001812501,0.0017473381,-5.795016,-5.9059567,-5.8724875,4.2856936,4.263751,4.329418
191227013,39,1,0,0,0,1,1,0,0,1,0.0021561808,0.0021680486,0.0021767868,-5.328054,-4.935457,-4.671463,4.347445,4.341677,4.3962126
191227014,0,1,1,1,0,0,0,1,0,1,0.0015692498,0.0016090202,0.0016634783,-6.0244617,-6.098563,-6.0245786,4.2194967,4.2359524,4.22241
191227014,2,1,1,1,0,0,0,1,0,1,0.0016199937,0.0016511353,0.0017160225,-5.9059567,-6.0287404,-5.9657116,4.2196655,4.204931,4.201492
191227014,3,1,1,1,0,0,0,1,0,1,0.0018901873,0.0019185132,0.0019845392,-6.1139836,-6.360964,-6.2371864,4.21309,4.143982,4.190336
191227014,4,1,1,1,0,0,0,1,0,1,0.0017967253,0.0018060276,0.0018551596,-6.277187,-6.292699,-6.2371864,4.2501764,4.150255,4.1676774
191227014,5,1,1,1,0,0,0,1,0,1,0.0014789418,0.0015011549,0.0015482805,-5.8716936,-6.0740204,-5.971872,4.219028,4.219588,4.229001
191227014,6,1,1,1,0,0,0,1,0,1,0.0015208907,0.0015372643,0.0015801558,-5.8931828,-5.9191184,-6.0040565,4.2400193,4.2434015,4.2358885
191227014,7,1,1,1,0,0,0,1,0,1,0.0019304438,0.0019528129,0.0019825033,-5.8000655,-5.886934,-5.8579288,4.31123,4.268277,4.260465
191227014,8,1,1,1,0,0,0,1,0,1,0.001863818,0.0018882466,0.0019111831,-5.8000655,-6.0077558,-6.135729,4.2658505,4.229708,4.216989
191227014,9,0,1,1,1,0,0,0,0,1,0.0016430718,0.0016517324,0.0016875761,-5.271886,-6.420278,-6.31182,4.1726375,4.123465,4.1452656
191227014,10,1,1,1,0,0,0,1,0,1,0.0014954354,0.001510189,0.001551223,-5.613106,-6.277187,-6.298456,4.1790366,4.146233,4.179341
191227014,11,1,1,1,0,0,0,1,0,1,0.0014275485,0.0014495611,0.0014927208,-6.0244617,-6.0374265,-6.173517,4.2090344,4.2195563,4.1948113
191227014,12,1,1,1,0,0,0,1,0,1,0.0014415882,0.0014679412,0.0015196712,-5.8931828,-5.925852,-5.9657116,4.244571,4.2489514,4.2418976
191227014,13,1,1,1,0,0,0,1,0,1,0.0015487911,0.0015813183,0.0016475192,-5.9538803,-5.999638,-6.0176296,4.2378902,4.227045,4.2442684
191227014,14,1,1,1,0,0,0,1,0,1,0.002013039,0.0020407357,0.0020794282,-5.8657446,-5.823547,-5.8824716,4.2644763,4.2891316,4.264151
191227014,15,1,1,1,0,0,0,1,0,1,0.0018969432,0.0017903429,0.001747686,-6.0287404,-6.041836,-6.2487683,4.188976,4.227651,4.1769915
191227014,16,0,0,0,0,0,0,0,0,0,0.0030295127,0.0030168926,0.003089206,-3.9850461,-6.16383,-4.4892025,4.3882384,4.010102,4.4105263
191227014,17,1,1,1,0,0,0,1,0,1,0.0014420692,0.0014518521,0.0014816034,-6.0244617,-6.181803,-6.2371864,4.2077885,4.1743116,4.206864
191227014,18,1,1,1,0,0,0,1,0,1,0.0014610403,0.0014639655,0.0014773203,-5.9686036,-5.9686036,-6.0040565,4.2485027,4.1953063,4.2223988
191227014,19,1,1,1,0,0,0,1,0,1,0.0014268603,0.0014483269,0.0014953978,-6.0935426,-6.0118723,-6.0926943,4.2034745,4.215925,4.2013206
191227014,20,0,1,1,1,0,0,0,0,1,0.0019084096,0.0019570452,0.002030604,-4.9221354,-5.854085,-5.667751,4.5740147,4.3587914,4.4001017
191227014,21,1,1,1,0,0,0,1,0,1,0.0017820048,0.0017982117,0.0018176755,-5.932691,-6.003678,-5.9908953,4.230746,4.2059293,4.239544
191227014,22,1,1,1,0,0,0,1,0,1,0.0016066924,0.001600072,0.0016280296,-6.420278,-6.2848735,-6.3856063,4.1290517,4.1395326,4.1296177
191227014,23,1,1,1,0,0,0,1,0,1,0.0015512303,0.0015707734,0.0016471659,-6.24067,-6.4098125,-6.2487683,4.207251,4.157838,4.218365
191227014,24,1,1,1,0,0,0,1,0,1,0.001374928,0.0014145828,0.0014654591,-6.0244617,-6.181803,-6.1637573,4.2277727,4.194647,4.2409844
191227014,25,1,1,1,0,0,0,1,0,1,0.0014220579,0.0014424445,0.0014827116,-5.9611797,-6.04629,-6.0176296,4.206526,4.2157407,4.2082524
191227014,26,1,1,1,0,0,0,1,0,1,0.0015013544,0.0015369485,0.0016050586,-5.9799833,-6.041836,-5.9908953,4.2141213,4.241485,4.1858096
191227014,27,1,1,1,0,0,0,1,0,1,0.0015354721,0.001565233,0.0016261019,-5.922472,-5.925852,-5.947738,4.251866,4.2655363,4.270334
191227014,28,1,1,1,0,0,0,1,0,1,0.0014880786,0.0014475737,0.0014802177,-5.8129535,-5.995635,-6.076607,4.24461,4.248184,4.257751
191227014,30,1,1,1,0,0,0,1,0,1,0.0013617302,0.0013855973,0.001444005,-5.9361515,-5.925852,-6.0245786,4.2231827,4.2323904,4.236412
191227014,31,1,1,1,0,0,0,1,0,1,0.0015075357,0.0015227242,0.0015601239,-5.8777256,-6.0330615,-5.9844613,4.2617846,4.256762,4.2496834
191227014,32,1,1,1,0,0,0,1,0,1,0.0018972614,0.0019324266,0.0020168007,-5.912488,-5.972364,-6.0245786,4.2488112,4.2468805,4.235146
191227014,33,1,1,1,0,0,0,1,0,1,0.001980245,0.0020154184,0.0020934322,-5.991669,-6.0374265,-6.126774,4.204518,4.2486267,4.1842656
191227014,34,1,1,1,0,0,0,1,0,1,0.001633628,0.0016473633,0.0016917323,-6.0645785,-5.8657446,-5.971872,4.258593,4.241128,4.24385
191227014,35,1,1,1,0,0,0,1,0,1,0.0014879678,0.0015085906,0.0015554932,-5.932691,-5.929258,-6.03164,4.211159,4.228002,4.212764
191227014,36,1,1,1,0,0,0,1,0,1,0.0014888754,0.0015144185,0.0015741423,-6.055338,-5.9648757,-6.100967,4.2023306,4.2030478,4.1920476
191227014,37,1,1,1,0,0,0,1,0,1,0.001516648,0.0015400432,0.0016002973,-5.929258,-6.0374265,-6.0176296,4.2320237,4.238899,4.2523437
191227014,38,1,1,1,0,0,0,1,0,1,0.0017345046,0.0017558051,0.0017914956,-5.9361515,-5.886934,-5.8926907,4.2318473,4.261233,4.2517695
191227014,39,1,1,1,0,0,0,1,0,1,0.002211503,0.0022021271,0.0022090964,-5.84837,-5.8716936,-5.848487,4.275734,4.244714,4.281427
191228041,0,1,1,0,0,0,0,0,0,0,0.0021551934,0.0020672043,0.0031173395,-5.7520285,-5.6248217,-4.1129913,4.278771,4.3331947,5.5430193
191228041,2,1,1,1,0,0,0,1,0,1,0.0015754582,0.0016403875,0.0016972321,-5.9761567,-5.5403013,-5.470617,4.233989,4.2712913,4.169918
191228041,3,1,1,1,0,0,0,1,0,1,0.0015372343,0.0015995958,0.001647142,-5.932691,-5.7850885,-6.076607,4.2326946,4.2769866,4.260783
191228041,4,0,0,0,0,0,0,0,0,0,0.001733465,0.0017888269,0.0018774818,-4.1958523,-4.198196,-4.19955,4.238987,4.251892,4.2266383
191228041,5,1,1,1,0,0,0,1,0,1,0.0017615702,0.0017244819,0.0017856718,-5.890047,-5.6421266,-5.618313,4.286914,4.319115,4.280985
191228041,6,0,1,1,0,0,0,0,0,0,0.0029916572,0.0020651268,0.0019646531,-3.2041507,-5.7363963,-5.947738,6.5059924,4.2905912,4.2706494
191228041,7,1,0,0,0,1,0,0,0,0,0.0020009945,0.00209465,0.0038649535,-5.845541,-5.2950745,-3.3630812,4.254626,4.375537,5.9892855
191228041,8,0,0,0,0,0,0,0,0,0,0.0024218936,0.0025603788,0.0027072881,-6.379849,-6.3170586,-6.4019966,4.405781,4.4961014,4.649562
191228041,9,1,1,1,0,0,0,1,0,1,0.00161607,0.0015877229,0.001556489,-5.8931828,-5.8077526,-6.0176296,4.258156,4.318615,4.1964717
191228041,10,0,0,0,1,1,1,0,1,1,0.001763452,0.0017336373,0.0019478739,-5.270383,-4.6976037,-4.61285,4.352508,4.3102264,4.3150496
191228041,11,1,1,1,0,0,0,1,0,1,0.0014884631,0.0015188826,0.0015710552,-6.2549105,-6.0287404,-6.21491,4.180151,4.1761584,4.1776433
191228041,12,0,1,0,1,0,0,0,0,0,0.0020837353,0.0022410194,0.0029929294,-5.203115,-5.3995934,-4.6535106,4.423135,4.4398236,4.9069695
191228041,13,1,1,1,0,0,0,1,0,1,0.0015912049,0.0016717904,0.0016881543,-5.8931828,-5.925852,-6.038819,4.2565536,4.254691,4.222707
191228041,14,1,1,1,0,0,0,1,0,1,0.002289403,0.0025909685,0.0026113447,-5.845541,-5.463688,-5.552152,4.2908435,4.362814,4.320718
191228041,15,0,0,0,0,0,0,0,0,0,0.0027329123,0.0031074192,0.0029563927,-3.5420463,-3.5113955,-3.455594,4.3919864,4.8411217,4.220193
191228041,16,0,1,1,0,0,0,0,0,0,0.0037234446,0.001782851,0.0016848162,-2.8362281,-5.308786,-6.193721,6.8199716,4.3490148,4.2296877
191228041,17,1,1,1,0,0,0,1,0,1,0.0017939417,0.0019679042,0.0019865988,-5.9157906,-5.470769,-5.799937,4.2843285,4.2327814,4.208979
191228041,18,1,0,0,0,0,0,0,0,0,0.0018866988,0.0024798105,0.0031888075,-5.6926174,-4.204853,-4.809649,4.3476787,5.1241446,4.821516
191228041,19,1,0,1,0,0,0,0,0,0,0.0017718687,0.0024217793,0.0021538616,-5.4755545,-4.061461,-5.4845314,4.3515353,5.3764796,4.34799
191228041,20,0,0,0,0,0,0,0,0,0,0.00308924,0.0030215404,0.004254553,-4.3914886,-5.009398,-4.414193,4.8621264,4.4958777,5.142466
191228041,21,0,0,0,0,0,0,0,0,0,0.0025165742,0.0025111462,0.0025426,-3.6309493,-3.566906,-3.5512664,4.298167,4.3876266,4.3510623
191228041,22,1,1,1,0,0,0,1,0,1,0.001945606,0.0023187913,0.0023857076,-5.902728,-5.5403013,-5.703027,4.250764,4.39505,4.42239
191228041,23,1,0,1,0,0,0,0,0,0,0.0018694957,0.0035323289,0.001878666,-5.5279117,-4.028611,-5.599486,4.4451976,5.3815207,4.284163
191228041,24,0,0,1,1,1,0,0,0,1,0.0021565526,0.0021930682,0.0017888926,-5.1620727,-4.666639,-5.7377887,4.416219,4.6789217,4.2078123
191228041,25,0,0,1,1,1,0,0,0,1,0.0022404524,0.0022504083,0.0024743672,-5.030032,-5.235102,-5.6408787,4.50625,4.3815546,4.397619
191228041,26,0,0,0,0,0,0,0,0,0,0.009028412,0.0057754233,0.006204466,-inf,-4.8064613,-4.8187094,5.5362015,4.7721634,4.478802
191228041,27,0,0,0,0,0,0,0,0,0,0.0036084636,0.0047017643,0.004165928,-4.881692,-4.900802,-4.829751,4.300141,4.807254,4.2112155
191228041,28,1,1,1,0,0,0,1,0,1,0.0019403349,0.0018276605,0.001957289,-5.331494,-5.60655,-5.86758,4.2993994,4.3152266,4.306415
191228041,30,0,0,1,0,0,0,0,0,0,0.0021430303,0.0047114477,0.0017805464,-4.205757,-2.8538961,-5.8301983,5.147282,6.736424,4.236271
191228041,31,0,0,0,0,0,0,0,0,0,0.0040758494,0.0041164537,0.0035068279,-3.773205,-4.913476,-5.591661,5.731039,4.4863057,4.314891
191228041,32,0,0,0,0,0,0,0,0,0,0.0033970405,0.003411528,0.0046623982,-5.5632396,-4.9299426,-4.976237,4.3993444,4.4820485,4.626866
191228041,33,0,0,0,0,0,0,0,0,0,0.003321404,0.003136501,0.0033275688,-5.611458,-5.534751,-6.135729,4.3136835,4.38311,4.244776
191228041,34,0,0,0,0,0,0,0,0,0,0.0031980362,0.0036567913,0.0033019304,-4.914136,-5.05855,-4.3391256,4.6995215,4.629978,4.88463
191228041,35,1,1,1,0,0,0,1,0,1,0.0015638805,0.0016042962,0.0016594486,-6.0077558,-5.8569703,-6.03164,4.228891,4.2817144,4.2422943
191228041,36,0,0,0,0,0,0,0,0,0,0.0030131503,0.0030404665,0.0034386548,-5.3827543,-4.560159,-4.797438,4.4875307,5.057668,4.656164
191228041,37,0,0,0,0,0,0,0,0,0,0.004989932,0.005563324,0.0047207777,-5.5691686,-4.9553304,-6.298456,4.2900095,4.4234176,4.303608
191228041,39,0,0,0,0,0,0,0,0,0,0.0048564593,0.0050060647,0.0041941176,-3.1884005,-4.902406,-5.065691,6.551115,4.7143636,4.5704765
191229013,0,0,0,1,1,0,0,0,0,0,0.0014200059,0.0015537647,0.0015378785,-5.252744,-3.7355857,-5.8392463,4.434339,4.846969,4.2809467
191229013,1,0,0,1,1,0,0,0,0,0,0.002221212,0.002665222,0.0024510855,-4.9896994,-2.9374802,-6.118,4.5402923,4.84293,4.309812
191229013,3,0,0,1,1,0,0,0,0,0,0.0015538383,0.0017613872,0.0017161118,-5.2135177,-3.2275064,-5.799937,4.4924273,5.004978,4.336375
191229013,4,0,0,1,1,0,0,0,0,0,0.0015126339,0.0016906691,0.0016702298,-5.1310587,-3.4198756,-5.9596376,4.4956455,4.9655914,4.28962
191229013,5,0,0,1,1,0,0,0,0,0,0.001524277,0.0016922096,0.0016768833,-5.1685505,-3.493446,-5.552152,4.4612193,4.9077086,4.3071856
191229013,6,0,0,1,1,0,0,0,0,0,0.0015768909,0.0017549493,0.0017273106,-5.061322,-3.4402854,-5.503103,4.506229,5.022206,4.3525743
191229013,7,0,0,1,1,0,0,0,0,0,0.002056192,0.0023237532,0.0022380447,-4.835781,-3.2137744,-5.503103,4.644964,5.177548,4.400192
191229013,8,0,0,1,1,0,0,0,0,0,0.0018850934,0.0021422463,0.0020218284,-5.0516963,-3.1440122,-5.51594,4.560371,4.9071703,4.3774953
191229013,9,0,0,1,1,0,0,0,0,0,0.0015517037,0.0017292923,0.0016701997,-5.1805816,-3.2235694,-5.591661,4.4710984,4.9443655,4.3435802
191229013,10,0,0,1,1,0,0,0,0,0,0.0014491292,0.0015944177,0.0015696579,-5.196738,-3.4741013,-5.72006,4.4680963,4.9833283,4.3364806
191229013,11,0,0,1,1,0,0,0,0,0,0.001448057,0.0015817442,0.0015689939,-5.1603227,-3.6756034,-5.6047826,4.475019,4.8720403,4.373147
191229013,12,0,0,1,1,0,0,0,0,0,0.0014590329,0.0016165713,0.0016112326,-5.2122035,-3.6062577,-5.6074553,4.4453135,4.924324,4.3158145
191229013,13,0,0,0,1,0,0,0,0,0,0.0026984937,0.0025384892,0.002926172,-4.829213,-4.112,-4.517245,4.654849,4.816311,4.558669
191229013,14,0,0,1,1,0,0,0,0,0,0.0020706533,0.002423709,0.0022388157,-5.006937,-3.0048342,-5.908485,4.637678,5.1285024,4.388103
191229013,15,0,0,1,1,0,0,0,0,0,0.0021466683,0.002223176,0.0020613205,-5.1709304,-3.3681002,-6.0176296,4.4911294,5.0031433,4.3321786
191229013,16,0,0,1,1,0,0,0,0,0,0.0014200362,0.0015654144,0.0015599636,-5.254187,-3.5588017,-5.509474,4.436666,4.870235,4.3385797
191229013,17,0,0,1,1,0,0,0,0,0,0.0014556845,0.0015631984,0.0015335993,-5.265164,-3.8529358,-5.7235484,4.4138274,4.8600187,4.29984
191229013,18,0,0,1,1,0,0,0,0,0,0.0014899914,0.0016023512,0.0015733435,-5.2848735,-3.6216776,-5.5568986,4.477595,4.846778,4.271608
191229013,19,0,0,1,1,0,0,0,0,0,0.0014348142,0.0015776695,0.0015701264,-5.1751266,-3.6487799,-5.8346987,4.4862185,4.9248147,4.324531
191229013,20,0,0,1,1,0,0,0,0,0,0.0017006173,0.001961079,0.0019384591,-5.148833,-3.229113,-5.91388,4.52177,5.099234,4.374064
191229013,21,0,0,1,1,0,0,0,0,0,0.0018339201,0.002063419,0.0019710127,-5.1139836,-3.2377589,-5.8627276,4.518895,5.073921,4.3472557
191229013,22,0,0,1,0,0,0,0,0,0,0.0014998777,0.0016429388,0.0015994202,-5.3600407,-3.4031732,-5.9596376,4.547941,4.9716673,4.3085356
191229013,23,0,0,1,1,0,0,0,0,0,0.0013793277,0.001526326,0.0015103287,-5.217484,-3.4699485,-6.144872,4.441524,5.107478,4.287567
191229013,24,0,0,1,1,0,0,0,0,0,0.0017505452,0.001931035,0.0019073349,-5.1454444,-3.7376704,-6.0926943,4.5123262,4.906886,4.2738695
191229013,25,0,0,1,1,0,0,0,0,0,0.001429925,0.0015569581,0.0015469787,-5.27415,-3.7509837,-5.5497985,4.4591765,4.918297,4.342756
191229013,26,0,0,0,1,0,1,0,0,0,0.0015489549,0.0017458878,0.0017545576,-5.2895517,-3.3860016,-5.185526,4.4528637,4.933062,4.3225923
191229013,27,1,0,1,0,0,0,0,0,0,0.0021779023,0.0022221287,0.0023065698,-5.6421266,-3.4773145,-5.359088,4.2866135,4.962975,4.381564
191229013,28,0,0,1,1,0,0,0,0,0,0.0015316638,0.0016261579,0.0015955197,-5.2802453,-3.5085616,-5.9596376,4.416962,4.9932456,4.2912784
191229013,29,1,0,1,0,0,0,0,0,0,0.0013909044,0.0015401185,0.0015364274,-5.307967,-3.4784877,-5.610144,4.4598384,5.008102,4.3673167
191229013,30,0,0,1,1,0,0,0,0,0,0.0029286467,0.0021234395,0.0029453968,-4.886314,-4.50724,-5.61285,4.613074,4.634857,4.434531
191229013,31,0,0,1,1,0,0,0,0,0,0.0015186497,0.0016829146,0.0016573129,-5.2864275,-3.5597646,-5.9908953,4.4589143,4.9912553,4.2533474
191229013,32,0,0,0,1,0,0,0,0,0,0.0019579176,0.0022586535,0.0022338044,-4.988522,-3.1576474,-5.699699,4.5464716,5.0996423,4.5146112
191229013,33,0,0,1,1,0,0,0,0,0,0.001990048,0.0023067838,0.0022409041,-5.14376,-3.142909,-5.971872,4.527869,5.098534,4.3214684
191229013,34,1,0,1,0,0,0,0,0,0,0.0017811803,0.001967253,0.0019360353,-5.4914823,-3.3825016,-5.7638917,4.367072,5.008656,4.354228
191229013,35,0,0,1,1,0,0,0,0,0,0.0015306554,0.0017182623,0.0016936291,-5.179972,-3.28898,-5.602126,4.4803596,5.044415,4.3527246
191229013,36,0,0,1,1,0,0,0,0,0,0.0015003965,0.0016567946,0.0016594176,-5.2063394,-3.5605977,-5.6437836,4.480931,4.9672365,4.3007126
191229013,37,0,0,1,1,0,0,0,0,0,0.0015127658,0.001682614,0.0016648269,-5.1471353,-3.4603179,-5.8346987,4.482145,5.0466065,4.317469
191229013,38,0,0,1,1,0,0,0,0,0,0.0017397833,0.0019894773,0.0019471257,-5.218814,-3.2391737,-5.4313636,4.4699345,5.1437035,4.4143167
191229013,39,0,0,0,0,0,0,0,0,0,0.0069290535,0.006840634,0.008277569,-5.232343,-4.7229977,-inf,4.5217776,4.7876587,4.923082
191229014,0,0,0,0,0,0,1,0,0,0,0.0015784759,0.0020937433,0.0016766706,-3.9953165,-2.798803,-4.7908454,5.4992733,5.906305,4.4792733
191229014,1,0,0,0,0,0,1,0,0,0,0.0024422014,0.0033833478,0.002607713,-3.7729902,-2.6937063,-4.814804,5.7604046,6.253565,4.5644517
191229014,2,0,0,0,0,0,1,0,0,0,0.0018739658,0.002834898,0.0020451532,-3.8038151,-2.6043472,-4.5538077,5.7069497,6.1459184,4.562183
191229014,3,0,0,0,0,0,0,0,0,0,0.0017510132,0.002469871,0.0018869299,-3.8140538,-2.678485,-4.135729,5.6337624,6.053193,4.592403
191229014,4,0,0,0,0,0,0,0,0,0,0.0023794335,0.0030059796,0.002716456,-3.2826412,-2.7668176,-3.2400258,4.772086,6.015112,4.6045427
191229014,5,0,0,0,0,0,0,0,0,0,0.0016750944,0.0023149706,0.0018102262,-3.8848603,-2.7260938,-4.38288,5.6242537,6.1333117,4.7221417
191229014,6,0,0,0,0,0,1,0,0,0,0.0017395407,0.0024597608,0.0018622898,-3.934591,-2.6825304,-4.5885696,5.5865445,6.0861187,4.6558566
191229014,7,0,0,0,0,0,0,0,0,0,0.0022657334,0.0032690263,0.0024266327,-3.846614,-2.612145,-4.319902,5.651476,6.3152137,4.790312
191229014,8,0,0,0,0,0,1,0,0,0,0.0021367096,0.002971417,0.0024641817,-3.8108397,-2.7806,-4.606384,5.692142,6.0773115,4.752779
191229014,9,0,0,0,0,0,0,0,0,0,0.0017571703,0.0023847418,0.0018512107,-3.7718227,-2.7313056,-3.903633,5.6201115,6.048107,4.6559067
191229014,10,0,0,0,0,0,0,0,0,0,0.00164015,0.0021896367,0.0017194438,-3.725801,-2.7610455,-4.0159097,5.6496058,5.908166,4.652412
191229014,11,0,0,0,0,0,1,0,0,0,0.0016035872,0.0021637352,0.0016925841,-3.9989548,-2.77226,-4.65054,5.4904304,5.815008,4.567675
191229014,12,0,0,0,0,0,0,0,0,0,0.0016299239,0.0022759936,0.0017446547,-3.8833194,-2.7138953,-4.4879794,5.577969,5.914897,4.6328526
191229014,13,0,0,0,0,0,0,0,0,0,0.0020961466,0.0034873923,0.0026178514,-4.273696,-2.8198264,-4.418336,5.1567173,5.858567,5.0298824
191229014,14,0,0,0,0,0,0,0,0,0,0.0036011734,0.004639276,0.0030086187,-3.553486,-2.790885,-4.434413,5.9188237,6.393389,4.75276
191229014,15,0,0,0,0,0,1,0,0,0,0.0024245875,0.0029233345,0.0022444753,-3.7554753,-2.7946215,-4.6502438,5.77006,6.193264,4.6213956
191229014,16,0,0,0,0,0,0,0,0,0,0.002127326,0.0026619984,0.0021568097,-3.132677,-2.7673028,-3.5107703,5.673224,6.0287952,5.068646
191229014,17,0,0,0,0,0,1,0,0,0,0.0016240923,0.002134421,0.0016452854,-3.9805987,-2.7764628,-4.716255,5.467591,5.7678432,4.588242
191229014,18,0,0,0,0,0,1,0,0,0,0.001689761,0.0022501384,0.0017179715,-3.9310398,-2.7540488,-4.6311445,5.6573215,5.891813,4.660114
191229014,19,0,0,0,0,0,0,0,0,0,0.002051023,0.0026125456,0.0022039358,-4.4171114,-2.8389897,-5.0453825,5.068784,5.766347,4.798448
191229014,20,0,0,0,0,0,0,0,0,0,0.0036082575,0.0051042796,0.0046050516,-3.4413853,-2.9598663,-3.318536,5.2555776,6.2647424,5.604824
191229014,21,0,0,0,0,0,1,0,0,0,0.0022070394,0.0032203563,0.0021737032,-3.8866856,-2.628109,-4.826187,5.573271,6.30734,4.5729423
191229014,22,0,0,0,0,0,1,0,0,0,0.0017905905,0.0023209164,0.0018300995,-3.6094553,-2.798706,-4.646122,5.8442726,6.0741982,4.621576
191229014,23,0,0,0,0,0,1,0,0,0,0.001599145,0.0021236741,0.0017089716,-3.8847675,-2.8138146,-4.6892176,5.5910907,5.908233,4.518908
191229014,24,0,0,0,0,0,1,0,0,0,0.0020479118,0.0027628802,0.002157607,-3.8307915,-2.762603,-4.7135086,5.7276263,6.0776114,4.546091
191229014,25,0,0,0,0,0,0,0,0,0,0.0016899152,0.0025812278,0.0022315993,-3.9676313,-2.6722422,-4.050334,5.4456224,5.4485617,5.0173216
191229014,26,0,0,0,0,0,0,0,0,0,0.001709962,0.0024253614,0.0019039903,-3.9763854,-2.719701,-4.4065304,5.5073934,5.949421,4.6492567
191229014,27,0,0,0,0,0,1,0,0,0,0.0018616774,0.0026520647,0.002020356,-3.7354763,-2.72998,-4.810076,5.782919,6.129655,4.626474
191229014,28,0,0,0,0,0,1,0,0,0,0.001752338,0.0022582847,0.0017620536,-3.9173512,-2.7706647,-4.7658176,5.608042,5.863678,4.5659914
191229014,29,0,0,0,0,0,0,0,0,0,0.0015893937,0.0029809482,0.001705642,-3.8529072,-2.6937015,-4.16289,5.6309786,6.812903,4.6997795
191229014,30,0,0,0,0,0,1,0,0,0,0.0016261112,0.002251311,0.0017711375,-4.0027857,-2.7445512,-4.560493,5.5171213,5.9347997,4.628152
191229014,31,0,0,0,0,0,1,0,0,0,0.0017335232,0.0024511889,0.0018182913,-3.9749014,-2.6890335,-4.5571375,5.528155,5.8983436,4.545048
191229014,32,0,0,0,0,0,0,0,0,0,0.0022027467,0.003117789,0.0024554888,-3.8303826,-2.6834226,-4.498072,5.6937294,6.2625494,4.676079
191229014,33,0,0,0,0,0,1,0,0,0,0.0023435424,0.003311138,0.002652762,-3.792238,-2.7223268,-4.6723957,5.7702827,6.1192756,4.538375
191229014,34,0,0,0,0,0,1,0,0,0,0.0019384802,0.0025739504,0.002123849,-4.0513787,-2.8265727,-4.621347,5.3969965,5.9784293,4.6065626
