taskid,beam,pass_V,pass_QU,Q_bm_fg,U_bm_fg,Q_st_fg,U_st_fg,s_in,s_out,rat,peak,peak_s,peak_in,N2,P2,Ex-2,Ex+2,ftmax,bmaj,bmin,bpa
200229034,30,True,True,0.08,0.08,0.08,0.08,30.6,28.4,1.08,1211.5,42.6,1211.5,1.3,1.3,1022.0,988.0,7.7,22.4,11.8,-1.1
200229034,31,True,True,0.08,0.08,0.08,0.08,32.0,31.8,1.01,1404.6,44.2,490.8,1.0,1.0,790.0,764.0,3.7,22.5,11.8,-2.1
200229034,32,True,True,0.08,0.08,0.12,0.12,45.0,44.5,1.01,1704.2,38.3,1704.2,1.0,1.0,752.0,734.0,6.0,23.0,11.8,-2.2
200229034,33,True,True,0.08,0.08,0.12,0.12,45.7,46.5,0.98,399.0,8.6,277.7,0.9,0.9,743.0,720.0,23.3,21.3,11.9,-4.4
200229034,34,True,True,0.08,0.08,0.08,0.08,35.2,34.6,1.02,1645.3,47.5,1645.3,1.0,1.0,792.0,786.0,7.1,21.3,11.9,-2.3
200229034,35,True,True,0.08,0.08,0.08,0.08,31.9,32.0,1.0,450.6,14.1,450.6,1.0,1.0,761.0,765.0,13.9,21.9,11.9,-1.9
200229034,36,True,True,0.08,0.08,0.08,0.08,34.2,33.8,1.01,1267.4,37.5,1267.4,1.0,1.0,808.0,785.0,11.2,21.8,11.7,-2.1
200229034,37,True,True,0.08,0.08,0.08,0.08,34.1,32.8,1.04,885.4,27.0,885.4,1.1,1.1,875.0,881.0,4.0,22.1,11.7,-1.6
200229034,38,True,True,0.08,0.08,0.08,0.08,38.4,37.1,1.03,2475.4,66.7,2475.4,1.0,1.0,777.0,774.0,20.1,22.3,11.8,-2.4
200229034,39,True,True,0.08,0.08,0.12,0.12,46.9,44.0,1.07,2438.9,55.5,2438.9,1.0,1.0,772.0,768.0,20.3,22.2,11.9,-2.9
200229075,0,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200229075,1,False,True,0.08,0.08,0.17,0.17,51.5,44.9,1.15,1887.0,42.0,1887.0,1.7,1.6,1069.0,1045.0,29.9,28.6,11.2,1.7
200229075,2,False,True,0.08,0.08,0.12,0.12,46.5,47.0,0.99,894.6,19.0,894.6,0.9,0.9,603.0,594.0,36.7,28.6,11.1,2.1
200229075,3,True,True,0.08,0.08,0.12,0.12,32.7,32.5,1.01,728.7,22.4,285.0,1.0,1.0,643.0,644.0,4.9,29.4,11.1,2.8
200229075,4,True,True,0.08,0.08,0.12,0.08,32.4,31.1,1.04,1924.3,61.9,1924.3,1.1,1.1,666.0,665.0,3.7,29.3,11.1,2.4
200229075,5,True,True,0.08,0.08,0.12,0.12,32.7,32.6,1.01,413.7,12.7,413.7,1.0,1.0,630.0,641.0,5.7,29.3,11.1,2.9
200229075,6,True,True,0.08,0.08,0.12,0.12,33.9,34.1,0.99,585.1,17.2,549.6,1.0,0.9,601.0,589.0,13.0,29.7,11.1,3.1
200229075,7,True,True,0.08,0.08,0.12,0.12,45.4,43.3,1.05,1293.0,29.9,1213.7,1.2,1.2,757.0,735.0,6.2,28.4,11.3,2.9
200229075,8,True,True,0.08,0.08,0.17,0.17,44.2,44.3,1.0,659.9,14.9,659.9,1.0,1.0,639.0,623.0,13.1,28.4,11.1,1.9
200229075,9,True,True,0.08,0.08,0.12,0.12,34.1,33.9,1.01,341.5,10.1,269.0,1.0,1.0,638.0,649.0,6.2,28.7,11.1,2.2
200229075,10,False,True,0.08,0.08,0.12,0.12,36.8,35.2,1.04,1005.2,28.5,1005.2,1.2,1.1,750.0,724.0,72.6,28.6,11.1,2.5
200229075,11,True,True,0.08,0.08,0.12,0.12,35.0,30.5,1.14,3929.5,128.6,759.1,1.6,1.7,1022.0,1057.0,4.2,28.8,11.1,3.1
200229075,12,True,True,0.08,0.08,0.08,0.08,30.7,30.7,1.0,800.7,26.1,392.8,1.0,1.0,616.0,640.0,7.2,28.9,11.1,2.2
200229075,13,False,True,0.08,0.08,0.12,0.12,36.3,36.2,1.0,1283.7,35.4,1283.7,0.9,1.0,591.0,622.0,36.7,28.5,11.2,3.2
200229075,14,True,True,0.08,0.08,0.12,0.12,42.8,40.8,1.05,3397.4,83.3,2570.5,1.0,1.0,662.0,658.0,7.1,28.6,11.2,2.2
200229075,15,False,True,0.08,0.08,0.12,0.12,43.0,42.4,1.02,1259.4,29.7,1259.4,1.0,1.0,648.0,643.0,25.3,29.2,11.0,2.7
200229075,16,True,True,0.08,0.08,0.12,0.12,32.0,31.1,1.03,820.4,26.4,820.4,1.1,1.1,728.0,714.0,4.0,28.8,11.0,2.7
200229075,17,True,True,0.08,0.08,0.08,0.08,33.2,31.3,1.06,1005.3,32.1,1005.3,1.2,1.2,761.0,792.0,4.7,28.2,11.0,3.0
200229075,18,True,True,0.08,0.08,0.08,0.08,42.2,30.2,1.4,3944.7,130.8,3944.7,1.6,1.7,1019.0,1092.0,4.4,28.3,11.1,3.2
200229075,19,True,True,0.08,0.08,0.08,0.08,30.3,30.3,1.0,478.3,15.8,478.3,1.0,1.0,622.0,638.0,3.6,28.4,11.1,3.1
200229075,20,True,True,0.08,0.08,0.12,0.12,37.5,36.5,1.03,2109.1,57.8,2109.1,1.0,1.0,655.0,641.0,8.2,28.1,11.2,3.1
200229075,21,False,True,0.08,0.08,0.17,0.17,48.8,49.1,0.99,969.0,19.7,932.8,0.9,0.9,592.0,612.0,120.4,28.3,11.1,2.6
200229075,22,True,True,0.08,0.08,0.12,0.08,32.3,30.3,1.07,2068.1,68.2,720.8,1.3,1.3,841.0,838.0,9.2,28.2,11.0,2.3
200229075,23,True,True,0.08,0.08,0.08,0.08,29.9,28.7,1.04,581.2,20.2,581.2,1.2,1.2,765.0,771.0,5.5,28.0,11.1,2.7
200229075,24,True,True,0.08,0.08,0.08,0.08,32.5,28.2,1.15,1662.8,59.0,1662.8,1.3,1.4,881.0,912.0,3.3,28.0,11.1,2.9
200229075,25,True,True,0.08,0.08,0.12,0.12,32.6,32.0,1.02,675.3,21.1,675.3,1.1,1.1,686.0,694.0,21.0,28.4,11.1,3.2
200229075,26,True,True,0.08,0.08,0.08,0.08,33.3,32.3,1.03,1676.9,51.9,1676.9,1.0,1.0,679.0,680.0,7.6,28.0,11.2,3.5
200229075,27,False,True,0.08,0.08,0.12,0.12,78.9,34.6,2.28,11423.5,330.3,11423.5,2.1,2.2,1403.0,1478.0,7.7,27.5,11.0,1.9
200229075,28,True,True,0.08,0.08,0.12,0.12,34.0,33.2,1.03,918.3,27.7,918.3,1.1,1.1,721.0,722.0,5.4,27.7,11.1,2.3
200229075,29,True,True,0.08,0.08,0.08,0.08,30.0,28.7,1.05,1850.1,64.6,1850.1,1.1,1.1,704.0,706.0,3.6,27.7,11.2,2.3
200229075,30,True,True,0.08,0.08,0.12,0.12,32.6,29.7,1.1,1384.0,46.6,1384.0,1.3,1.2,830.0,808.0,7.8,27.8,11.2,2.3
200229075,31,True,True,0.08,0.08,0.08,0.08,33.0,31.8,1.04,1001.7,31.5,984.4,1.1,1.0,693.0,689.0,4.6,27.6,11.3,2.9
200229075,32,True,True,0.08,0.08,0.12,0.12,46.2,45.0,1.03,1669.2,37.1,1669.2,1.0,1.0,665.0,674.0,8.2,27.9,11.3,3.9
200229075,33,False,True,0.08,0.08,0.12,0.12,53.1,40.7,1.3,6054.4,148.8,6054.4,1.4,1.5,1000.0,1008.0,8.0,26.9,11.0,1.7
200229075,34,False,True,0.08,0.08,0.12,0.08,43.7,34.3,1.27,5397.2,157.5,5397.2,1.2,1.2,849.0,809.0,5.3,27.3,11.0,2.7
200229075,35,True,True,0.08,0.08,0.12,0.12,37.6,36.8,1.02,1941.9,52.8,576.0,1.1,1.0,705.0,679.0,21.4,28.0,11.1,3.2
200229075,36,True,True,0.08,0.08,0.12,0.12,39.7,37.6,1.06,1457.6,38.8,1457.6,1.2,1.2,790.0,792.0,5.3,28.3,10.9,3.6
200229075,37,True,True,0.08,0.08,0.12,0.12,40.1,35.4,1.13,1567.8,44.3,1567.8,1.6,1.5,1033.0,997.0,8.3,28.0,11.1,4.3
200229075,38,True,True,0.08,0.08,0.12,0.17,41.7,38.6,1.08,2462.1,63.9,2462.1,1.1,1.1,720.0,721.0,9.0,27.6,11.3,4.6
200229075,39,False,True,0.08,0.08,0.12,0.12,52.5,44.2,1.19,5291.2,119.6,5291.2,1.0,1.0,693.0,687.0,6.0,26.9,11.5,4.4
200301001,0,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200301001,1,False,True,0.08,0.08,0.08,0.12,75.7,47.0,1.61,5885.8,125.2,5885.8,3.0,2.9,1962.0,1894.0,10.0,28.6,10.7,1.5
200301001,2,True,True,0.08,0.08,0.08,0.12,53.0,37.3,1.42,2869.4,77.0,2869.4,2.6,2.8,1760.0,1863.0,6.3,28.3,10.8,1.1
200301001,3,True,True,0.08,0.08,0.08,0.08,32.9,32.4,1.02,579.2,17.9,558.5,1.1,1.0,713.0,685.0,12.2,28.0,10.9,1.0
200301001,4,True,True,0.08,0.08,0.08,0.08,33.3,31.5,1.06,1808.2,57.4,1808.2,1.1,1.1,764.0,724.0,4.6,27.7,11.0,1.3
200301001,5,True,True,0.08,0.08,0.08,0.08,37.4,31.5,1.19,797.7,25.3,797.7,1.9,1.9,1279.0,1270.0,4.8,28.2,10.9,1.4
200301001,6,True,True,0.08,0.08,0.08,0.08,33.8,31.8,1.06,1225.4,38.5,1225.4,1.1,1.1,739.0,718.0,4.5,28.1,10.9,1.3
200301001,7,False,True,0.08,0.08,0.12,0.12,45.3,44.4,1.02,1285.9,29.0,1285.9,1.1,1.1,696.0,714.0,33.0,28.4,10.9,1.6
200301001,8,True,True,0.08,0.08,0.08,0.08,40.8,39.5,1.03,3006.7,76.1,588.9,1.1,1.1,746.0,752.0,7.2,28.8,10.8,1.1
200301001,9,False,True,0.08,0.08,0.12,0.08,36.5,35.5,1.03,936.4,26.4,332.9,1.1,1.1,760.0,743.0,35.4,27.8,10.9,0.8
200301001,10,True,True,0.08,0.08,0.08,0.08,31.7,29.8,1.06,1064.1,35.7,1052.7,1.2,1.3,829.0,850.0,6.2,28.0,10.9,1.0
200301001,11,True,True,0.08,0.08,0.08,0.08,31.1,29.6,1.05,761.1,25.7,761.1,1.2,1.2,796.0,801.0,4.4,28.1,10.9,1.2
200301001,12,True,True,0.08,0.08,0.08,0.08,30.8,29.5,1.04,955.7,32.4,955.7,1.1,1.1,765.0,745.0,3.1,28.1,10.9,1.0
200301001,13,True,True,0.08,0.08,0.08,0.08,35.0,34.3,1.02,1204.2,35.1,1204.2,1.0,1.0,663.0,671.0,7.9,28.5,10.9,0.9
200301001,14,True,True,0.08,0.08,0.08,0.08,42.6,40.4,1.05,2652.2,65.6,2652.2,1.1,1.0,686.0,652.0,4.7,28.9,10.9,1.4
200301001,15,True,True,0.08,0.08,0.08,0.08,38.2,36.9,1.04,1030.6,27.9,1030.6,1.0,1.0,667.0,670.0,3.6,28.2,10.8,0.9
200301001,16,True,True,0.08,0.08,0.08,0.08,36.3,34.6,1.05,2923.4,84.5,833.6,1.2,1.2,786.0,803.0,5.7,27.4,10.9,0.9
200301001,17,True,True,0.08,0.08,0.08,0.08,32.0,31.6,1.01,709.8,22.4,709.8,1.0,1.0,723.0,681.0,3.1,27.0,10.8,0.9
200301001,18,True,True,0.08,0.08,0.08,0.08,34.0,33.1,1.03,358.1,10.8,358.1,1.1,1.1,763.0,748.0,12.5,27.8,10.9,1.3
200301001,19,True,True,0.08,0.08,0.08,0.08,31.3,30.6,1.02,538.4,17.6,538.4,1.1,1.1,746.0,732.0,22.6,27.7,10.9,1.3
200301001,20,True,True,0.08,0.08,0.08,0.08,38.8,35.2,1.1,1986.9,56.5,1986.9,1.4,1.4,903.0,910.0,3.8,28.1,10.9,1.4
200301001,21,True,False,0.08,0.08,0.46,0.08,46.9,45.3,1.03,6821.3,150.5,1887.8,1.1,1.0,710.0,697.0,6.0,28.0,10.9,1.0
200301001,22,True,True,0.08,0.08,0.08,0.08,33.6,30.5,1.1,1445.0,47.4,1445.0,1.3,1.3,904.0,894.0,2.7,27.1,11.0,0.9
200301001,23,True,True,0.08,0.08,0.08,0.08,29.6,28.8,1.03,2821.7,98.1,470.3,1.1,1.2,752.0,792.0,8.5,27.5,10.9,1.1
200301001,24,True,True,0.08,0.08,0.08,0.08,29.1,27.7,1.05,1758.5,63.5,1417.6,1.1,1.0,714.0,705.0,2.1,27.7,10.9,1.2
200301001,25,True,True,0.08,0.08,0.08,0.08,29.9,29.6,1.01,3688.7,124.5,240.9,1.0,1.0,702.0,698.0,2.5,27.8,10.9,1.2
200301001,26,True,True,0.08,0.08,0.08,0.08,33.1,31.3,1.06,1538.8,49.2,1538.8,1.1,1.1,728.0,717.0,4.2,28.0,10.8,1.2
200301001,27,True,True,0.08,0.08,0.08,0.08,38.3,59.3,0.65,23596.4,397.7,1677.1,0.0,0.0,33.0,31.0,3.8,27.1,10.8,1.0
200301001,28,True,True,0.08,0.08,0.08,0.08,32.6,36.3,0.9,8951.0,246.5,916.5,0.5,0.6,372.0,376.0,4.2,27.5,10.9,1.2
200301001,29,True,True,0.08,0.08,0.08,0.08,31.7,38.2,0.83,14313.3,375.0,1820.2,0.3,0.3,204.0,203.0,3.4,27.7,10.9,1.4
200301001,30,True,True,0.08,0.08,0.08,0.08,30.1,28.9,1.04,3466.8,119.8,1252.3,1.1,1.1,758.0,758.0,2.3,27.6,10.9,1.3
200301001,31,True,True,0.08,0.08,0.08,0.08,31.8,31.7,1.0,574.2,18.1,574.2,1.0,1.0,673.0,692.0,5.8,27.5,11.0,1.1
200301001,32,True,True,0.08,0.08,0.08,0.08,45.8,45.1,1.02,1606.7,35.6,1606.7,1.0,1.0,693.0,683.0,3.7,28.7,10.8,1.8
200301001,33,True,False,0.08,0.08,0.58,0.75,54.1,43.7,1.24,9514.8,217.9,586.4,2.1,2.2,1452.0,1504.0,5.0,27.9,10.7,1.8
200301001,34,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200301001,35,True,False,0.08,0.08,0.33,0.08,32.2,31.5,1.02,10578.5,335.9,519.7,1.1,1.1,730.0,724.0,4.4,27.3,11.0,1.3
200301001,36,True,False,0.08,0.08,0.5,0.08,34.1,34.9,0.98,7286.2,208.9,1172.7,0.8,0.8,541.0,535.0,3.9,26.6,10.9,1.0
200301001,37,True,True,0.08,0.08,0.08,0.08,35.2,34.7,1.01,4903.5,141.1,1544.1,0.9,1.0,650.0,678.0,3.1,27.0,10.9,1.2
200301001,38,True,True,0.08,0.08,0.08,0.08,38.9,37.6,1.04,2385.0,63.4,2385.0,1.0,1.0,676.0,670.0,6.2,27.8,10.8,1.4
200301001,39,True,True,0.08,0.08,0.08,0.08,46.2,44.9,1.03,2451.6,54.6,2451.6,1.0,1.0,671.0,661.0,10.7,27.3,11.2,2.5
200302033,0,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200302033,1,False,True,0.08,0.08,0.12,0.17,69.5,47.5,1.46,1953.6,41.1,1953.6,3.3,3.4,2189.0,2228.0,8.3,27.8,11.1,1.3
200302033,2,False,True,0.08,0.08,0.12,0.12,41.5,36.9,1.12,879.3,23.8,879.3,1.6,1.6,1022.0,1011.0,25.2,28.6,11.0,0.7
200302033,3,True,True,0.08,0.08,0.08,0.08,37.2,33.0,1.13,1879.7,57.0,1879.7,1.4,1.3,892.0,878.0,5.3,28.3,11.0,0.7
200302033,4,True,True,0.08,0.08,0.08,0.08,35.1,33.5,1.05,1970.4,58.7,1970.4,1.1,1.0,715.0,677.0,17.8,27.6,11.0,0.0
200302033,5,True,True,0.08,0.08,0.12,0.12,35.9,36.2,0.99,950.6,26.3,489.6,1.0,1.0,641.0,652.0,19.5,27.3,11.1,-0.0
200302033,6,True,True,0.08,0.08,0.12,0.12,33.3,33.7,0.99,3630.6,107.6,554.5,0.9,0.9,628.0,620.0,5.4,26.9,11.2,1.3
200302033,7,True,True,0.08,0.08,0.12,0.12,43.7,43.3,1.01,2724.2,62.9,1164.8,1.0,1.0,686.0,660.0,22.1,26.4,11.4,1.9
200302033,8,True,True,0.08,0.08,0.08,0.12,46.4,37.9,1.22,3080.2,81.2,3080.2,1.7,1.7,1141.0,1151.0,6.8,26.9,11.2,-0.7
200302033,9,True,True,0.08,0.08,0.08,0.08,33.8,32.3,1.05,1175.0,36.4,1175.0,1.1,1.1,734.0,738.0,4.3,27.4,11.1,-0.2
200302033,10,True,True,0.08,0.08,0.08,0.08,34.1,30.6,1.11,1059.8,34.6,1059.8,1.4,1.5,973.0,987.0,10.1,27.1,11.2,0.7
200302033,11,True,True,0.08,0.08,0.08,0.08,36.5,31.8,1.15,861.4,27.1,818.2,1.7,1.7,1149.0,1188.0,5.5,26.8,11.2,0.0
200302033,12,True,True,0.08,0.08,0.08,0.08,31.1,30.9,1.01,597.4,19.4,597.4,1.0,1.0,706.0,682.0,5.8,26.7,11.2,0.1
200302033,13,True,True,0.08,0.08,0.08,0.08,34.2,32.5,1.05,1330.3,40.9,1330.3,1.1,1.1,734.0,760.0,6.4,26.4,11.3,0.1
200302033,14,True,True,0.08,0.08,0.12,0.12,47.7,41.2,1.16,3793.6,92.1,3793.6,1.1,1.1,758.0,753.0,8.6,26.4,11.3,-0.0
200302033,15,True,True,0.08,0.08,0.12,0.12,39.7,39.7,1.0,1108.5,27.9,1108.5,1.0,1.0,659.0,650.0,5.9,27.6,11.1,-0.5
200302033,16,False,True,0.08,0.08,0.12,0.08,34.1,34.0,1.0,1175.0,34.6,891.6,1.0,1.0,669.0,662.0,30.4,27.1,11.2,0.2
200302033,17,True,True,0.08,0.08,0.08,0.08,36.3,33.3,1.09,1206.3,36.3,1206.3,1.3,1.4,918.0,961.0,20.3,27.0,10.9,0.2
200302033,18,True,True,0.08,0.08,0.08,0.08,33.5,32.2,1.04,926.3,28.8,926.3,1.1,1.1,767.0,771.0,14.3,27.1,11.0,-0.3
200302033,19,True,True,0.08,0.08,0.08,0.08,32.3,31.8,1.02,624.7,19.7,504.5,1.1,1.1,728.0,729.0,10.4,26.7,11.1,0.5
200302033,20,True,True,0.08,0.08,0.12,0.12,39.1,37.8,1.03,2186.6,57.9,2186.6,1.0,1.0,702.0,679.0,7.4,26.3,11.3,1.4
200302033,21,True,True,0.08,0.08,0.12,0.08,40.0,38.2,1.05,1857.3,48.6,1857.3,1.1,1.1,782.0,776.0,6.6,26.3,11.2,-1.4
200302033,22,True,True,0.08,0.08,0.12,0.12,36.5,36.2,1.01,1612.4,44.5,394.4,1.0,1.0,702.0,711.0,10.0,26.7,11.2,-0.3
200302033,23,True,True,0.08,0.08,0.08,0.08,28.6,28.7,0.99,548.3,19.1,455.0,1.0,0.9,672.0,650.0,4.1,26.5,11.2,-0.6
200302033,24,True,True,0.08,0.08,0.08,0.08,45.3,30.7,1.48,1399.6,45.7,1399.6,3.4,3.4,2326.0,2311.0,5.6,26.5,11.2,-0.3
200302033,25,True,True,0.08,0.08,0.12,0.08,33.5,32.7,1.03,658.8,20.2,285.3,1.1,1.1,761.0,782.0,20.9,26.4,11.2,-0.9
200302033,26,True,True,0.08,0.08,0.08,0.08,33.2,32.5,1.02,1642.1,50.5,1642.1,1.0,1.0,693.0,690.0,5.3,26.3,11.2,-1.0
200302033,27,True,True,0.08,0.08,0.12,0.12,37.5,35.4,1.06,1914.6,54.0,1914.6,1.1,1.1,800.0,766.0,7.6,26.1,11.1,-0.0
200302033,28,True,True,0.08,0.08,0.08,0.08,41.2,32.6,1.26,987.2,30.2,987.2,2.3,2.3,1601.0,1603.0,4.4,26.5,11.2,0.5
200302033,29,True,True,0.08,0.08,0.08,0.08,34.6,30.1,1.15,1842.0,61.1,1842.0,1.6,1.5,1092.0,1063.0,8.5,26.5,11.2,-0.0
200302033,30,True,True,0.08,0.08,0.08,0.08,33.9,30.1,1.13,1292.3,42.9,1292.3,1.6,1.5,1063.0,1029.0,6.9,26.7,11.2,0.5
200302033,31,True,True,0.08,0.08,0.08,0.08,32.0,31.5,1.01,1159.9,36.8,1159.9,1.0,1.0,692.0,704.0,4.5,26.1,11.2,-0.9
200302033,32,False,True,0.08,0.08,0.12,0.12,47.7,48.5,0.98,1735.9,35.8,1735.9,0.9,0.9,587.0,597.0,25.9,26.5,11.3,-0.4
200302033,33,True,True,0.08,0.08,0.12,0.12,43.8,43.4,1.01,865.9,19.9,865.9,1.0,1.0,727.0,707.0,8.1,26.0,11.0,-1.9
200302033,34,True,True,0.08,0.08,0.08,0.08,36.3,34.6,1.05,1639.1,47.3,1639.1,1.0,1.1,744.0,748.0,6.0,26.0,11.1,-1.0
200302033,35,True,True,0.08,0.08,0.08,0.08,33.6,31.8,1.05,2123.2,66.7,2123.2,1.1,1.0,731.0,707.0,5.5,26.6,11.2,-0.4
200302033,36,True,True,0.08,0.08,0.12,0.12,37.6,36.9,1.02,1326.6,35.9,1326.6,1.0,1.0,720.0,684.0,11.8,26.3,11.1,-0.3
200302033,37,True,True,0.08,0.08,0.12,0.08,36.5,36.0,1.01,1645.0,45.7,1645.0,1.0,1.0,693.0,711.0,17.5,25.8,11.1,-0.5
200302033,38,True,True,0.08,0.08,0.12,0.12,39.2,37.9,1.03,2495.9,65.8,2495.9,1.0,1.0,693.0,692.0,12.5,26.0,11.3,-0.8
200302033,39,True,True,0.08,0.08,0.12,0.12,48.3,46.7,1.03,2448.8,52.4,2448.8,1.0,1.0,685.0,702.0,12.6,25.9,11.2,-0.8
200302074,0,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200302074,1,True,True,0.08,0.08,0.08,0.08,40.3,39.5,1.02,1752.8,44.3,823.1,1.1,1.1,962.0,970.0,3.6,18.3,12.4,1.1
200302074,2,True,True,0.08,0.08,0.08,0.08,34.7,34.7,1.0,934.9,26.9,934.9,1.0,1.0,885.0,883.0,6.3,18.3,12.3,0.7
200302074,3,True,True,0.08,0.08,0.08,0.08,31.4,29.1,1.08,1963.7,67.6,1963.7,1.2,1.2,1105.0,1110.0,3.9,18.4,12.3,1.3
200302074,4,True,True,0.08,0.08,0.08,0.08,31.4,28.5,1.1,1817.3,63.7,1817.3,1.2,1.2,1088.0,1070.0,4.7,18.1,12.5,0.9
200302074,5,True,True,0.08,0.08,0.08,0.08,32.4,31.5,1.03,15871.6,503.7,683.8,1.1,1.1,999.0,1031.0,8.0,18.2,12.4,0.8
200302074,6,False,False,0.08,0.08,1.0,1.0,685.6,96.7,7.09,138055.6,1427.6,138055.6,7.5,7.5,6787.0,6798.0,27.6,18.2,12.4,0.7
200302074,7,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200302074,8,True,True,0.08,0.08,0.08,0.12,36.4,35.7,1.02,518.0,14.5,518.0,1.1,1.1,995.0,996.0,5.4,18.0,12.4,0.2
200302074,9,False,True,0.08,0.08,0.08,0.08,33.8,33.9,0.99,873.7,25.7,188.4,1.0,1.0,875.0,897.0,25.3,18.0,12.5,0.7
200302074,10,False,True,0.08,0.08,0.08,0.08,35.8,37.1,0.97,10342.3,279.0,1023.6,0.8,0.8,756.0,719.0,68.4,18.0,12.5,0.6
200302074,11,True,True,0.08,0.08,0.08,0.08,29.7,28.9,1.03,1810.4,62.7,744.6,1.1,1.1,998.0,1012.0,3.2,18.0,12.4,0.8
200302074,12,True,False,0.08,0.08,0.33,0.08,32.0,28.6,1.12,3523.4,123.2,974.3,1.6,1.6,1450.0,1432.0,4.4,18.0,12.4,0.5
200302074,13,False,False,0.08,0.08,1.0,1.0,67.3,37.1,1.81,76907.3,2071.2,1597.5,4.3,4.4,3997.0,4078.0,6.6,18.0,12.2,1.4
200302074,14,False,False,0.08,0.08,1.0,1.0,61.9,40.8,1.52,26323.3,645.7,3852.9,2.9,2.9,2630.0,2644.0,3.6,18.1,12.4,1.3
200302074,15,True,True,0.08,0.08,0.08,0.08,35.3,34.9,1.01,1126.5,32.2,1126.5,1.0,1.0,911.0,910.0,3.1,18.3,12.5,1.1
200302074,16,True,True,0.08,0.08,0.08,0.08,33.9,28.7,1.18,3097.8,107.9,3097.8,1.3,1.3,1149.0,1147.0,2.0,18.0,12.5,1.7
200302074,17,True,True,0.08,0.08,0.08,0.08,40.8,31.5,1.3,4624.1,146.9,1537.9,2.4,2.4,2252.0,2270.0,4.0,17.6,12.3,1.3
200302074,18,True,False,0.08,0.08,0.67,0.08,30.0,31.3,0.96,5869.3,187.6,440.8,0.8,0.8,720.0,729.0,4.0,18.0,12.4,1.8
200302074,19,True,False,0.08,0.08,0.62,0.12,34.2,39.8,0.86,16456.6,414.0,1510.1,0.4,0.4,397.0,378.0,4.3,18.0,12.3,1.0
200302074,20,True,False,0.08,0.08,1.0,0.54,43.1,42.2,1.02,36573.8,866.7,2270.6,0.8,0.9,780.0,812.0,6.7,18.2,12.2,2.3
200302074,21,True,True,0.08,0.08,0.08,0.08,36.0,34.8,1.04,1749.1,50.3,758.0,1.2,1.1,1061.0,1026.0,3.7,17.9,12.5,1.0
200302074,22,True,True,0.08,0.08,0.08,0.08,36.5,28.9,1.26,2815.4,97.4,2815.4,2.0,2.0,1821.0,1840.0,3.6,17.8,12.5,1.4
200302074,23,True,True,0.08,0.08,0.08,0.08,27.0,27.4,0.99,6452.1,235.4,474.8,0.9,0.9,825.0,838.0,2.5,17.8,12.5,1.1
200302074,24,True,True,0.08,0.08,0.08,0.08,27.7,26.9,1.03,2958.3,110.1,1498.7,1.0,1.1,957.0,995.0,2.5,17.8,12.5,1.5
200302074,25,True,True,0.08,0.08,0.08,0.08,28.6,31.5,0.91,9489.7,301.3,261.0,0.6,0.6,547.0,569.0,2.9,17.9,12.4,1.7
200302074,26,True,True,0.08,0.08,0.08,0.08,30.7,29.6,1.04,1700.3,57.4,1700.3,1.1,1.1,985.0,979.0,3.3,18.0,12.3,1.5
200302074,27,True,True,0.08,0.08,0.08,0.08,35.5,32.7,1.08,2460.5,75.2,2460.5,1.1,1.1,1006.0,1024.0,3.0,17.6,12.4,0.9
200302074,28,True,True,0.08,0.08,0.08,0.08,37.9,28.2,1.34,1986.5,70.5,1986.5,2.2,2.3,1988.0,2082.0,4.0,17.7,12.6,1.2
200302074,29,True,True,0.08,0.08,0.08,0.08,28.6,27.0,1.06,1845.1,68.3,1845.1,1.1,1.1,1042.0,998.0,2.4,17.7,12.5,1.5
200302074,30,True,True,0.08,0.08,0.08,0.08,29.0,27.9,1.04,1699.8,61.0,1299.2,1.1,1.1,1058.0,1039.0,5.4,17.8,12.4,1.8
200302074,31,True,True,0.08,0.08,0.08,0.08,30.0,29.6,1.01,682.6,23.1,682.6,1.0,1.0,957.0,961.0,8.3,18.0,12.3,1.3
200302074,32,True,True,0.08,0.08,0.08,0.08,41.6,41.0,1.01,1738.4,42.4,1738.4,1.0,1.0,891.0,921.0,3.6,18.3,12.4,2.2
200302074,33,True,True,0.08,0.08,0.08,0.08,39.8,39.7,1.0,1036.6,26.1,351.3,1.0,1.0,957.0,955.0,6.9,17.5,12.4,3.1
200302074,34,True,True,0.08,0.08,0.08,0.08,32.4,31.5,1.03,1696.8,53.8,1696.8,1.0,1.0,999.0,1004.0,3.4,17.3,12.3,1.1
200302074,35,True,True,0.08,0.08,0.08,0.08,30.3,28.6,1.06,1232.3,43.1,1232.3,1.1,1.1,1028.0,1048.0,2.4,17.6,12.6,1.2
