taskid,beam,pass,s_in,s_out,rat,peak_mJy,peak_sig,rusc-,rusc+,D,N2,P2,Ex-2,Ex+2
190915041,16,True,32.6,28.4,1.14,27.0,949.4,3.9,5.8,243.0,1.8,2.1,285.0,404.0
190915041,17,False,38.5,28.9,1.34,50.4,1747.0,5.6,6.9,312.0,3.3,3.3,822.0,839.0
190915041,18,False,168.0,82.8,2.03,150.5,1817.1,9.2,9.3,198.0,7.3,7.4,2757.0,2762.0
190915041,19,True,41.8,35.4,1.18,14.7,416.1,4.2,7.5,99.0,2.1,2.3,402.0,488.0
190915041,20,False,46.4,36.2,1.28,147.9,4082.1,6.2,5.8,658.0,2.8,2.9,653.0,690.0
190915041,21,True,45.7,39.6,1.15,32.9,830.3,4.6,5.6,180.0,1.9,2.1,336.0,396.0
190915041,22,True,35.2,30.8,1.14,25.5,827.1,4.0,6.0,207.0,1.8,2.1,300.0,406.0
190915041,23,True,31.6,28.2,1.12,31.5,1117.4,3.7,5.8,302.0,1.7,1.9,244.0,332.0
190915041,24,True,36.7,31.0,1.18,61.9,1993.7,4.4,6.8,453.0,2.1,2.3,415.0,492.0
190915041,25,False,39.2,32.0,1.23,31.3,980.2,5.0,6.4,196.0,2.5,2.5,539.0,571.0
190915041,26,True,39.1,33.5,1.17,29.7,886.8,4.6,6.1,193.0,1.9,2.3,344.0,471.0
190915041,27,False,42.1,32.6,1.29,83.9,2574.5,7.5,6.5,343.0,2.9,3.1,709.0,781.0
190915041,28,False,36.8,31.4,1.17,32.8,1045.6,5.7,5.7,183.0,2.1,2.3,414.0,463.0
190915041,29,True,32.9,29.0,1.13,9.6,330.4,3.7,6.1,89.0,1.7,1.9,247.0,338.0
190915041,30,True,34.9,30.6,1.14,29.5,965.2,3.9,6.1,247.0,1.8,2.0,285.0,368.0
190915041,31,False,43.7,36.6,1.19,27.6,754.5,5.1,5.8,148.0,2.3,2.4,465.0,520.0
190915041,32,False,94.2,61.0,1.55,368.4,6040.8,8.9,7.4,679.0,4.6,4.8,1279.0,1383.0
190915041,33,True,44.1,40.6,1.09,51.2,1261.2,3.7,5.5,341.0,1.5,1.7,179.0,256.0
190915041,34,False,55.3,41.0,1.35,93.8,2289.1,5.2,6.0,440.0,3.2,3.3,841.0,864.0
190915041,35,True,36.0,32.4,1.11,34.9,1077.2,3.9,5.5,276.0,1.6,1.9,211.0,320.0
190915041,36,False,43.6,32.8,1.33,233.3,7105.3,5.2,6.7,1366.0,3.0,3.1,734.0,776.0
190915041,37,True,36.6,33.2,1.1,8.1,243.5,3.6,6.0,68.0,1.5,1.8,183.0,304.0
190915041,38,False,53.0,44.4,1.19,200.2,4507.3,6.1,5.8,739.0,2.2,2.3,436.0,484.0
190915041,39,False,146.0,89.0,1.64,458.7,5151.9,6.6,6.5,781.0,5.2,5.3,449.0,459.0
190915042,0,False,48.2,33.7,1.43,33.3,989.3,6.8,6.5,145.0,3.9,3.9,863.0,866.0
190915042,1,True,47.3,42.9,1.1,20.7,483.4,3.6,5.5,134.0,1.6,1.8,159.0,241.0
190915042,2,False,79.8,41.4,1.93,26.0,626.5,9.1,6.5,69.0,6.5,6.9,1584.0,1707.0
190915042,3,False,42.8,31.9,1.34,10.7,336.1,7.2,6.2,47.0,3.1,3.4,602.0,671.0
190915042,4,True,38.9,32.2,1.21,32.4,1006.0,4.1,5.9,245.0,2.2,2.5,327.0,408.0
190915042,5,True,38.0,33.0,1.15,18.2,551.8,3.9,5.7,141.0,1.9,2.0,264.0,299.0
190915042,6,False,55.6,42.0,1.32,51.5,1226.5,6.2,7.6,198.0,3.2,3.4,645.0,683.0
190915042,7,False,87.9,59.1,1.49,398.9,6752.7,8.0,6.7,844.0,4.2,4.4,851.0,921.0
190915042,8,True,46.9,39.0,1.2,106.5,2729.1,4.8,5.2,569.0,2.3,2.4,359.0,400.0
190915042,9,False,43.3,32.4,1.34,184.4,5698.5,7.1,6.0,803.0,3.2,3.4,637.0,700.0
190915042,10,True,35.0,29.0,1.21,30.3,1045.4,5.8,5.9,180.0,2.2,2.6,360.0,457.0
190915042,11,False,45.1,29.6,1.53,493.8,16694.8,8.0,8.6,2087.0,4.3,4.5,949.0,981.0
190915042,12,False,77.6,49.8,1.56,63.2,1270.2,7.2,6.3,176.0,4.4,4.9,1133.0,1274.0
190915042,13,False,120.8,72.6,1.66,32.8,452.2,5.5,5.9,82.0,5.4,5.2,371.0,358.0
190915042,14,False,70.4,54.7,1.29,47.0,859.3,4.5,5.2,191.0,2.8,2.9,511.0,552.0
190915042,15,False,56.5,40.4,1.4,230.9,5719.6,7.9,8.4,724.0,3.7,3.8,753.0,785.0
190915042,16,False,39.4,30.3,1.3,79.6,2623.8,6.8,6.3,386.0,3.0,3.2,573.0,643.0
190915042,17,False,40.2,29.0,1.39,40.8,1406.9,6.2,6.6,227.0,3.5,3.5,737.0,739.0
190915042,18,False,243.2,94.1,2.58,71.6,761.1,9.8,9.7,78.0,9.5,9.7,2847.0,2930.0
190915042,19,False,51.0,38.0,1.34,25.4,668.0,5.2,7.7,128.0,3.1,3.4,594.0,665.0
190915042,20,False,47.9,39.0,1.23,232.9,5974.1,5.8,5.7,1030.0,2.4,2.6,397.0,460.0
190915042,21,False,59.5,45.0,1.32,139.6,3103.7,7.1,6.2,437.0,3.1,3.2,608.0,640.0
190915042,22,False,49.6,31.4,1.58,278.9,8875.8,8.7,8.5,1020.0,4.8,5.0,1095.0,1151.0
190915042,23,True,36.8,30.5,1.21,25.7,843.9,4.5,7.2,188.0,2.2,2.5,352.0,443.0
190915042,24,True,43.0,35.3,1.22,8.6,243.3,4.0,6.8,61.0,2.2,2.5,359.0,438.0
190915042,25,False,47.1,33.8,1.39,24.7,732.1,5.4,6.2,136.0,3.5,3.8,739.0,805.0
190915042,26,True,43.5,35.8,1.22,101.1,2823.5,5.0,7.4,565.0,2.4,2.5,395.0,432.0
190915042,27,False,45.0,34.5,1.3,314.1,9091.5,7.1,6.1,1280.0,3.0,3.1,580.0,624.0
190915042,28,False,45.1,36.2,1.25,271.7,7507.1,6.6,6.4,1137.0,2.7,2.8,508.0,542.0
190915042,29,False,44.9,34.5,1.3,51.5,1494.3,4.5,6.1,332.0,2.8,3.0,540.0,577.0
190915042,30,True,37.0,32.5,1.14,13.7,421.0,3.7,6.0,114.0,1.7,2.0,210.0,306.0
190915042,31,True,39.7,34.1,1.16,108.3,3176.3,4.4,6.2,722.0,2.0,2.2,298.0,356.0
190915042,32,False,84.1,73.6,1.14,23.2,315.2,4.6,5.3,69.0,1.8,2.1,231.0,321.0
190915042,33,True,49.3,43.8,1.12,64.6,1474.1,3.9,5.6,378.0,1.8,2.0,229.0,293.0
190915042,34,True,40.8,36.6,1.11,39.7,1086.6,3.7,5.1,294.0,1.6,1.8,188.0,250.0
190915042,35,True,39.1,35.2,1.11,17.2,488.6,3.5,5.0,140.0,1.5,1.8,140.0,227.0
190915042,36,True,52.7,44.7,1.18,26.5,592.5,3.8,5.4,156.0,2.0,2.2,294.0,357.0
190915042,37,True,41.6,36.9,1.13,21.0,568.5,3.9,5.4,146.0,1.7,1.9,212.0,269.0
190915042,38,True,54.4,49.6,1.1,58.3,1176.7,3.6,5.2,327.0,1.5,1.7,146.0,210.0
190915042,39,False,152.8,92.2,1.66,104.2,1129.6,6.9,6.8,164.0,5.4,5.4,365.0,369.0
190919048,0,False,43.8,28.0,1.56,215.0,7683.6,7.9,8.8,973.0,4.8,4.7,1454.0,1432.0
190919048,1,True,47.3,40.0,1.18,44.8,1119.4,5.3,5.7,211.0,2.0,2.2,374.0,456.0
190919048,2,True,36.1,31.8,1.14,181.4,5703.8,5.4,5.7,1056.0,1.9,2.0,321.0,370.0
190919048,3,True,30.2,27.8,1.09,40.0,1438.0,3.9,5.8,369.0,1.5,1.7,195.0,274.0
190919048,4,False,32.9,27.4,1.2,49.9,1817.3,5.7,6.8,319.0,2.3,2.4,466.0,514.0
190919048,5,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
190919048,6,True,44.1,39.3,1.12,26.8,682.3,3.7,5.4,184.0,1.7,1.8,260.0,306.0
190919048,7,False,74.6,60.3,1.24,37.1,614.6,6.0,5.9,102.0,2.6,2.6,540.0,542.0
190919048,8,True,42.0,36.8,1.14,58.1,1577.4,4.5,5.2,351.0,1.8,2.0,300.0,350.0
190919048,9,False,36.1,28.4,1.27,21.6,760.3,4.6,5.9,165.0,2.6,2.8,595.0,661.0
190919048,10,False,39.0,25.8,1.51,328.4,12720.4,8.1,8.9,1570.0,4.3,4.3,1225.0,1220.0
190919048,11,False,30.9,25.8,1.2,215.6,8363.9,6.5,6.2,1287.0,2.2,2.4,453.0,535.0
190919048,12,False,51.9,43.2,1.2,55.0,1271.9,4.9,6.0,260.0,2.3,2.4,548.0,591.0
190919048,13,False,100.3,59.6,1.68,229.2,3842.2,6.0,5.9,640.0,5.4,5.4,513.0,513.0
190919048,14,False,56.5,47.4,1.19,51.4,1084.3,5.6,5.9,194.0,2.2,2.3,479.0,518.0
190919048,15,False,781.6,654.6,1.19,47.0,71.8,4.6,4.3,16.0,2.6,2.1,549.0,386.0
190919048,16,False,44.8,26.6,1.69,454.6,17109.8,9.1,9.4,1880.0,5.4,5.5,1638.0,1680.0
190919048,17,False,43.4,25.8,1.68,165.8,6416.1,9.4,9.6,683.0,5.6,5.7,1713.0,1745.0
190919048,18,True,34.3,30.8,1.12,23.6,766.0,3.9,5.6,196.0,1.6,1.8,242.0,320.0
190919048,19,False,42.0,32.3,1.3,40.5,1254.8,4.7,5.9,267.0,2.9,3.0,693.0,748.0
190919048,20,True,39.6,34.7,1.14,29.2,840.9,4.0,6.1,210.0,1.8,2.0,288.0,364.0
190919048,21,False,54.9,38.9,1.41,42.5,1093.0,5.6,6.0,195.0,3.6,3.6,965.0,974.0
190919048,22,True,31.8,26.0,1.22,20.4,782.9,4.4,5.9,178.0,2.3,2.5,465.0,573.0
190919048,23,False,57.8,25.9,2.23,606.4,23405.3,9.5,9.6,2464.0,8.1,8.2,2654.0,2667.0
190919048,24,False,33.9,27.6,1.23,114.0,4125.4,4.9,6.6,842.0,2.3,2.5,515.0,589.0
190919048,25,False,34.3,27.7,1.24,46.3,1668.9,6.2,6.6,269.0,2.5,2.8,563.0,671.0
190919048,26,False,44.5,33.0,1.35,51.2,1553.6,6.1,6.3,255.0,3.2,3.4,824.0,886.0
190919048,27,False,36.4,30.2,1.21,199.5,6607.4,6.1,6.1,1083.0,2.2,2.5,462.0,567.0
190919048,28,True,33.1,28.2,1.17,10.1,359.1,4.4,5.8,82.0,2.0,2.2,373.0,434.0
190919048,29,False,32.0,26.1,1.23,212.5,8150.0,6.2,7.9,1315.0,2.4,2.7,522.0,633.0
190919048,30,True,32.5,28.0,1.16,36.0,1281.9,4.8,6.2,267.0,2.0,2.3,367.0,491.0
190919048,31,True,32.9,29.9,1.1,27.7,927.3,3.8,5.6,244.0,1.5,1.8,208.0,286.0
190919048,32,False,72.8,61.8,1.18,41.2,666.9,4.2,5.2,159.0,2.0,2.2,374.0,421.0
190919048,33,True,44.6,38.6,1.15,36.8,952.4,4.4,5.9,216.0,1.9,2.0,364.0,407.0
190919048,34,True,37.4,33.7,1.11,28.1,833.9,3.8,5.0,219.0,1.6,1.7,225.0,285.0
190919048,35,False,37.1,30.6,1.21,21.2,693.0,4.6,6.2,151.0,2.2,2.4,467.0,543.0
190919048,36,False,36.0,29.4,1.22,50.0,1700.1,5.4,6.0,315.0,2.4,2.6,522.0,585.0
190919048,37,False,36.4,30.4,1.2,94.0,3094.6,6.5,5.9,476.0,2.3,2.4,482.0,536.0
190919048,38,True,48.7,44.3,1.1,61.5,1389.3,3.7,5.8,375.0,1.6,1.7,208.0,270.0
190919048,39,False,82.0,76.6,1.07,17.6,230.1,3.5,4.7,66.0,1.4,1.5,142.0,179.0
190919049,0,True,36.9,30.7,1.2,9.7,315.0,4.0,6.0,79.0,2.2,2.5,334.0,410.0
190919049,1,True,52.9,45.5,1.16,56.4,1238.1,3.9,5.3,317.0,1.9,2.1,240.0,291.0
190919049,2,False,48.7,37.9,1.28,39.0,1027.6,5.0,8.4,206.0,2.9,2.9,517.0,526.0
190919049,3,True,35.6,30.5,1.17,82.2,2697.8,4.2,5.6,642.0,2.0,2.3,260.0,343.0
190919049,4,False,55.9,34.1,1.64,114.7,3360.8,6.9,6.5,487.0,5.2,5.2,1144.0,1160.0
190919049,5,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
190919049,6,False,56.6,44.6,1.27,46.0,1029.6,4.4,5.0,234.0,2.6,2.8,441.0,481.0
190919049,7,False,65.4,60.0,1.09,12.6,210.1,3.4,4.5,62.0,1.5,1.6,116.0,147.0
190919049,8,False,48.7,39.3,1.24,54.9,1396.4,5.1,5.7,274.0,2.5,2.6,413.0,432.0
190919049,9,False,45.2,31.7,1.43,137.7,4344.3,6.7,8.5,648.0,3.9,3.9,795.0,790.0
190919049,10,False,35.8,28.3,1.26,103.4,3651.6,5.4,7.6,676.0,2.6,2.9,433.0,504.0
190919049,11,False,38.4,29.1,1.32,34.1,1170.4,5.1,7.5,229.0,3.1,3.2,568.0,587.0
190919049,12,True,59.0,49.4,1.19,19.6,396.2,4.4,6.0,90.0,2.2,2.4,376.0,422.0
190919049,13,False,110.1,65.1,1.69,11.3,173.6,6.2,6.8,28.0,5.5,5.3,353.0,336.0
190919049,14,False,85.2,55.9,1.52,11.4,204.4,8.0,5.9,26.0,4.3,4.4,923.0,945.0
190919049,15,False,51.0,38.2,1.33,50.8,1328.9,7.0,6.5,190.0,3.4,3.4,648.0,644.0
190919049,16,False,45.6,29.2,1.57,674.5,23137.7,8.2,8.8,2822.0,4.6,4.7,1002.0,1013.0
190919049,17,False,41.5,28.4,1.46,29.8,1049.4,7.4,7.9,142.0,4.1,4.2,841.0,885.0
190919049,18,True,40.2,35.2,1.14,33.4,947.0,3.7,5.5,256.0,1.8,2.0,222.0,291.0
190919049,19,False,50.7,33.7,1.5,14.0,416.5,8.0,8.3,52.0,4.3,4.5,905.0,956.0
190919049,20,False,67.5,37.3,1.81,192.5,5166.9,9.1,9.3,568.0,5.9,6.5,1344.0,1499.0
190919049,21,True,45.4,39.2,1.16,54.5,1390.5,4.7,5.8,296.0,1.9,2.2,253.0,327.0
190919049,22,False,36.4,29.1,1.25,43.7,1503.0,5.8,7.1,259.0,2.6,2.8,453.0,507.0
190919049,23,False,34.3,27.6,1.24,3.9,142.7,4.3,7.4,33.0,2.5,2.7,412.0,472.0
190919049,24,True,37.2,31.3,1.19,64.9,2077.4,4.3,6.1,483.0,2.1,2.3,299.0,381.0
190919049,25,True,36.8,30.7,1.2,29.9,971.9,4.1,5.7,237.0,2.2,2.4,330.0,385.0
190919049,26,False,42.6,34.3,1.24,62.5,1822.6,6.8,7.1,268.0,2.5,2.8,412.0,481.0
190919049,27,True,41.6,35.6,1.17,46.0,1291.5,3.9,5.2,331.0,2.0,2.2,272.0,326.0
190919049,28,True,34.0,30.7,1.11,4.9,160.3,3.6,5.4,45.0,1.6,1.8,162.0,237.0
190919049,29,True,33.6,28.1,1.2,93.5,3333.4,5.7,6.5,585.0,2.2,2.5,340.0,414.0
190919049,30,False,41.3,32.7,1.26,40.2,1230.3,4.8,6.2,256.0,2.5,2.7,419.0,478.0
190919049,31,True,38.0,34.5,1.1,14.0,406.1,3.5,4.7,116.0,1.5,1.8,147.0,223.0
190919049,32,False,81.7,70.2,1.16,55.6,792.3,4.4,5.2,180.0,2.0,2.1,271.0,302.0
190919049,33,True,51.4,43.9,1.17,82.2,1873.3,4.2,6.3,446.0,2.1,2.2,312.0,353.0
190919049,34,True,39.5,35.3,1.12,9.6,271.2,3.6,6.6,75.0,1.7,1.9,202.0,260.0
190919049,35,False,43.3,34.4,1.26,33.6,978.6,4.9,7.4,200.0,2.7,2.8,468.0,494.0
190919049,36,False,43.2,32.9,1.31,46.9,1426.0,7.0,7.7,204.0,3.1,3.2,585.0,620.0
190919049,37,False,45.6,36.3,1.26,45.6,1253.7,5.6,5.9,224.0,2.6,2.8,450.0,499.0
190919049,38,True,54.4,48.9,1.11,58.9,1202.3,3.7,4.9,325.0,1.7,1.8,186.0,227.0
190919049,39,False,132.6,103.2,1.29,81.0,784.7,4.4,4.6,178.0,2.7,2.7,463.0,460.0
190920041,0,True,50.0,42.4,1.18,32.8,772.8,3.8,6.0,203.0,2.1,2.2,294.0,320.0
190920041,1,False,98.5,57.8,1.7,343.6,5942.9,8.5,8.3,699.0,5.5,5.5,1176.0,1186.0
190920041,2,True,52.7,45.3,1.17,259.3,5729.2,4.4,6.3,1302.0,1.9,2.1,241.0,296.0
190920041,3,True,50.2,43.0,1.17,21.0,487.5,3.7,6.6,132.0,1.9,2.2,247.0,308.0
190920041,4,True,51.4,43.0,1.2,205.7,4783.3,5.8,6.8,825.0,2.2,2.4,309.0,368.0
190920041,5,False,56.6,44.1,1.28,11.1,252.8,5.6,6.7,45.0,2.9,2.9,495.0,508.0
190920041,6,False,93.2,57.3,1.63,162.1,2828.0,7.9,7.2,358.0,5.1,5.2,1079.0,1087.0
190920041,7,False,111.7,78.9,1.42,183.4,2324.0,8.1,7.1,287.0,3.9,3.9,681.0,674.0
190920041,8,True,58.4,50.5,1.16,13.0,258.0,3.8,6.5,68.0,1.9,2.0,231.0,268.0
190920041,9,False,89.5,51.4,1.74,62.8,1222.0,5.4,7.4,226.0,5.4,5.3,1156.0,1128.0
190920041,10,True,48.2,41.1,1.17,8.0,193.7,3.8,6.5,51.0,1.9,2.1,247.0,301.0
190920041,11,True,53.0,44.0,1.21,18.9,430.9,3.9,5.3,110.0,2.2,2.3,299.0,343.0
190920041,12,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
190920041,13,False,139.8,94.4,1.48,14.8,156.6,4.9,4.9,32.0,3.9,4.1,216.0,235.0
190920041,14,False,75.3,69.9,1.08,54.8,784.7,3.5,4.8,224.0,1.4,1.6,119.0,164.0
190920041,15,True,58.6,51.3,1.14,15.1,294.0,3.5,5.9,84.0,1.7,2.0,183.0,242.0
190920041,16,False,81.2,41.2,1.97,17.0,413.2,9.4,7.9,44.0,6.6,7.4,1488.0,1696.0
190920041,17,True,46.1,40.7,1.13,22.5,553.3,3.6,6.0,154.0,1.7,1.9,196.0,234.0
190920041,18,True,55.1,48.3,1.14,22.9,475.2,3.9,6.0,122.0,1.8,1.9,206.0,246.0
190920041,19,True,59.8,50.0,1.2,30.4,607.4,4.3,5.3,141.0,2.2,2.3,302.0,339.0
190920041,20,True,58.5,53.5,1.09,23.2,432.5,3.4,5.4,127.0,1.4,1.6,113.0,171.0
190920041,21,True,58.5,52.3,1.12,37.9,724.5,3.8,6.1,191.0,1.7,1.9,186.0,232.0
190920041,22,True,46.0,41.5,1.11,20.8,501.6,3.5,6.1,143.0,1.6,1.8,157.0,215.0
190920041,23,True,44.4,39.3,1.13,35.0,891.8,3.7,6.2,241.0,1.7,2.0,181.0,273.0
190920041,24,True,50.6,43.2,1.17,41.0,947.3,4.2,6.3,226.0,2.0,2.2,276.0,318.0
190920041,25,False,56.8,45.3,1.25,205.1,4525.3,5.5,6.7,823.0,2.5,2.6,397.0,432.0
190920041,26,False,84.6,60.6,1.4,42.6,703.0,5.2,6.9,135.0,3.4,3.4,650.0,633.0
190920041,27,True,52.9,46.1,1.15,46.4,1007.8,4.5,6.4,224.0,1.8,2.1,222.0,292.0
190920041,28,True,46.1,41.5,1.11,39.1,941.4,3.6,6.2,261.0,1.6,1.8,150.0,213.0
190920041,29,True,44.8,40.4,1.11,58.0,1434.3,3.8,6.3,377.0,1.6,1.9,167.0,227.0
190920041,30,True,50.4,42.5,1.19,26.7,628.7,4.9,6.7,128.0,2.1,2.4,295.0,363.0
190920041,31,False,60.6,47.8,1.27,51.4,1076.7,4.7,5.4,229.0,2.6,2.7,433.0,454.0
190920041,32,False,227.3,116.6,1.95,104.1,892.9,6.4,7.2,140.0,7.0,6.8,464.0,447.0
190920041,33,False,96.1,64.7,1.48,67.0,1035.1,5.5,6.5,188.0,4.1,4.1,846.0,843.0
190920041,34,True,51.4,45.6,1.13,57.8,1268.1,3.7,5.6,343.0,1.7,1.9,184.0,240.0
190920041,35,True,48.8,43.2,1.13,20.4,471.3,3.7,6.1,127.0,1.7,2.0,198.0,262.0
190920041,36,False,68.8,51.6,1.33,78.2,1515.1,5.0,6.6,303.0,3.2,3.3,596.0,604.0
190920041,37,True,52.1,46.9,1.11,28.5,607.8,3.6,6.3,169.0,1.6,1.8,166.0,223.0
190920041,38,False,79.4,68.6,1.16,87.5,1275.2,3.8,5.5,336.0,1.8,2.0,213.0,252.0
190920041,39,False,122.8,99.8,1.23,114.2,1144.5,5.8,6.3,197.0,2.5,2.5,373.0,386.0
190921041,0,True,33.2,28.1,1.18,20.5,731.6,4.4,6.3,166.0,2.1,2.2,408.0,476.0
190921041,1,True,47.0,40.1,1.17,267.3,6664.5,5.4,6.0,1234.0,2.1,2.2,380.0,416.0
190921041,2,True,36.4,32.4,1.12,51.1,1575.1,4.0,5.9,394.0,1.7,1.9,269.0,314.0
190921041,3,True,31.3,29.4,1.06,3.7,126.2,3.5,5.6,36.0,1.3,1.6,117.0,225.0
190921041,4,True,31.7,28.7,1.1,51.5,1795.0,4.1,5.8,438.0,1.6,1.8,206.0,297.0
190921041,5,False,35.5,29.0,1.22,183.5,6318.8,6.9,6.6,916.0,2.4,2.5,511.0,566.0
190921041,6,False,51.0,37.9,1.34,187.7,4954.4,6.2,6.8,799.0,3.3,3.4,841.0,866.0
190921041,7,False,76.6,56.7,1.35,193.4,3414.0,8.4,7.0,406.0,3.4,3.5,816.0,846.0
190921041,8,False,46.1,36.4,1.27,187.1,5139.9,6.3,6.2,816.0,2.7,2.8,634.0,664.0
190921041,9,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
190921041,10,False,31.4,26.4,1.19,42.1,1596.5,5.3,7.0,301.0,2.2,2.4,427.0,519.0
190921041,11,True,31.0,26.8,1.16,26.2,979.4,4.0,7.3,245.0,1.9,2.2,318.0,444.0
190921041,12,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
190921041,13,False,106.1,64.6,1.64,73.4,1137.3,6.1,6.4,186.0,5.1,5.1,468.0,459.0
190921041,14,True,52.6,48.1,1.09,44.3,922.6,4.0,4.9,231.0,1.5,1.6,195.0,231.0
190921041,15,True,40.7,35.2,1.16,116.8,3322.6,5.4,5.8,615.0,1.9,2.1,330.0,381.0
190921041,16,False,31.2,26.3,1.18,47.4,1798.6,5.3,8.0,339.0,2.2,2.4,449.0,509.0
190921041,17,False,34.2,25.9,1.32,162.1,6256.3,6.6,7.4,948.0,3.1,3.2,776.0,832.0
190921041,18,True,37.7,32.5,1.16,18.9,581.1,4.4,5.9,132.0,2.0,2.1,365.0,428.0
190921041,19,False,3310.4,3226.2,1.03,18.6,5.8,3.7,3.2,2.0,1.4,1.1,125.0,51.0
190921041,20,True,42.6,36.2,1.18,42.7,1179.3,5.2,7.1,227.0,2.0,2.2,390.0,457.0
190921041,21,False,49.5,36.4,1.36,108.3,2977.9,7.6,7.5,392.0,3.5,3.5,918.0,927.0
190921041,22,True,32.7,29.4,1.11,43.1,1469.8,4.0,5.7,367.0,1.6,1.9,233.0,328.0
190921041,23,True,29.0,26.0,1.11,40.4,1552.8,4.0,5.8,388.0,1.6,1.9,214.0,343.0
190921041,24,True,35.1,30.2,1.16,42.4,1404.9,3.9,5.8,360.0,1.9,2.1,363.0,441.0
190921041,25,False,38.2,29.9,1.27,26.2,873.9,4.8,5.9,182.0,2.8,2.9,658.0,712.0
190921041,26,True,38.8,33.1,1.17,61.9,1867.8,5.6,5.7,334.0,2.0,2.2,370.0,442.0
190921041,27,False,40.8,30.8,1.32,184.8,5997.9,7.9,6.4,759.0,3.2,3.3,824.0,843.0
190921041,28,True,33.3,29.1,1.15,32.3,1113.0,3.8,6.2,293.0,1.8,2.0,296.0,382.0
190921041,29,True,33.8,30.3,1.11,17.4,574.2,3.6,6.2,159.0,1.6,1.9,208.0,330.0
190921041,30,True,34.8,30.6,1.14,10.9,354.7,3.7,5.9,96.0,1.7,2.0,265.0,366.0
190921041,31,False,45.3,31.8,1.42,169.2,5313.6,8.0,6.8,664.0,3.7,3.9,1005.0,1068.0
190921041,32,False,192.3,68.8,2.8,313.6,4560.4,9.6,9.6,475.0,10.0,10.5,1007.0,1059.0
190921041,33,False,52.7,39.1,1.35,337.4,8633.9,7.8,7.5,1107.0,3.3,3.4,856.0,895.0
190921041,34,True,36.6,32.4,1.13,57.7,1779.9,4.3,5.8,414.0,1.8,2.0,295.0,392.0
190921041,35,True,34.0,30.5,1.12,40.5,1329.2,3.9,5.8,341.0,1.6,1.9,229.0,341.0
190921041,36,True,34.6,30.7,1.13,27.6,899.3,4.3,6.1,209.0,1.7,2.0,260.0,381.0
190921041,37,False,38.5,31.5,1.22,103.8,3295.5,6.3,6.8,523.0,2.4,2.6,506.0,604.0
190921041,38,False,72.4,41.5,1.74,727.5,17524.9,9.3,9.5,1884.0,5.8,5.9,1770.0,1781.0
190921041,39,False,105.0,74.2,1.41,225.3,3036.8,7.9,7.0,384.0,4.1,3.7,1114.0,987.0
190921042,0,True,42.2,35.7,1.18,87.7,2458.6,4.5,6.2,546.0,2.0,2.2,312.0,378.0
190921042,1,True,51.8,48.9,1.06,30.0,613.6,3.5,4.7,175.0,1.3,1.5,103.0,161.0
190921042,2,True,42.6,39.4,1.08,47.0,1192.1,3.8,4.9,314.0,1.4,1.6,119.0,187.0
190921042,3,True,42.7,37.2,1.15,271.4,7290.4,5.8,6.0,1257.0,1.9,2.1,262.0,341.0
190921042,4,True,40.4,36.9,1.1,6.2,168.2,3.6,4.9,47.0,1.5,1.7,158.0,215.0
190921042,5,True,40.8,36.5,1.12,59.8,1640.2,4.4,5.3,373.0,1.7,1.9,211.0,268.0
190921042,6,True,59.1,50.7,1.17,54.5,1076.3,5.0,5.2,215.0,2.0,2.2,312.0,361.0
190921042,7,False,76.5,71.7,1.07,19.6,273.1,3.5,4.5,78.0,1.3,1.4,83.0,111.0
190921042,8,True,45.7,43.0,1.06,32.5,757.4,3.4,4.7,223.0,1.3,1.5,92.0,157.0
190921042,9,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
190921042,10,False,46.2,35.6,1.3,109.4,3071.8,5.6,6.1,549.0,2.9,3.0,550.0,606.0
190921042,11,True,37.3,32.9,1.13,49.3,1496.3,4.3,5.3,348.0,1.8,2.0,245.0,287.0
190921042,12,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
190921042,13,False,112.8,79.4,1.42,44.1,555.7,4.1,5.0,136.0,3.6,3.7,231.0,237.0
190921042,14,False,63.2,59.8,1.06,20.6,344.0,3.4,4.5,101.0,1.2,1.4,70.0,119.0
190921042,15,True,49.8,45.0,1.11,89.1,1983.0,4.2,4.8,472.0,1.7,1.8,194.0,233.0
190921042,16,False,43.0,34.9,1.23,13.2,377.1,5.6,8.4,67.0,2.6,2.7,465.0,494.0
190921042,17,False,42.0,33.0,1.27,34.8,1052.0,5.2,7.7,202.0,2.8,2.9,530.0,582.0
190921042,18,True,45.7,39.5,1.16,45.6,1154.9,3.9,5.5,296.0,1.9,2.1,285.0,333.0
190921042,19,True,45.6,40.0,1.14,33.1,825.7,3.8,6.3,217.0,1.8,2.1,245.0,325.0
190921042,20,True,52.1,46.0,1.13,89.9,1951.7,3.8,6.1,514.0,1.7,2.0,210.0,285.0
190921042,21,False,56.3,45.9,1.23,105.1,2291.6,7.0,6.6,327.0,2.5,2.6,446.0,476.0
