ObsID,Name,Beam,RA,Dec,cube2_qual,cube1_qual,cube0_qual,sigma_c2,sigma_c1,sigma_c0,f_ex_c2,f_ex_c1,f_ex_c0,p_0.8_c2,p_0.8_c1,p_0.8_c0
201217002,S0127+3622,5,22.406839,35.363297,G,G,G,1.25,1.28,1.33,-5.90,-5.88,-5.95,4.22,4.28,4.24
201217002,S0127+3622,6,22.988180,35.363297,O,B,B,1.44,1.42,1.43,-4.77,-4.45,-4.28,4.30,4.35,4.34
201217002,S0127+3622,7,23.569522,35.363297,G,G,G,1.69,1.73,1.73,-5.68,-5.76,-5.78,4.32,4.26,4.28
201217002,S0127+3622,8,20.372144,35.768645,G,G,G,1.73,1.70,1.66,-5.94,-6.08,-5.97,4.24,4.28,4.24
201217002,S0127+3622,9,20.953486,35.768645,G,G,G,1.29,1.29,1.31,-5.96,-6.01,-6.02,4.23,4.24,4.24
201217002,S0127+3622,10,21.534827,35.768645,B,B,B,1.21,1.24,1.27,-4.04,-3.98,-3.94,4.34,4.32,4.34
201217002,S0127+3622,11,22.116168,35.768645,G,G,G,1.27,1.25,1.26,-5.96,-5.93,-5.91,4.23,4.23,4.23
201217002,S0127+3622,12,22.697510,35.768645,B,B,B,1.33,1.39,1.46,-3.30,-3.23,-3.18,4.28,4.26,4.27
201217002,S0127+3622,13,23.278851,35.768645,G,G,G,1.37,1.37,1.40,-5.92,-5.92,-5.92,4.24,4.23,4.29
201217002,S0127+3622,14,23.860192,35.768645,G,G,G,1.69,1.72,1.74,-5.81,-5.93,-5.79,4.24,4.27,4.27
201217002,S0127+3622,15,20.662815,36.173993,O,O,G,1.27,1.30,1.36,-5.28,-5.30,-5.36,4.25,4.30,4.30
201217002,S0127+3622,16,21.244156,36.173993,G,G,G,1.15,1.18,1.22,-6.06,-5.97,-5.85,4.22,4.24,4.26
201217002,S0127+3622,17,21.825498,36.173993,G,G,G,1.21,1.22,1.25,-5.97,-5.92,-6.04,4.28,4.23,4.25
201217002,S0127+3622,18,22.406839,36.173993,G,G,G,1.22,1.23,1.25,-5.99,-6.01,-5.87,4.24,4.27,4.24
201217002,S0127+3622,19,22.988180,36.173993,G,G,G,1.21,1.24,1.28,-6.00,-5.96,-5.86,4.26,4.22,4.22
201217002,S0127+3622,20,23.569522,36.173993,G,G,G,1.42,1.48,1.53,-5.94,-5.91,-5.87,4.26,4.26,4.28
201217002,S0127+3622,21,20.372144,36.579341,G,G,G,1.57,1.59,1.63,-5.91,-5.85,-5.88,4.27,4.27,4.28
201217002,S0127+3622,22,20.953486,36.579341,G,G,G,1.20,1.23,1.27,-6.00,-5.88,-6.10,4.24,4.26,4.21
201217002,S0127+3622,23,21.534827,36.579341,G,G,G,1.16,1.19,1.24,-5.99,-5.96,-5.97,4.23,4.24,4.23
201217002,S0127+3622,24,22.116168,36.579341,G,G,G,1.16,1.21,1.25,-5.95,-5.96,-5.95,4.23,4.23,4.28
201217002,S0127+3622,25,22.697510,36.579341,G,G,G,1.17,1.22,1.27,-6.02,-6.02,-5.97,4.24,4.22,4.26
201217002,S0127+3622,26,23.278851,36.579341,G,G,G,1.38,1.40,1.42,-6.01,-5.88,-5.94,4.27,4.26,4.31
201217002,S0127+3622,27,20.662815,36.984689,B,B,B,1.38,1.40,1.44,-4.00,-4.05,-4.08,4.28,4.29,4.31
201217002,S0127+3622,28,21.244156,36.984689,G,G,G,1.20,1.24,1.28,-5.91,-5.85,-6.00,4.24,4.25,4.24
201217002,S0127+3622,29,21.825498,36.984689,G,G,G,1.19,1.23,1.27,-5.91,-5.91,-5.92,4.25,4.28,4.26
201217002,S0127+3622,30,22.406839,36.984689,G,G,G,1.17,1.22,1.28,-6.02,-5.94,-5.88,4.24,4.23,4.25
201217002,S0127+3622,31,22.988180,36.984689,G,G,G,1.29,1.31,1.34,-5.89,-5.90,-5.94,4.27,4.24,4.26
201217002,S0127+3622,32,23.569522,36.984689,G,G,G,1.53,1.59,1.63,-5.95,-5.98,-5.94,4.26,4.28,4.24
201217002,S0127+3622,33,20.372144,37.390037,G,G,G,1.60,1.65,1.71,-5.96,-5.85,-5.95,4.23,4.25,4.27
201217002,S0127+3622,34,20.953486,37.390037,G,G,G,1.32,1.35,1.39,-5.97,-5.91,-5.99,4.26,4.28,4.25
201217002,S0127+3622,35,21.534827,37.390037,G,G,G,1.27,1.30,1.35,-5.95,-5.94,-5.95,4.29,4.26,4.23
201217002,S0127+3622,36,22.116168,37.390037,G,G,G,1.27,1.31,1.37,-6.02,-5.95,-6.00,4.23,4.24,4.12
201217002,S0127+3622,37,22.697510,37.390037,G,G,G,1.28,1.32,1.37,-6.02,-5.92,-6.17,4.25,4.25,4.26
201217002,S0127+3622,38,23.278851,37.390037,G,G,G,1.40,1.44,1.51,-5.85,-5.87,-5.88,4.23,4.26,4.25
201217002,S0127+3622,39,23.860192,37.390037,G,G,G,1.76,1.80,1.84,-5.84,-5.85,-5.78,4.26,4.26,4.28
201219001,S1239+3848,0,189.837500,38.808889,G,G,G,1.19,1.16,1.20,-5.52,-5.96,-5.97,4.30,4.25,4.23
201219001,S1239+3848,1,187.885356,37.795519,B,G,G,2.35,1.93,1.86,-3.82,-5.61,-6.05,5.58,4.33,4.25
201219001,S1239+3848,2,188.486016,37.795519,G,G,G,1.40,1.42,1.45,-5.53,-5.95,-5.97,4.23,4.25,4.24
201219001,S1239+3848,3,189.086675,37.795519,O,O,O,1.25,1.28,1.32,-5.09,-5.02,-4.92,4.25,4.29,4.28
201219001,S1239+3848,4,189.687335,37.795519,G,G,G,1.22,1.25,1.29,-5.91,-6.01,-6.05,4.26,4.26,4.26
201219001,S1239+3848,5,190.287995,37.795519,G,G,G,1.26,1.28,1.30,-5.89,-6.05,-6.23,4.22,4.24,4.28
201219001,S1239+3848,6,190.888654,37.795519,B,B,B,1.51,1.53,1.55,-3.88,-3.91,-3.95,4.38,4.35,4.37
201219001,S1239+3848,7,191.489314,37.795519,G,G,G,1.66,1.69,1.69,-5.80,-5.87,-5.82,4.29,4.26,4.29
201219001,S1239+3848,8,188.185686,38.200867,G,G,G,1.69,1.68,1.64,-5.87,-5.94,-5.85,4.25,4.24,4.29
201219001,S1239+3848,9,188.786346,38.200867,G,G,G,1.28,1.29,1.31,-5.91,-5.99,-5.99,4.24,4.24,4.25
201219001,S1239+3848,10,189.387005,38.200867,G,G,G,1.17,1.19,1.22,-5.87,-6.07,-6.03,4.21,4.22,4.28
201219001,S1239+3848,11,189.987665,38.200867,G,G,G,1.20,1.21,1.24,-5.90,-6.00,-5.84,4.24,4.24,4.24
201219001,S1239+3848,12,190.588325,38.200867,G,G,G,1.24,1.26,1.28,-6.03,-6.02,-5.90,4.24,4.24,4.25
201219001,S1239+3848,13,191.188984,38.200867,G,G,G,1.35,1.34,1.35,-5.96,-5.89,-5.92,4.29,4.26,4.28
201219001,S1239+3848,14,191.789644,38.200867,G,G,G,1.71,1.74,1.75,-5.82,-5.77,-5.92,4.32,4.30,4.28
201219001,S1239+3848,15,188.486016,38.606215,G,G,G,1.27,1.31,1.37,-5.88,-5.90,-5.86,4.25,4.27,4.27
201219001,S1239+3848,16,189.086675,38.606215,G,G,G,1.14,1.17,1.21,-5.73,-5.83,-5.95,4.31,4.27,4.30
201219001,S1239+3848,17,189.687335,38.606215,G,G,G,1.20,1.20,1.22,-5.78,-5.93,-5.97,4.26,4.24,4.24
201219001,S1239+3848,18,190.287995,38.606215,G,G,G,1.21,1.22,1.24,-6.02,-5.98,-5.88,4.28,4.24,4.26
201219001,S1239+3848,19,190.888654,38.606215,G,G,G,1.19,1.22,1.25,-5.85,-5.91,-5.96,4.23,4.27,4.24
201219001,S1239+3848,20,191.489314,38.606215,B,B,B,1.44,1.49,1.54,-4.28,-4.35,-4.48,4.34,4.33,4.32
201219001,S1239+3848,21,188.185686,39.011563,G,G,G,1.54,1.55,1.58,-5.44,-5.91,-6.00,4.24,4.29,4.26
201219001,S1239+3848,22,188.786346,39.011563,G,G,G,1.20,1.22,1.26,-5.34,-5.92,-5.96,4.24,4.25,4.26
201219001,S1239+3848,23,189.387005,39.011563,G,G,G,1.15,1.18,1.22,-5.96,-5.95,-6.13,4.21,4.23,4.22
201219001,S1239+3848,24,189.987665,39.011563,G,G,G,1.13,1.17,1.19,-5.96,-5.97,-5.95,4.24,4.27,4.23
201219001,S1239+3848,25,190.588325,39.011563,G,G,G,1.14,1.18,1.22,-6.02,-6.07,-5.98,4.27,4.25,4.24
201219001,S1239+3848,26,191.188984,39.011563,G,G,G,1.40,1.38,1.37,-5.92,-5.96,-5.87,4.27,4.23,4.25
201219001,S1239+3848,27,188.486016,39.416911,B,B,B,1.36,1.39,1.42,-4.44,-4.17,-4.05,4.33,4.31,4.35
201219001,S1239+3848,28,189.086675,39.416911,B,B,B,1.22,1.24,1.28,-4.00,-4.18,-4.23,4.32,4.34,4.32
201219001,S1239+3848,29,189.687335,39.416911,G,G,G,1.14,1.18,1.23,-6.04,-5.91,-5.92,4.22,4.23,4.25
201219001,S1239+3848,30,190.287995,39.416911,O,O,O,1.16,1.21,1.26,-5.29,-5.15,-5.13,4.31,4.30,4.29
201219001,S1239+3848,31,190.888654,39.416911,G,G,G,1.22,1.25,1.29,-5.93,-5.88,-5.99,4.22,4.25,4.29
201219001,S1239+3848,32,191.489314,39.416911,G,G,G,1.50,1.54,1.57,-5.91,-5.79,-5.88,4.27,4.27,4.26
201219001,S1239+3848,33,188.185686,39.822259,G,G,G,1.55,1.58,1.60,-5.63,-5.77,-5.84,4.30,4.30,4.29
201219001,S1239+3848,34,188.786346,39.822259,G,G,G,1.28,1.30,1.32,-5.49,-5.85,-5.90,4.25,4.29,4.28
201219001,S1239+3848,35,189.387005,39.822259,G,G,G,1.23,1.25,1.30,-5.37,-5.88,-6.10,4.28,4.29,4.26
201219001,S1239+3848,36,189.987665,39.822259,G,G,G,1.24,1.27,1.32,-5.95,-5.91,-6.13,4.24,4.23,4.22
201219001,S1239+3848,37,190.588325,39.822259,G,G,G,1.25,1.28,1.33,-5.95,-5.88,-5.94,4.26,4.25,4.21
201219001,S1239+3848,38,191.188984,39.822259,G,G,G,1.36,1.39,1.45,-5.99,-5.91,-5.85,4.24,4.25,4.26
201219001,S1239+3848,39,191.789644,39.822259,G,G,G,1.69,1.73,1.76,-5.85,-5.79,-5.86,4.27,4.29,4.33
201219002,S0159+4114,0,29.941667,41.240833,G,G,O,1.20,1.19,1.24,-5.79,-5.33,-4.90,4.23,4.28,4.35
201219002,S0159+4114,1,27.918661,40.227463,G,G,G,1.94,1.93,1.90,-6.05,-6.10,-6.08,4.20,4.20,4.21
201219002,S0159+4114,2,28.541124,40.227463,G,G,G,1.62,1.55,1.51,-5.91,-5.95,-5.98,4.25,4.24,4.21
201219002,S0159+4114,3,29.163588,40.227463,G,G,G,1.26,1.28,1.32,-5.95,-5.96,-6.00,4.25,4.23,4.23
201219002,S0159+4114,4,29.786051,40.227463,G,G,G,1.24,1.25,1.30,-5.82,-6.08,-5.99,4.25,4.22,4.22
201219002,S0159+4114,5,30.408515,40.227463,G,G,G,1.25,1.26,1.29,-5.86,-5.97,-5.95,4.30,4.24,4.28
201219002,S0159+4114,6,31.030978,40.227463,G,G,O,1.47,1.48,1.52,-5.83,-5.70,-5.14,4.25,4.29,4.26
201219002,S0159+4114,7,31.653442,40.227463,G,G,G,1.67,1.64,1.63,-5.82,-5.88,-5.81,4.28,4.27,4.30
201219002,S0159+4114,8,28.229892,40.632811,O,O,B,1.72,1.69,1.65,-4.91,-4.60,-4.40,4.29,4.23,4.27
201219002,S0159+4114,9,28.852356,40.632811,G,G,G,1.33,1.31,1.31,-5.96,-6.01,-5.93,4.25,4.24,4.27
201219002,S0159+4114,10,29.474819,40.632811,G,G,G,1.19,1.22,1.29,-5.95,-5.98,-5.94,4.29,4.21,4.22
201219002,S0159+4114,11,30.097283,40.632811,G,G,G,1.36,1.35,1.36,-6.01,-6.09,-6.14,4.25,4.21,4.21
201219002,S0159+4114,12,30.719746,40.632811,G,G,G,1.28,1.30,1.35,-5.94,-6.00,-6.05,4.24,4.24,4.23
201219002,S0159+4114,13,31.342210,40.632811,O,G,G,1.33,1.33,1.35,-5.14,-5.40,-5.52,4.29,4.31,4.29
201219002,S0159+4114,14,31.964673,40.632811,G,G,G,1.70,1.70,1.71,-5.83,-5.87,-5.82,4.30,4.27,4.27
201219002,S0159+4114,15,28.541124,41.038159,B,B,B,1.56,1.61,1.68,-3.43,-3.42,-3.44,4.43,4.49,4.57
201219002,S0159+4114,16,29.163588,41.038159,G,G,G,1.16,1.17,1.21,-5.85,-5.84,-5.74,4.27,4.29,4.32
201219002,S0159+4114,17,29.786051,41.038159,G,O,B,1.25,1.26,1.31,-6.01,-5.01,-4.43,4.23,4.27,4.32
201219002,S0159+4114,18,30.408515,41.038159,G,G,G,1.22,1.22,1.25,-5.98,-6.16,-6.09,4.22,4.21,4.20
201219002,S0159+4114,19,31.030978,41.038159,G,G,G,1.18,1.19,1.23,-5.87,-5.84,-5.78,4.29,4.30,4.30
201219002,S0159+4114,20,31.653442,41.038159,G,O,O,1.39,1.42,1.48,-5.58,-5.28,-5.17,4.30,4.29,4.27
201219002,S0159+4114,21,28.229892,41.443507,G,G,G,1.50,1.50,1.55,-5.74,-5.86,-5.81,4.30,4.27,4.31
201219002,S0159+4114,22,28.852356,41.443507,G,G,G,1.18,1.18,1.23,-5.83,-5.91,-5.90,4.27,4.26,4.26
201219002,S0159+4114,23,29.474819,41.443507,G,G,O,1.14,1.15,1.20,-5.81,-5.40,-5.03,4.27,4.23,4.22
201219002,S0159+4114,24,30.097283,41.443507,G,G,G,1.13,1.14,1.19,-5.85,-5.98,-5.99,4.21,4.24,4.24
201219002,S0159+4114,25,30.719746,41.443507,B,B,B,1.17,1.20,1.24,-4.33,-4.24,-4.20,4.30,4.28,4.28
201219002,S0159+4114,26,31.342210,41.443507,G,G,G,1.63,1.44,1.37,-5.88,-5.96,-6.05,4.24,4.23,4.26
201219002,S0159+4114,27,28.541124,41.848855,B,B,B,1.37,1.40,1.47,-4.46,-3.93,-3.70,4.33,4.31,4.26
201219002,S0159+4114,28,29.163588,41.848855,B,B,B,2.81,3.04,3.33,-3.13,-3.12,-3.11,5.53,5.58,5.81
201219002,S0159+4114,29,29.786051,41.848855,G,G,G,1.14,1.16,1.21,-5.92,-5.96,-5.74,4.24,4.21,4.25
201219002,S0159+4114,30,30.408515,41.848855,B,B,B,1.18,1.19,1.24,-4.40,-4.42,-4.50,4.29,4.28,4.27
201219002,S0159+4114,31,31.030978,41.848855,B,B,O,1.28,1.27,1.30,-4.27,-4.44,-4.76,4.25,4.27,4.31
201219002,S0159+4114,32,31.653442,41.848855,G,G,G,1.59,1.54,1.52,-5.83,-5.94,-5.94,4.29,4.25,4.27
201219002,S0159+4114,33,28.229892,42.254203,G,G,G,1.58,1.59,1.63,-5.79,-5.90,-5.78,4.30,4.28,4.28
201219002,S0159+4114,34,28.852356,42.254203,B,B,B,2.53,2.74,3.03,-3.28,-3.21,-3.12,5.37,5.65,5.76
201219002,S0159+4114,35,29.474819,42.254203,B,B,B,1.70,1.81,1.92,-3.27,-3.26,-3.28,4.61,4.66,4.79
201219002,S0159+4114,36,30.097283,42.254203,G,G,G,1.25,1.26,1.31,-5.90,-5.85,-5.94,4.27,4.28,4.25
201219002,S0159+4114,37,30.719746,42.254203,O,G,G,1.26,1.27,1.32,-5.23,-5.36,-5.55,4.26,4.25,4.25
201219002,S0159+4114,38,31.342210,42.254203,G,G,G,1.34,1.35,1.41,-5.86,-5.86,-5.95,4.27,4.25,4.30
201219002,S0159+4114,39,31.964673,42.254203,G,G,G,1.69,1.70,1.74,-5.75,-5.81,-5.86,4.28,4.26,4.31
201220089,S1101+5324,0,165.279167,53.401389,O,O,O,1.23,1.22,1.26,-5.10,-5.18,-5.11,4.31,4.24,4.24
201220089,S1101+5324,1,162.727714,52.388019,G,G,G,2.02,2.03,1.99,-6.07,-5.98,-5.94,4.18,4.24,4.28
201220089,S1101+5324,2,163.512776,52.388019,G,G,G,1.47,1.49,1.52,-6.06,-5.92,-5.99,4.25,4.26,4.26
201220089,S1101+5324,3,164.297839,52.388019,G,G,G,1.27,1.30,1.35,-6.03,-5.92,-6.00,4.25,4.22,4.27
201220089,S1101+5324,4,165.082901,52.388019,B,B,B,1.32,1.35,1.39,-3.90,-3.90,-3.88,4.35,4.33,4.31
201220089,S1101+5324,5,165.867964,52.388019,G,G,G,1.26,1.29,1.33,-5.92,-5.84,-6.01,4.25,4.27,4.25
201220089,S1101+5324,6,166.653026,52.388019,B,B,B,1.50,1.53,1.57,-4.06,-4.08,-4.09,4.25,4.29,4.28
201220089,S1101+5324,7,167.438089,52.388019,G,G,G,1.70,1.74,1.76,-5.91,-5.86,-5.84,4.30,4.28,4.25
201220089,S1101+5324,8,163.120245,52.793367,G,G,G,1.76,1.74,1.69,-5.99,-5.97,-6.19,4.24,4.22,4.25
201220089,S1101+5324,9,163.905308,52.793367,G,G,G,1.35,1.36,1.36,-5.93,-5.94,-5.88,4.24,4.24,4.28
201220089,S1101+5324,10,164.690370,52.793367,B,B,B,1.32,1.36,1.40,-3.72,-3.67,-3.64,4.27,4.31,4.36
201220089,S1101+5324,11,165.475433,52.793367,B,B,B,1.35,1.38,1.42,-3.70,-3.67,-3.65,4.23,4.24,4.25
201220089,S1101+5324,12,166.260495,52.793367,B,B,B,1.25,1.27,1.31,-3.90,-3.86,-3.84,4.23,4.26,4.23
201220089,S1101+5324,13,167.045558,52.793367,G,G,G,1.32,1.34,1.37,-5.92,-5.94,-5.88,4.23,4.23,4.25
201220089,S1101+5324,14,167.830620,52.793367,G,G,G,1.71,1.74,1.77,-5.86,-5.92,-5.85,4.26,4.27,4.28
201220089,S1101+5324,15,163.512776,53.198715,G,G,G,1.32,1.38,1.43,-5.65,-5.46,-5.44,4.27,4.30,4.33
201220089,S1101+5324,16,164.297839,53.198715,O,O,O,1.19,1.22,1.26,-4.66,-4.80,-5.01,4.25,4.24,4.27
201220089,S1101+5324,17,165.082901,53.198715,G,G,G,1.20,1.21,1.23,-5.97,-6.05,-5.95,4.20,4.24,4.22
201220089,S1101+5324,18,165.867964,53.198715,B,B,B,1.30,1.32,1.37,-3.51,-3.49,-3.43,4.32,4.34,4.40
201220089,S1101+5324,19,166.653026,53.198715,G,G,G,1.19,1.23,1.27,-5.98,-5.88,-6.01,4.22,4.27,4.22
201220089,S1101+5324,20,167.438089,53.198715,G,G,G,1.40,1.45,1.51,-5.94,-5.85,-5.97,4.25,4.25,4.26
201220089,S1101+5324,21,163.120245,53.604063,B,B,B,1.62,1.66,1.72,-3.82,-3.81,-3.80,4.21,4.26,4.27
201220089,S1101+5324,22,163.905308,53.604063,B,B,B,1.35,1.39,1.43,-3.52,-3.51,-3.48,4.26,4.29,4.29
201220089,S1101+5324,23,164.690370,53.604063,B,B,B,1.32,1.36,1.40,-3.46,-3.45,-3.45,4.27,4.27,4.27
201220089,S1101+5324,24,165.475433,53.604063,B,B,B,1.14,1.19,1.24,-4.39,-4.40,-4.45,4.26,4.26,4.26
201220089,S1101+5324,25,166.260495,53.604063,B,B,B,1.19,1.25,1.30,-3.60,-3.58,-3.54,4.16,4.21,4.16
201220089,S1101+5324,26,167.045558,53.604063,G,G,G,1.45,1.42,1.40,-5.81,-5.93,-5.98,4.24,4.24,4.26
201220089,S1101+5324,27,163.512776,54.009411,B,B,B,1.39,1.41,1.44,-4.04,-3.98,-3.94,4.30,4.32,4.31
201220089,S1101+5324,28,164.297839,54.009411,O,O,O,1.20,1.23,1.27,-4.52,-4.64,-4.66,4.28,4.33,4.30
201220089,S1101+5324,29,165.082901,54.009411,G,G,G,1.17,1.22,1.27,-5.86,-5.86,-5.98,4.25,4.28,4.25
201220089,S1101+5324,30,165.867964,54.009411,G,G,G,1.16,1.21,1.26,-5.87,-5.85,-6.04,4.28,4.25,4.25
201220089,S1101+5324,31,166.653026,54.009411,B,B,B,1.24,1.27,1.30,-4.04,-4.08,-4.13,4.19,4.30,4.25
201220089,S1101+5324,32,167.438089,54.009411,O,O,B,1.50,1.53,1.55,-4.61,-4.55,-4.50,4.27,4.29,4.31
201220089,S1101+5324,33,163.120245,54.414759,G,G,G,1.65,1.68,1.69,-5.81,-5.78,-5.88,4.30,4.30,4.35
201220089,S1101+5324,34,163.905308,54.414759,O,G,G,1.35,1.36,1.39,-5.18,-5.84,-5.91,4.26,4.26,4.26
201220089,S1101+5324,35,164.690370,54.414759,G,G,G,1.26,1.30,1.34,-5.94,-5.90,-5.88,4.27,4.28,4.26
201220089,S1101+5324,36,165.475433,54.414759,G,G,G,1.25,1.30,1.35,-5.98,-5.94,-6.02,4.22,4.22,4.24
201220089,S1101+5324,37,166.260495,54.414759,G,G,G,1.26,1.30,1.35,-5.87,-5.89,-5.96,4.27,4.25,4.19
201220089,S1101+5324,38,167.045558,54.414759,G,G,G,1.33,1.38,1.43,-6.04,-5.93,-5.87,4.25,4.26,4.23
201220089,S1101+5324,39,167.830620,54.414759,G,G,G,1.70,1.75,1.80,-5.94,-5.88,-6.00,4.27,4.26,4.27
201221001,S2248+3356,0,342.162500,33.944444,O,O,B,1.21,1.19,1.23,-4.75,-4.57,-4.32,4.29,4.25,4.29
201221001,S2248+3356,1,340.328812,32.931074,B,B,B,2.33,2.02,1.97,-3.73,-3.90,-3.83,5.25,4.31,4.28
201221001,S2248+3356,2,340.893023,32.931074,G,G,G,1.48,1.50,1.53,-6.01,-6.03,-5.92,4.23,4.21,4.22
201221001,S2248+3356,3,341.457235,32.931074,G,G,G,1.29,1.32,1.36,-5.95,-5.97,-6.04,4.23,4.25,4.27
201221001,S2248+3356,4,342.021447,32.931074,G,G,G,1.24,1.27,1.31,-5.97,-5.90,-5.90,4.27,4.20,4.28
201221001,S2248+3356,5,342.585659,32.931074,G,G,G,1.24,1.27,1.31,-5.89,-6.02,-5.98,4.27,4.22,4.29
201221001,S2248+3356,6,343.149871,32.931074,G,G,G,1.46,1.49,1.52,-5.96,-5.93,-5.98,4.26,4.24,4.25
201221001,S2248+3356,7,343.714082,32.931074,G,G,G,1.68,1.71,1.71,-5.88,-5.96,-5.98,4.27,4.24,4.29
201221001,S2248+3356,8,340.610918,33.336422,B,B,B,2.53,2.67,2.81,-3.39,-3.46,-3.47,5.04,5.04,5.01
201221001,S2248+3356,9,341.175129,33.336422,O,B,B,1.34,1.35,1.37,-4.75,-4.23,-4.00,4.30,4.31,4.29
201221001,S2248+3356,10,341.739341,33.336422,G,G,G,1.20,1.22,1.26,-6.00,-5.99,-5.95,4.23,4.25,4.28
201221001,S2248+3356,11,342.303553,33.336422,B,B,B,1.37,1.37,1.38,-3.68,-3.67,-3.64,4.18,4.18,4.17
201221001,S2248+3356,12,342.867765,33.336422,G,G,G,1.24,1.27,1.29,-5.90,-5.89,-6.02,4.24,4.24,4.28
201221001,S2248+3356,13,343.431977,33.336422,G,G,G,1.34,1.36,1.40,-6.00,-5.91,-5.91,4.28,4.24,4.25
201221001,S2248+3356,14,343.996188,33.336422,G,G,G,1.71,1.75,1.76,-5.91,-5.83,-5.94,4.26,4.26,4.27
201221001,S2248+3356,15,340.893023,33.741770,B,B,B,1.64,1.79,1.94,-3.62,-3.62,-3.61,4.37,4.53,4.56
201221001,S2248+3356,16,341.457235,33.741770,G,G,G,1.18,1.20,1.25,-5.89,-5.98,-6.00,4.24,4.25,4.26
201221001,S2248+3356,17,342.021447,33.741770,G,G,G,1.21,1.22,1.24,-5.94,-5.98,-6.02,4.23,4.25,4.22
201221001,S2248+3356,18,342.585659,33.741770,G,G,G,1.23,1.23,1.24,-5.97,-6.03,-6.04,4.25,4.23,4.21
201221001,S2248+3356,19,343.149871,33.741770,G,G,G,1.20,1.23,1.26,-5.96,-5.90,-5.94,4.26,4.23,4.22
201221001,S2248+3356,20,343.714082,33.741770,G,G,G,1.39,1.45,1.50,-5.91,-5.92,-6.01,4.25,4.25,4.24
201221001,S2248+3356,21,340.610918,34.147118,G,G,G,1.53,1.56,1.62,-6.01,-5.93,-5.98,4.24,4.23,4.22
201221001,S2248+3356,22,341.175129,34.147118,G,G,G,1.19,1.22,1.25,-5.98,-5.95,-5.94,4.26,4.22,4.26
201221001,S2248+3356,23,341.739341,34.147118,G,G,G,1.18,1.22,1.27,-6.06,-6.03,-6.05,4.24,4.23,4.23
201221001,S2248+3356,24,342.303553,34.147118,B,B,B,1.27,1.33,1.39,-3.65,-3.59,-3.54,4.17,4.19,4.23
201221001,S2248+3356,25,342.867765,34.147118,G,G,G,1.19,1.23,1.27,-5.96,-5.92,-5.80,4.23,4.25,4.23
201221001,S2248+3356,26,343.431977,34.147118,G,G,G,1.51,1.44,1.40,-5.97,-6.03,-6.02,4.23,4.26,4.27
201221001,S2248+3356,27,340.893023,34.552466,B,B,B,1.38,1.40,1.43,-3.75,-3.73,-3.73,4.28,4.28,4.30
201221001,S2248+3356,28,341.457235,34.552466,G,G,G,1.21,1.24,1.28,-6.00,-6.00,-5.94,4.25,4.24,4.24
201221001,S2248+3356,29,342.021447,34.552466,G,G,G,1.16,1.20,1.24,-5.92,-5.97,-6.02,4.25,4.24,4.22
201221001,S2248+3356,30,342.585659,34.552466,G,G,G,1.17,1.21,1.26,-5.89,-6.05,-6.11,4.24,4.24,4.26
201221001,S2248+3356,31,343.149871,34.552466,G,G,G,1.26,1.29,1.32,-5.97,-5.96,-6.11,4.23,4.24,4.25
201221001,S2248+3356,32,343.714082,34.552466,G,G,G,1.48,1.53,1.56,-5.99,-5.88,-6.00,4.27,4.24,4.26
201221001,S2248+3356,33,340.610918,34.957814,G,G,G,1.58,1.62,1.66,-5.80,-5.88,-5.97,4.24,4.28,4.28
201221001,S2248+3356,34,341.175129,34.957814,G,G,G,1.32,1.35,1.38,-5.89,-5.87,-5.94,4.26,4.22,4.25
201221001,S2248+3356,35,341.739341,34.957814,G,G,G,1.28,1.30,1.34,-5.96,-5.99,-5.90,4.23,4.26,4.24
201221001,S2248+3356,36,342.303553,34.957814,G,G,G,1.27,1.32,1.37,-6.05,-6.10,-6.18,4.22,4.22,4.21
201221001,S2248+3356,37,342.867765,34.957814,G,G,G,1.28,1.30,1.34,-5.61,-5.94,-5.98,4.24,4.25,4.20
201221001,S2248+3356,38,343.431977,34.957814,G,G,G,1.37,1.41,1.46,-5.77,-5.85,-5.76,4.28,4.24,4.30
201221001,S2248+3356,39,343.996188,34.957814,G,G,G,1.72,1.76,1.81,-5.87,-5.96,-5.80,4.28,4.26,4.30
201222016,S1337+5550,0,204.350000,55.833333,G,G,G,1.22,1.21,1.24,-5.81,-6.00,-5.96,4.23,4.20,4.29
201222016,S1337+5550,1,201.641338,54.819963,G,G,G,2.10,2.12,2.17,-6.11,-6.08,-6.21,4.25,4.23,4.24
201222016,S1337+5550,2,202.474773,54.819963,G,G,G,1.59,1.57,1.57,-5.94,-5.96,-5.91,4.22,4.26,4.30
201222016,S1337+5550,3,203.308207,54.819963,B,B,B,1.39,1.41,1.46,-3.61,-3.60,-3.59,4.20,4.19,4.22
201222016,S1337+5550,4,204.141641,54.819963,B,B,B,1.39,1.41,1.44,-3.72,-3.75,-3.78,4.29,4.30,4.28
201222016,S1337+5550,5,204.975076,54.819963,G,G,G,1.31,1.33,1.36,-6.12,-6.14,-5.99,4.21,4.20,4.21
201222016,S1337+5550,6,205.808510,54.819963,B,B,B,1.59,1.60,1.63,-4.05,-4.00,-3.96,4.26,4.30,4.32
201222016,S1337+5550,7,206.641944,54.819963,G,G,G,1.89,1.91,1.95,-6.06,-6.05,-5.87,4.24,4.23,4.26
201222016,S1337+5550,8,202.058056,55.225311,B,B,B,1.82,1.86,1.93,-3.75,-3.70,-3.67,4.34,4.34,4.31
