taskid,beam,cont_pass,pol_pass,pol_V_pass,pol_QU_pass,HI_all_good,HI_all_good_ok,HI_c2_good_ok,HI_c2_good,HI_pass,all_pass,s_in,s_out,rat,N2,Ex-2,pol_s_in,pol_s_out,pol_rat,pol_N2,pol_Ex-2,pol_ftmax,pol_peak_in,pol_P2,pol_bmin,Q_bm_fg,U_bm_fg,Q_st_fg,U_st_fg,Field
191224041,18,True,True,True,True,True,True,True,True,True,True,36.9,31.7,1.16,1.9,287.0,32.9,31.9,1.03,1.0,808.0,6.0,1849.9,1.0,0.2,0.08,0.08,0.08,0.08,S2246+3848
191224041,19,True,False,True,False,True,True,True,True,True,True,44.3,37.9,1.17,2.0,288.0,39.1,38.3,1.02,1.1,813.0,4.3,531.0,1.0,-0.2,1.0,1.0,0.08,0.08,S2246+3848
191224041,20,True,True,True,True,True,True,True,True,True,False,42.6,36.0,1.18,2.1,322.0,38.0,35.8,1.06,1.2,923.0,5.6,1664.0,1.1,-0.4,0.08,0.08,0.08,0.08,S2246+3848
191224041,21,True,True,True,True,True,True,True,True,True,False,48.1,41.9,1.15,1.7,222.0,41.3,40.9,1.01,1.0,765.0,9.1,1405.4,1.0,-1.0,0.08,0.08,0.12,0.12,S2246+3848
191224041,24,True,True,True,True,True,True,True,True,True,True,36.5,31.3,1.17,1.9,280.0,32.2,31.3,1.03,1.1,888.0,7.2,477.9,1.1,-0.6,0.08,0.08,0.08,0.08,S2246+3848
191224041,25,True,True,True,True,True,True,True,True,True,True,39.0,33.0,1.18,2.0,312.0,32.7,32.5,1.01,1.0,779.0,18.5,433.5,1.0,-0.6,0.08,0.08,0.08,0.08,S2246+3848
191224041,26,True,True,True,True,True,True,True,True,True,True,37.7,33.1,1.14,1.7,216.0,33.3,33.2,1.0,1.0,794.0,3.5,212.3,1.0,-0.6,0.08,0.08,0.08,0.08,S2246+3848
191224041,27,True,True,True,True,True,True,True,True,True,True,43.8,36.6,1.2,2.2,372.0,35.6,36.0,0.99,1.0,754.0,14.3,546.1,0.9,-0.7,0.08,0.08,0.12,0.12,S2246+3848
191224041,30,True,True,True,True,True,True,True,True,True,False,36.6,31.7,1.15,1.9,278.0,33.1,31.8,1.04,1.2,937.0,4.5,308.9,1.2,-0.3,0.08,0.08,0.08,0.08,S2246+3848
191224041,31,True,True,True,True,True,True,True,True,True,False,38.6,34.5,1.12,1.6,169.0,34.5,34.4,1.0,1.0,745.0,5.4,1422.1,1.0,-0.3,0.08,0.08,0.08,0.08,S2246+3848
191224041,32,True,False,True,False,True,True,True,True,True,True,52.1,44.7,1.17,1.9,271.0,45.9,45.0,1.02,1.0,764.0,8.7,1514.5,1.0,-0.6,1.0,1.0,0.12,0.12,S2246+3848
191224041,37,True,True,True,True,True,True,True,True,True,False,39.2,35.3,1.11,1.5,168.0,35.7,35.2,1.02,1.0,780.0,12.9,1779.4,1.0,-0.4,0.08,0.08,0.12,0.12,S2246+3848
191224041,38,True,False,False,True,False,False,False,False,False,False,43.2,36.9,1.17,1.9,289.0,40.4,37.6,1.08,1.4,1081.0,4.4,511.1,1.3,-0.6,0.08,0.08,0.08,0.08,S2246+3848
191224041,39,True,False,False,True,True,True,True,True,True,False,49.6,45.9,1.08,1.4,127.0,51.6,45.8,1.13,1.1,879.0,5.7,3109.0,1.1,1.0,0.08,0.08,0.12,0.12,S2246+3848
191225014,6,True,True,True,True,True,True,True,True,True,False,44.6,36.5,1.22,2.3,341.0,36.2,35.2,1.03,1.1,734.0,11.1,572.3,1.1,-1.6,0.08,0.08,0.12,0.12,M1335+3130
191225014,11,True,True,True,True,True,True,True,True,True,True,39.3,32.5,1.21,2.3,351.0,33.9,33.8,1.0,0.9,593.0,4.6,1670.3,0.9,-1.4,0.08,0.08,0.12,0.12,M1335+3130
191225014,14,True,True,True,True,True,True,True,True,True,False,51.4,45.4,1.13,1.7,198.0,48.1,44.7,1.08,1.1,748.0,11.6,1614.2,1.1,-1.4,0.08,0.08,0.17,0.17,M1335+3130
191225014,19,True,True,True,True,True,True,True,True,True,True,39.5,32.4,1.22,2.3,338.0,32.5,32.2,1.01,1.0,703.0,8.2,649.0,1.0,-1.2,0.08,0.08,0.12,0.12,M1335+3130
191225014,20,True,True,True,True,True,True,True,True,True,False,46.7,39.0,1.2,2.2,313.0,39.2,38.0,1.03,1.1,721.0,9.3,1606.6,1.1,-1.1,0.08,0.08,0.12,0.12,M1335+3130
191225014,26,True,True,True,True,True,True,True,True,True,True,38.2,33.3,1.15,1.8,205.0,36.3,33.6,1.08,1.3,858.0,8.5,1591.4,1.3,-1.5,0.08,0.08,0.12,0.12,M1335+3130
191225014,32,True,False,True,False,True,True,True,True,True,True,53.9,46.5,1.16,1.9,235.0,47.6,46.9,1.02,1.0,657.0,6.4,1465.8,1.0,-1.6,0.96,0.96,0.12,0.12,M1335+3130
191225014,36,True,True,True,True,True,True,True,True,True,False,38.0,33.6,1.13,1.8,203.0,35.4,33.8,1.05,1.1,726.0,5.4,1889.8,1.0,-1.0,0.08,0.08,0.08,0.08,M1335+3130
191225014,37,True,True,True,True,True,True,True,True,True,False,41.6,35.8,1.16,1.9,243.0,36.1,35.4,1.02,1.0,681.0,10.2,1779.7,1.0,-0.8,0.08,0.08,0.12,0.12,M1335+3130
191225014,38,True,True,True,True,True,True,True,True,True,False,46.8,39.0,1.2,2.2,326.0,39.5,39.2,1.01,1.0,713.0,11.8,611.8,1.0,-0.7,0.08,0.08,0.12,0.12,M1335+3130
191225014,39,True,True,True,True,True,True,True,True,True,False,57.5,51.3,1.12,1.6,164.0,52.2,50.7,1.03,1.0,685.0,14.9,3322.9,1.0,-1.1,0.08,0.08,0.17,0.17,M1335+3130
191225015,0,True,True,True,True,True,True,True,True,True,True,35.7,29.2,1.22,2.3,369.0,31.9,30.2,1.05,1.2,826.0,2.8,1429.8,1.2,0.5,0.08,0.08,0.08,0.08,M0155+3356
191225015,1,True,True,True,True,True,True,True,True,True,True,52.1,46.6,1.12,1.7,184.0,49.3,47.2,1.05,1.2,850.0,4.8,1116.1,1.2,0.5,0.08,0.08,0.08,0.08,M0155+3356
191225015,2,True,True,True,True,True,True,True,True,True,True,40.4,35.7,1.13,1.7,202.0,38.0,36.4,1.04,1.2,815.0,4.0,1066.0,1.2,0.6,0.08,0.08,0.08,0.08,M0155+3356
191225015,3,True,True,True,True,False,False,True,True,False,True,38.7,33.3,1.16,1.9,257.0,35.6,33.6,1.06,1.1,795.0,4.2,1800.9,1.2,0.9,0.08,0.08,0.08,0.08,M0155+3356
191225015,4,True,True,True,True,False,False,False,False,False,False,37.1,31.9,1.16,2.0,283.0,32.6,32.0,1.02,1.0,703.0,3.8,869.6,1.0,1.0,0.08,0.08,0.08,0.08,M0155+3356
191225015,5,True,True,True,True,True,True,True,True,True,False,38.2,33.5,1.14,1.8,230.0,35.0,33.9,1.03,1.1,774.0,5.9,1049.7,1.1,1.7,0.08,0.08,0.08,0.08,M0155+3356
191225015,6,True,True,True,True,True,True,True,True,True,False,39.1,34.1,1.15,1.8,211.0,35.2,34.5,1.02,1.1,764.0,4.6,383.7,1.1,1.5,0.08,0.08,0.08,0.08,M0155+3356
191225015,7,True,True,True,True,True,True,True,True,True,False,47.2,43.2,1.09,1.5,131.0,44.7,43.5,1.03,1.0,690.0,4.8,2800.7,1.0,1.6,0.08,0.08,0.08,0.08,M0155+3356
191225015,8,True,True,True,True,True,True,True,True,True,True,45.5,39.7,1.15,1.9,247.0,41.1,39.7,1.04,1.1,762.0,3.6,1325.1,1.1,0.6,0.08,0.08,0.08,0.08,M0155+3356
191225015,12,True,True,True,True,True,True,True,True,True,False,37.8,32.9,1.15,1.8,234.0,33.1,32.9,1.01,1.0,697.0,3.8,1334.2,1.0,1.4,0.08,0.08,0.08,0.08,M0155+3356
191225015,18,True,True,True,True,True,True,True,True,True,True,38.7,31.8,1.22,2.2,353.0,33.8,32.4,1.04,1.1,764.0,6.9,2006.5,1.1,0.6,0.08,0.08,0.08,0.08,M0155+3356
191225015,21,True,True,True,True,True,True,True,True,True,False,44.7,39.6,1.13,1.7,209.0,40.0,39.9,1.0,1.0,710.0,4.9,692.3,1.0,0.7,0.08,0.08,0.08,0.08,M0155+3356
191225015,24,True,True,True,True,False,False,False,False,False,True,35.2,30.3,1.16,2.0,277.0,32.3,30.8,1.05,1.2,895.0,3.8,478.8,1.2,0.6,0.08,0.08,0.08,0.08,M0155+3356
191225015,25,True,True,True,True,True,True,True,True,True,True,41.9,36.0,1.16,2.0,268.0,37.8,36.4,1.04,1.2,821.0,4.3,412.4,1.2,0.7,0.08,0.08,0.08,0.08,M0155+3356
191225015,27,True,True,True,True,True,True,True,True,True,True,39.8,35.2,1.13,1.7,190.0,36.4,35.6,1.02,1.1,796.0,8.1,659.0,1.1,0.7,0.08,0.08,0.08,0.08,M0155+3356
191225015,28,True,True,True,True,True,True,True,True,True,False,36.8,33.0,1.12,1.6,168.0,33.4,33.4,1.0,1.0,734.0,3.2,503.9,1.0,0.6,0.08,0.08,0.08,0.08,M0155+3356
191225015,29,True,False,False,True,False,True,True,False,False,False,35.8,30.2,1.19,2.1,315.0,34.8,30.8,1.13,1.5,1113.0,3.4,1521.3,1.5,0.5,0.08,0.08,0.08,0.08,M0155+3356
191225015,30,True,True,True,True,True,True,True,True,True,False,34.1,30.2,1.13,1.7,209.0,32.1,30.9,1.04,1.2,849.0,2.9,526.6,1.2,0.6,0.08,0.08,0.08,0.08,M0155+3356
191225015,31,True,True,True,True,True,True,True,True,True,False,37.9,34.5,1.1,1.5,142.0,35.1,34.5,1.02,1.0,729.0,3.2,1448.3,1.0,0.8,0.08,0.08,0.08,0.08,M0155+3356
191225015,32,True,False,True,False,True,True,True,True,True,True,51.7,46.0,1.12,1.7,190.0,46.5,46.5,1.0,1.0,685.0,4.7,803.6,1.0,0.9,1.0,1.0,0.08,0.08,M0155+3356
191225015,33,True,True,True,True,True,True,True,True,True,True,49.5,42.3,1.17,2.0,282.0,42.9,42.5,1.01,1.0,714.0,4.7,1077.8,1.0,0.7,0.08,0.08,0.08,0.08,M0155+3356
191225015,34,True,True,True,True,True,True,True,True,True,True,43.3,37.6,1.15,1.9,245.0,38.1,37.6,1.01,1.0,742.0,3.1,1521.2,1.0,0.6,0.08,0.08,0.08,0.08,M0155+3356
191225015,35,True,True,True,True,True,True,True,True,True,True,42.0,34.4,1.22,2.3,384.0,36.4,34.7,1.05,1.1,788.0,3.4,2209.2,1.0,0.6,0.08,0.08,0.08,0.08,M0155+3356
191225015,36,True,True,True,True,True,True,True,True,True,False,39.4,32.6,1.21,2.2,338.0,35.3,33.1,1.07,1.2,872.0,3.4,1858.9,1.2,0.6,0.08,0.08,0.08,0.08,M0155+3356
191225015,37,True,True,True,True,True,True,True,True,True,False,36.8,32.5,1.13,1.7,202.0,34.0,33.0,1.03,1.0,748.0,5.9,1777.2,1.0,0.7,0.08,0.08,0.08,0.08,M0155+3356
191225015,38,True,True,True,True,True,True,True,True,True,False,43.8,38.0,1.15,1.9,244.0,39.6,38.6,1.03,1.1,791.0,2.9,1038.7,1.1,0.8,0.08,0.08,0.08,0.08,M0155+3356
191225015,39,True,True,True,True,True,True,True,True,True,False,51.2,47.2,1.08,1.5,129.0,48.8,46.7,1.04,1.0,695.0,5.1,3079.1,1.0,1.5,0.08,0.08,0.08,0.08,M0155+3356
191226041,5,True,True,True,True,True,True,True,True,True,False,41.5,35.8,1.16,1.9,291.0,36.2,35.7,1.01,1.0,830.0,12.7,1014.9,1.0,-6.2,0.08,0.08,0.08,0.08,S2250+4114
191226041,6,True,True,True,True,True,True,True,True,True,False,37.1,34.4,1.08,1.4,131.0,34.8,34.5,1.01,1.0,840.0,3.5,194.0,1.1,-4.6,0.08,0.08,0.08,0.08,S2250+4114
191226041,7,True,True,True,True,False,False,False,False,False,False,49.0,45.3,1.08,1.4,128.0,47.6,46.6,1.02,1.0,785.0,8.2,2879.1,1.0,-5.4,0.08,0.08,0.12,0.12,S2250+4114
191226041,9,True,True,True,True,True,True,True,True,True,True,38.4,33.1,1.16,1.9,285.0,33.6,33.0,1.02,1.1,867.0,3.8,441.9,1.1,-4.9,0.08,0.08,0.08,0.08,S2250+4114
191226041,13,True,False,False,True,True,True,True,True,True,False,51.0,48.7,1.05,1.3,87.0,40.2,45.5,0.88,0.5,414.0,50.6,486.0,0.5,-8.5,0.08,0.08,0.12,0.12,S2250+4114
191226041,16,True,True,True,True,True,True,True,True,True,True,36.9,32.2,1.14,1.8,256.0,33.0,32.3,1.02,1.1,900.0,8.3,257.2,1.1,-7.0,0.08,0.08,0.08,0.08,S2250+4114
191226041,20,True,False,False,True,False,True,True,False,False,False,56.5,47.8,1.18,2.0,328.0,44.7,45.4,0.98,0.9,734.0,35.0,290.8,0.9,-9.1,0.08,0.08,0.12,0.12,S2250+4114
191226041,22,True,True,True,True,True,True,True,True,True,False,40.0,33.5,1.19,2.1,353.0,34.3,33.4,1.03,1.0,782.0,13.6,1964.5,1.0,-9.6,0.08,0.08,0.08,0.08,S2250+4114
191226041,23,True,True,True,True,True,True,True,True,True,False,37.9,31.8,1.19,2.1,364.0,32.2,32.0,1.01,1.0,833.0,5.2,519.0,1.0,-9.4,0.08,0.08,0.08,0.08,S2250+4114
191226041,24,True,True,True,True,True,True,True,True,True,True,38.1,32.0,1.19,2.1,357.0,32.8,32.3,1.02,1.1,854.0,8.5,533.9,1.1,-9.6,0.08,0.08,0.08,0.08,S2250+4114
191226041,29,True,True,True,True,True,True,True,True,True,False,36.2,32.3,1.12,1.7,211.0,33.2,32.3,1.03,1.1,889.0,13.1,1459.4,1.1,-9.6,0.08,0.08,0.08,0.08,S2250+4114
191226041,30,True,True,True,True,True,True,True,True,True,False,38.4,31.8,1.21,2.2,366.0,34.0,32.6,1.04,1.2,959.0,5.9,644.4,1.2,-10.9,0.08,0.08,0.08,0.08,S2250+4114
191226041,33,True,True,True,True,False,False,False,False,False,True,51.1,43.5,1.17,1.9,284.0,43.8,43.1,1.02,1.0,827.0,8.1,1200.1,1.0,-9.8,0.08,0.08,0.12,0.08,S2250+4114
191226041,36,True,True,True,True,False,True,True,False,False,False,38.9,33.9,1.15,1.9,279.0,35.9,33.9,1.06,1.2,951.0,6.8,1778.7,1.1,-9.6,0.08,0.08,0.08,0.08,S2250+4114
191227013,0,True,False,True,False,True,True,True,True,True,True,49.9,40.8,1.22,2.3,309.0,43.3,41.9,1.03,1.1,647.0,7.0,1392.1,1.1,-1.2,1.0,1.0,0.12,0.17,M1348+3130
191227013,2,True,True,True,True,True,True,True,True,True,True,46.6,39.5,1.18,2.0,251.0,41.2,39.5,1.04,1.2,750.0,13.1,475.9,1.2,-0.2,0.08,0.08,0.12,0.12,M1348+3130
191227013,4,True,False,True,False,True,True,True,True,True,False,50.4,41.5,1.21,2.2,284.0,44.5,41.9,1.06,1.3,782.0,8.8,719.1,1.3,-0.5,0.46,0.46,0.12,0.12,M1348+3130
191227013,6,True,True,True,True,True,True,True,True,True,False,43.1,35.5,1.21,2.3,318.0,36.3,35.5,1.02,1.1,689.0,6.9,654.5,1.1,-1.0,0.08,0.08,0.12,0.12,M1348+3130
191227013,10,True,True,True,True,True,True,True,True,True,True,36.7,31.1,1.18,2.0,269.0,32.5,31.7,1.03,1.1,734.0,5.1,291.7,1.1,-1.4,0.08,0.08,0.12,0.12,M1348+3130
191227013,16,True,True,True,True,True,True,True,True,True,True,40.3,34.5,1.17,2.0,266.0,35.0,34.1,1.03,1.1,718.0,7.4,176.9,1.2,-0.3,0.08,0.08,0.12,0.12,M1348+3130
191227013,23,True,True,True,True,True,True,True,True,True,False,36.8,32.1,1.15,1.8,197.0,32.1,32.1,1.0,1.0,642.0,6.6,469.0,1.0,-1.1,0.08,0.08,0.12,0.12,M1348+3130
191227013,28,True,True,True,True,True,True,True,True,True,False,39.4,34.3,1.15,1.8,205.0,36.5,34.9,1.05,1.1,728.0,4.6,1411.5,1.1,-0.9,0.08,0.08,0.08,0.08,M1348+3130
191227013,30,True,True,True,True,True,True,True,True,True,False,39.2,32.9,1.19,2.0,272.0,33.6,33.2,1.01,1.1,703.0,6.7,358.4,1.1,-0.7,0.08,0.08,0.12,0.12,M1348+3130
191227013,33,True,True,True,True,True,True,True,True,True,True,51.8,46.2,1.12,1.7,173.0,45.3,45.4,1.0,1.0,630.0,17.9,851.3,1.0,-2.1,0.08,0.08,0.12,0.12,M1348+3130
191227013,34,True,True,True,True,True,True,True,True,True,True,45.7,38.2,1.2,2.2,303.0,38.2,37.5,1.02,1.0,656.0,5.9,1431.6,1.0,-1.9,0.08,0.08,0.12,0.12,M1348+3130
191227013,35,True,True,True,True,False,False,True,True,False,True,43.0,35.6,1.21,2.1,298.0,37.1,35.6,1.04,1.0,694.0,5.8,2046.1,1.0,-1.4,0.08,0.08,0.08,0.08,M1348+3130
191227013,36,True,True,True,True,True,True,True,True,True,False,40.7,35.2,1.16,1.8,215.0,35.7,35.3,1.01,0.9,639.0,5.4,1645.9,0.9,-1.3,0.08,0.08,0.12,0.12,M1348+3130
191227013,37,True,True,True,True,True,True,True,True,True,False,39.1,34.6,1.13,1.7,185.0,34.8,34.4,1.01,0.9,635.0,17.0,1708.4,0.9,-0.9,0.08,0.08,0.12,0.12,M1348+3130
191227013,38,True,False,False,True,True,True,True,True,True,False,48.1,39.5,1.22,2.3,346.0,45.4,40.2,1.13,1.5,971.0,7.0,2227.6,1.4,-1.6,0.08,0.08,0.12,0.12,M1348+3130
191227013,39,True,False,False,True,False,True,True,True,False,False,55.9,47.3,1.18,2.1,289.0,52.9,47.2,1.12,1.0,692.0,8.0,2839.5,1.0,-1.5,0.08,0.08,0.12,0.12,M1348+3130
191227014,7,True,True,True,True,True,True,True,True,True,False,51.3,42.6,1.2,2.1,320.0,45.0,43.9,1.03,1.0,710.0,7.0,2445.8,1.0,0.4,0.08,0.08,0.08,0.08,M0155+3356
191227014,28,True,True,True,True,True,True,True,True,True,False,38.1,32.7,1.17,1.9,262.0,33.0,32.9,1.0,1.0,720.0,4.6,585.4,1.0,0.1,0.08,0.08,0.08,0.08,M0155+3356
191228041,2,True,True,True,True,True,True,True,True,True,True,40.4,34.6,1.17,2.0,284.0,36.1,34.7,1.04,1.2,865.0,4.1,820.7,1.2,0.8,0.08,0.08,0.08,0.08,S2257+3622
191228041,3,True,True,True,True,True,True,True,True,True,True,39.4,33.4,1.18,2.0,279.0,34.9,33.8,1.03,1.1,836.0,7.2,406.0,1.2,1.3,0.08,0.08,0.08,0.08,S2257+3622
191228041,7,True,False,False,True,False,False,True,True,False,False,51.1,48.5,1.05,1.2,71.0,47.5,47.7,0.99,0.8,614.0,70.9,2486.5,0.9,0.7,0.08,0.08,0.17,0.12,S2257+3622
191228041,9,True,True,True,True,True,True,True,True,True,True,38.0,33.2,1.14,1.7,215.0,33.4,32.9,1.01,1.0,770.0,3.5,203.3,1.1,0.2,0.08,0.08,0.08,0.08,S2257+3622
191228041,13,True,True,True,True,True,True,True,True,True,False,42.0,34.5,1.22,2.3,368.0,35.3,35.1,1.01,1.0,757.0,5.7,363.5,1.0,0.2,0.08,0.08,0.08,0.08,S2257+3622
191228041,19,True,False,False,True,False,False,True,True,False,True,45.1,38.6,1.17,1.9,273.0,40.8,40.4,1.01,1.0,752.0,62.9,1137.4,1.0,-0.3,0.08,0.08,0.08,0.08,S2257+3622
191228041,30,True,False,False,True,False,False,False,False,False,False,49.4,48.1,1.03,1.2,55.0,49.9,47.7,1.05,1.3,949.0,51.6,555.2,1.2,0.7,0.08,0.08,0.17,0.17,S2257+3622
191228041,35,True,True,True,True,True,True,True,True,True,True,39.0,33.5,1.17,1.9,274.0,34.7,33.7,1.03,1.0,753.0,5.4,2033.9,1.0,-0.5,0.08,0.08,0.08,0.08,S2257+3622
191228041,36,True,False,False,True,False,False,False,False,False,False,57.2,50.8,1.12,1.6,175.0,53.6,52.6,1.02,1.0,761.0,36.1,1602.6,1.0,1.0,0.08,0.08,0.25,0.29,S2257+3622
191229013,13,True,True,True,True,False,False,True,False,False,False,56.7,52.6,1.08,1.5,174.0,53.1,53.6,0.99,1.0,885.0,21.0,551.3,1.0,0.1,0.08,0.08,0.21,0.17,S1352+5058
191229013,15,True,True,True,True,False,False,True,False,False,False,49.7,44.3,1.12,1.7,267.0,45.0,44.7,1.01,1.0,958.0,5.4,452.9,1.1,0.5,0.08,0.08,0.08,0.08,S1352+5058
191229013,19,True,True,True,True,False,False,True,False,False,True,38.3,32.8,1.17,2.0,373.0,32.3,32.4,1.0,1.0,900.0,3.4,562.0,1.0,0.6,0.08,0.08,0.08,0.08,S1352+5058
191229013,22,True,True,True,True,False,False,False,False,False,False,38.9,33.7,1.15,2.1,389.0,34.0,33.4,1.02,1.0,927.0,3.7,1847.0,1.0,0.4,0.08,0.08,0.08,0.08,S1352+5058
191229013,24,True,False,True,False,False,False,True,False,False,True,50.9,42.5,1.2,2.2,372.0,43.0,42.2,1.02,1.1,840.0,5.0,966.7,1.1,0.7,1.0,1.0,0.08,0.08,S1352+5058
191229013,27,True,True,True,True,False,False,True,True,False,True,52.2,45.4,1.15,1.8,303.0,44.6,44.9,0.99,1.0,891.0,9.0,426.5,1.0,-0.1,0.08,0.08,0.12,0.12,S1352+5058
191229013,30,True,False,False,True,False,False,True,False,False,False,54.4,47.9,1.14,1.8,275.0,49.8,50.3,0.99,1.0,908.0,23.1,473.7,0.9,0.8,0.08,0.08,0.21,0.21,S1352+5058
191229013,31,True,False,False,True,False,False,True,False,False,False,40.7,34.5,1.18,2.1,397.0,36.9,34.8,1.06,1.1,1036.0,4.4,2155.3,1.1,0.9,0.08,0.08,0.08,0.08,S1352+5058
191229013,34,True,True,True,True,False,False,True,True,False,True,49.3,41.2,1.2,2.1,403.0,39.8,39.6,1.0,1.0,917.0,5.9,1311.3,1.0,-0.2,0.08,0.08,0.12,0.12,S1352+5058
191229013,38,True,True,True,True,False,False,True,False,False,False,47.5,41.1,1.15,2.0,352.0,41.3,40.6,1.02,1.0,963.0,5.1,1223.1,1.0,0.6,0.08,0.08,0.08,0.12,S1352+5058
191229014,2,True,True,True,True,False,False,False,False,False,True,59.8,52.2,1.14,1.7,191.0,51.5,51.4,1.0,1.0,686.0,21.4,935.2,1.0,-2.3,0.17,0.17,0.21,0.21,M0155+3356
191229014,3,True,True,True,True,False,False,False,False,False,True,58.0,48.5,1.19,2.1,290.0,48.2,46.6,1.04,1.1,774.0,18.2,1713.6,1.1,-3.2,0.17,0.17,0.17,0.21,M0155+3356
191229014,4,True,False,False,True,False,False,False,False,False,False,53.8,46.2,1.17,1.9,254.0,50.4,45.9,1.1,1.4,1006.0,7.6,1215.4,1.4,-2.8,0.12,0.12,0.12,0.21,M0155+3356
191229014,5,True,True,True,True,False,False,False,False,False,False,53.8,44.8,1.2,2.1,300.0,45.4,44.9,1.01,1.0,711.0,13.1,1058.3,1.0,-1.6,0.17,0.17,0.12,0.12,M0155+3356
191229014,6,True,True,True,True,False,False,False,False,False,False,49.0,44.2,1.11,1.5,139.0,43.5,43.5,1.0,1.0,702.0,5.7,305.6,1.0,-2.0,0.17,0.17,0.12,0.12,M0155+3356
191229014,12,True,True,True,True,False,False,False,False,False,False,45.4,41.1,1.1,1.5,140.0,40.9,40.8,1.0,1.0,684.0,5.9,1292.4,1.0,-2.3,0.12,0.12,0.12,0.12,M0155+3356
191229014,18,True,True,True,True,False,False,False,False,False,True,49.3,42.3,1.16,2.0,273.0,43.4,42.1,1.03,1.0,737.0,19.6,1850.3,1.0,-1.9,0.17,0.17,0.12,0.12,M0155+3356
191229014,22,True,False,False,True,False,False,False,False,False,False,52.0,43.2,1.2,2.2,344.0,51.0,42.8,1.19,1.4,991.0,7.4,4995.5,1.3,-3.9,0.17,0.17,0.12,0.12,M0155+3356
191229014,28,True,True,True,True,False,False,False,False,False,False,46.0,42.4,1.08,1.4,117.0,42.0,41.8,1.0,1.0,727.0,5.9,694.5,1.0,-2.4,0.12,0.12,0.12,0.12,M0155+3356
191229014,30,True,True,True,True,False,False,False,False,False,False,48.1,41.9,1.15,1.8,214.0,42.0,41.1,1.02,1.1,786.0,13.7,473.8,1.1,-2.1,0.17,0.17,0.12,0.12,M0155+3356
191229014,31,True,True,True,True,False,False,False,False,False,False,48.2,45.2,1.07,1.3,82.0,44.9,44.2,1.02,1.0,733.0,6.4,1276.4,1.0,-2.1,0.12,0.12,0.17,0.21,M0155+3356
191229014,34,True,True,True,True,False,False,False,False,False,True,58.7,53.6,1.09,1.5,151.0,49.8,49.8,1.0,1.0,702.0,10.6,1235.6,1.0,-3.0,0.12,0.12,0.17,0.21,M0155+3356
191229014,37,True,True,True,True,False,False,False,False,False,False,55.8,49.3,1.13,1.7,211.0,46.1,45.3,1.02,1.0,734.0,8.0,1530.8,1.0,-2.3,0.12,0.12,0.21,0.25,M0155+3356
191231012,0,True,False,False,True,False,True,True,False,False,True,32.1,26.8,1.2,2.2,438.0,44.0,29.4,1.5,3.5,3292.0,4.4,1196.8,3.5,-0.1,0.08,0.08,0.08,0.08,S1345+5324
191231012,1,True,False,False,True,True,True,True,True,True,True,52.0,44.4,1.17,2.0,373.0,51.1,44.3,1.15,1.7,1594.0,9.1,1745.3,1.7,-0.2,0.08,0.08,0.12,0.12,S1345+5324
191231012,3,True,True,True,True,True,True,True,True,True,True,35.0,29.9,1.17,2.0,358.0,31.5,30.2,1.04,1.1,1060.0,12.0,967.6,1.2,-0.7,0.08,0.08,0.08,0.08,S1345+5324
191231012,4,True,True,True,True,True,True,True,True,True,False,32.1,29.2,1.1,1.6,206.0,29.5,29.0,1.02,1.0,976.0,3.1,759.3,1.0,-0.7,0.08,0.08,0.08,0.08,S1345+5324
191231012,5,True,True,True,True,True,True,True,True,True,False,31.3,28.9,1.08,1.4,143.0,29.5,29.3,1.01,1.0,929.0,2.7,932.6,1.0,0.0,0.08,0.08,0.08,0.08,S1345+5324
191231012,6,True,True,True,True,True,True,True,True,True,False,33.6,30.9,1.09,1.4,158.0,31.2,30.9,1.01,1.0,982.0,3.9,155.6,1.1,0.5,0.08,0.08,0.08,0.08,S1345+5324
191231012,7,True,True,True,True,True,True,True,True,True,False,41.4,39.4,1.05,1.2,72.0,40.0,38.9,1.03,1.0,941.0,3.7,2462.1,1.0,-0.3,0.08,0.08,0.08,0.08,S1345+5324
191231012,8,True,False,False,True,True,True,True,True,True,True,39.2,35.3,1.11,1.7,247.0,39.0,34.8,1.12,1.1,1070.0,4.2,3344.7,1.1,0.1,0.08,0.08,0.08,0.08,S1345+5324
191231012,9,True,True,True,True,True,True,True,True,True,True,32.4,29.4,1.1,1.5,204.0,30.2,29.3,1.03,1.1,1015.0,3.3,1245.9,1.0,0.4,0.08,0.08,0.08,0.08,S1345+5324
191231012,10,True,True,True,True,True,True,True,True,True,True,31.1,27.2,1.14,1.8,312.0,28.5,27.8,1.03,1.1,1072.0,2.6,247.6,1.1,-0.1,0.08,0.08,0.08,0.08,S1345+5324
191231012,12,True,True,True,True,True,True,True,True,True,False,30.5,28.4,1.07,1.4,140.0,28.8,28.4,1.01,1.0,942.0,3.9,1157.6,1.0,0.4,0.08,0.08,0.08,0.08,S1345+5324
191231012,13,True,True,True,True,True,True,True,True,True,False,35.0,31.5,1.11,1.6,218.0,32.1,31.6,1.01,1.1,1004.0,4.8,640.2,1.1,0.5,0.08,0.08,0.08,0.08,S1345+5324
191231012,14,True,True,True,True,True,True,True,True,True,False,43.3,39.8,1.09,1.4,159.0,40.5,40.0,1.01,1.1,1000.0,4.7,495.4,1.0,-0.9,0.08,0.08,0.08,0.08,S1345+5324
