ObsID,Name,Beam,RA,Dec,V valid,QU valid,sigma_in,sigma_out,FT_max,peak_inner,bmin,Q_beam_frac,U_beam_frac,Q_noise_frac,U_noise_frac
191224041,S2246+3848,4,341.449835,37.795519,True,True,32.5,32.3,6.3,1043.5,11.2,0.08,0.08,0.08,0.08
191224041,S2246+3848,5,342.050495,37.795519,True,True,34.5,32.3,4.2,964.0,11.3,0.08,0.08,0.08,0.08
191224041,S2246+3848,6,342.651154,37.795519,True,True,34.5,34.0,4.4,641.0,11.2,0.08,0.08,0.08,0.08
191224041,S2246+3848,10,341.149505,38.200867,True,True,31.5,30.7,3.7,322.7,11.3,0.08,0.08,0.08,0.08
191224041,S2246+3848,11,341.750165,38.200867,True,True,33.2,32.6,8.2,1745.4,11.3,0.08,0.08,0.08,0.08
191224041,S2246+3848,12,342.350825,38.200867,True,True,32.9,32.3,10.4,1325.3,11.3,0.08,0.08,0.08,0.08
191224041,S2246+3848,18,342.050495,38.606215,True,True,32.9,31.9,6.0,1849.9,11.5,0.08,0.08,0.08,0.08
191224041,S2246+3848,19,342.651154,38.606215,True,True,39.1,38.3,4.3,531.0,11.6,0.08,0.08,0.08,0.08
191224041,S2246+3848,20,343.251814,38.606215,True,True,38.0,35.8,5.6,1664.0,11.4,0.08,0.08,0.08,0.08
191224041,S2246+3848,21,339.948186,39.011563,True,True,41.3,40.9,9.1,1405.4,11.4,0.08,0.08,0.12,0.12
191224041,S2246+3848,24,341.750165,39.011563,True,True,32.2,31.3,7.2,477.9,11.4,0.08,0.08,0.08,0.08
191224041,S2246+3848,25,342.350825,39.011563,True,True,32.7,32.5,18.5,433.5,11.4,0.08,0.08,0.08,0.08
191224041,S2246+3848,26,342.951484,39.011563,True,True,33.3,33.2,3.5,212.3,11.4,0.08,0.08,0.08,0.08
191224041,S2246+3848,27,340.248516,39.416911,True,True,35.6,36.0,14.3,546.1,11.5,0.08,0.08,0.12,0.12
191224041,S2246+3848,30,342.050495,39.416911,True,True,33.1,31.8,4.5,308.9,11.5,0.08,0.08,0.08,0.08
191224041,S2246+3848,31,342.651154,39.416911,True,True,34.5,34.4,5.4,1422.1,11.4,0.08,0.08,0.08,0.08
191224041,S2246+3848,32,343.251814,39.416911,True,True,45.9,45.0,8.7,1514.5,11.5,0.08,0.08,0.12,0.12
191224041,S2246+3848,37,342.350825,39.822259,True,True,35.7,35.2,12.9,1779.4,11.4,0.08,0.08,0.12,0.12
191224041,S2246+3848,38,342.951484,39.822259,True,True,40.4,37.6,4.4,511.1,11.4,0.08,0.08,0.08,0.08
191224041,S2246+3848,39,343.552144,39.822259,True,True,51.6,45.8,5.7,3109.0,11.5,0.08,0.08,0.12,0.12
191225014,M1335+3130,6,204.923294,30.499130,True,True,36.2,35.2,11.1,572.3,11.0,0.08,0.08,0.12,0.12
191225014,M1335+3130,11,204.099756,30.904478,True,True,33.9,33.8,4.6,1670.3,11.0,0.08,0.08,0.12,0.12
191225014,M1335+3130,14,205.746832,30.904478,True,True,48.1,44.7,11.6,1614.2,11.0,0.08,0.08,0.17,0.17
191225014,M1335+3130,19,204.923294,31.309826,True,True,32.5,32.2,8.2,649.0,11.1,0.08,0.08,0.12,0.12
191225014,M1335+3130,20,205.472320,31.309826,True,True,39.2,38.0,9.3,1606.6,11.1,0.08,0.08,0.12,0.12
191225014,M1335+3130,26,205.197807,31.715174,True,True,36.3,33.6,8.5,1591.4,11.0,0.08,0.08,0.12,0.12
191225014,M1335+3130,32,205.472320,32.120522,True,True,47.6,46.9,6.4,1465.8,11.1,0.08,0.08,0.12,0.12
191225014,M1335+3130,36,204.099756,32.525870,True,True,35.4,33.8,5.4,1889.8,11.1,0.08,0.08,0.08,0.08
191225014,M1335+3130,37,204.648782,32.525870,True,True,36.1,35.4,10.2,1779.7,11.1,0.08,0.08,0.12,0.12
191225014,M1335+3130,38,205.197807,32.525870,True,True,39.5,39.2,11.8,611.8,11.1,0.08,0.08,0.12,0.12
191225014,M1335+3130,39,205.746832,32.525870,True,True,52.2,50.7,14.9,3322.9,11.2,0.08,0.08,0.17,0.17
191225015,M0155+3356,0,28.829167,33.944444,True,True,31.9,30.2,2.8,1429.8,11.0,0.08,0.08,0.08,0.08
191225015,M0155+3356,1,26.995479,32.931074,True,True,49.3,47.2,4.8,1116.1,10.8,0.08,0.08,0.08,0.08
191225015,M0155+3356,2,27.559690,32.931074,True,True,38.0,36.4,4.0,1066.0,10.8,0.08,0.08,0.08,0.08
191225015,M0155+3356,3,28.123902,32.931074,True,True,35.6,33.6,4.2,1800.9,10.9,0.08,0.08,0.08,0.08
191225015,M0155+3356,4,28.688114,32.931074,True,True,32.6,32.0,3.8,869.6,10.9,0.08,0.08,0.08,0.08
191225015,M0155+3356,5,29.252326,32.931074,True,True,35.0,33.9,5.9,1049.7,11.0,0.08,0.08,0.08,0.08
191225015,M0155+3356,6,29.816538,32.931074,True,True,35.2,34.5,4.6,383.7,11.0,0.08,0.08,0.08,0.08
191225015,M0155+3356,7,30.380749,32.931074,True,True,44.7,43.5,4.8,2800.7,11.0,0.08,0.08,0.08,0.08
191225015,M0155+3356,8,27.277585,33.336422,True,True,41.1,39.7,3.6,1325.1,10.8,0.08,0.08,0.08,0.08
191225015,M0155+3356,12,29.534432,33.336422,True,True,33.1,32.9,3.8,1334.2,11.0,0.08,0.08,0.08,0.08
191225015,M0155+3356,18,29.252326,33.741770,True,True,33.8,32.4,6.9,2006.5,10.8,0.08,0.08,0.08,0.08
191225015,M0155+3356,21,27.277585,34.147118,True,True,40.0,39.9,4.9,692.3,10.9,0.08,0.08,0.08,0.08
191225015,M0155+3356,24,28.970220,34.147118,True,True,32.3,30.8,3.8,478.8,11.0,0.08,0.08,0.08,0.08
191225015,M0155+3356,25,29.534432,34.147118,True,True,37.8,36.4,4.3,412.4,11.1,0.08,0.08,0.08,0.08
191225015,M0155+3356,27,27.559690,34.552466,True,True,36.4,35.6,8.1,659.0,10.9,0.08,0.08,0.08,0.08
191225015,M0155+3356,28,28.123902,34.552466,True,True,33.4,33.4,3.2,503.9,11.0,0.08,0.08,0.08,0.08
191225015,M0155+3356,29,28.688114,34.552466,True,True,34.8,30.8,3.4,1521.3,11.0,0.08,0.08,0.08,0.08
191225015,M0155+3356,30,29.252326,34.552466,True,True,32.1,30.9,2.9,526.6,10.9,0.08,0.08,0.08,0.08
191225015,M0155+3356,31,29.816538,34.552466,True,True,35.1,34.5,3.2,1448.3,11.0,0.08,0.08,0.08,0.08
191225015,M0155+3356,32,30.380749,34.552466,True,True,46.5,46.5,4.7,803.6,11.3,0.08,0.08,0.08,0.08
191225015,M0155+3356,33,27.277585,34.957814,True,True,42.9,42.5,4.7,1077.8,10.9,0.08,0.08,0.08,0.08
191225015,M0155+3356,34,27.841796,34.957814,True,True,38.1,37.6,3.1,1521.2,11.1,0.08,0.08,0.08,0.08
191225015,M0155+3356,35,28.406008,34.957814,True,True,36.4,34.7,3.4,2209.2,10.9,0.08,0.08,0.08,0.08
191225015,M0155+3356,36,28.970220,34.957814,True,True,35.3,33.1,3.4,1858.9,11.0,0.08,0.08,0.08,0.08
191225015,M0155+3356,37,29.534432,34.957814,True,True,34.0,33.0,5.9,1777.2,11.0,0.08,0.08,0.08,0.08
191225015,M0155+3356,38,30.098644,34.957814,True,True,39.6,38.6,2.9,1038.7,11.0,0.08,0.08,0.08,0.08
191225015,M0155+3356,39,30.662855,34.957814,True,True,48.8,46.7,5.1,3079.1,11.2,0.08,0.08,0.08,0.08
191226041,S2250+4114,5,343.137681,40.227463,True,True,36.2,35.7,12.7,1014.9,11.9,0.08,0.08,0.08,0.08
191226041,S2250+4114,6,343.760144,40.227463,True,True,34.8,34.5,3.5,194.0,11.8,0.08,0.08,0.08,0.08
191226041,S2250+4114,7,344.382608,40.227463,True,True,47.6,46.6,8.2,2879.1,11.8,0.08,0.08,0.12,0.12
191226041,S2250+4114,9,341.581522,40.632811,True,True,33.6,33.0,3.8,441.9,11.7,0.08,0.08,0.08,0.08
191226041,S2250+4114,13,344.071376,40.632811,False,True,40.2,45.5,50.6,486.0,11.8,0.08,0.08,0.12,0.12
191226041,S2250+4114,16,341.892754,41.038159,True,True,33.0,32.3,8.3,257.2,11.7,0.08,0.08,0.08,0.08
191226041,S2250+4114,20,344.382608,41.038159,False,True,44.7,45.4,35.0,290.8,11.7,0.08,0.08,0.12,0.12
191226041,S2250+4114,22,341.581522,41.443507,True,True,34.3,33.4,13.6,1964.5,11.9,0.08,0.08,0.08,0.08
191226041,S2250+4114,23,342.203985,41.443507,True,True,32.2,32.0,5.2,519.0,11.9,0.08,0.08,0.08,0.08
191226041,S2250+4114,24,342.826449,41.443507,True,True,32.8,32.3,8.5,533.9,11.8,0.08,0.08,0.08,0.08
191226041,S2250+4114,29,342.515217,41.848855,True,True,33.2,32.3,13.1,1459.4,11.8,0.08,0.08,0.08,0.08
191226041,S2250+4114,30,343.137681,41.848855,True,True,34.0,32.6,5.9,644.4,11.8,0.08,0.08,0.08,0.08
191226041,S2250+4114,33,340.959058,42.254203,True,True,43.8,43.1,8.1,1200.1,11.9,0.08,0.08,0.12,0.08
191226041,S2250+4114,36,342.826449,42.254203,True,True,35.9,33.9,6.8,1778.7,11.9,0.08,0.08,0.08,0.08
191227013,M1348+3130,0,207.204167,31.512500,True,True,43.3,41.9,7.0,1392.1,11.2,0.08,0.08,0.12,0.17
191227013,M1348+3130,2,205.968860,30.499130,True,True,41.2,39.5,13.1,475.9,10.6,0.08,0.08,0.12,0.12
191227013,M1348+3130,4,207.066911,30.499130,True,True,44.5,41.9,8.8,719.1,10.5,0.08,0.08,0.12,0.12
191227013,M1348+3130,6,208.164961,30.499130,True,True,36.3,35.5,6.9,654.5,10.6,0.08,0.08,0.12,0.12
191227013,M1348+3130,10,206.792398,30.904478,True,True,32.5,31.7,5.1,291.7,10.6,0.08,0.08,0.12,0.12
191227013,M1348+3130,16,206.517885,31.309826,True,True,35.0,34.1,7.4,176.9,10.5,0.08,0.08,0.12,0.12
191227013,M1348+3130,23,206.792398,31.715174,True,True,32.1,32.1,6.6,469.0,10.8,0.08,0.08,0.12,0.12
191227013,M1348+3130,28,206.517885,32.120522,True,True,36.5,34.9,4.6,1411.5,10.7,0.08,0.08,0.08,0.08
191227013,M1348+3130,30,207.615936,32.120522,True,True,33.6,33.2,6.7,358.4,10.7,0.08,0.08,0.12,0.12
191227013,M1348+3130,33,205.694347,32.525870,True,True,45.3,45.4,17.9,851.3,10.9,0.08,0.08,0.12,0.12
191227013,M1348+3130,34,206.243373,32.525870,True,True,38.2,37.5,5.9,1431.6,10.8,0.08,0.08,0.12,0.12
191227013,M1348+3130,35,206.792398,32.525870,True,True,37.1,35.6,5.8,2046.1,10.7,0.08,0.08,0.08,0.08
191227013,M1348+3130,36,207.341423,32.525870,True,True,35.7,35.3,5.4,1645.9,10.8,0.08,0.08,0.12,0.12
191227013,M1348+3130,37,207.890449,32.525870,True,True,34.8,34.4,17.0,1708.4,10.7,0.08,0.08,0.12,0.12
191227013,M1348+3130,38,208.439474,32.525870,True,True,45.4,40.2,7.0,2227.6,10.7,0.08,0.08,0.12,0.12
191227013,M1348+3130,39,208.988499,32.525870,True,True,52.9,47.2,8.0,2839.5,10.6,0.08,0.08,0.12,0.12
191227014,M0155+3356,3,28.123902,32.931074,True,True,44.4,41.8,16.8,1455.6,11.2,0.08,0.08,0.08,0.08
191227014,M0155+3356,4,28.688114,32.931074,False,True,42.6,41.1,45.1,806.8,11.1,0.08,0.08,0.08,0.08
191227014,M0155+3356,5,29.252326,32.931074,False,True,42.6,42.3,25.5,1041.5,11.3,0.08,0.08,0.08,0.08
191227014,M0155+3356,6,29.816538,32.931074,True,True,34.6,34.4,10.8,330.8,11.0,0.08,0.08,0.08,0.08
191227014,M0155+3356,7,30.380749,32.931074,True,True,45.4,44.0,6.2,2609.9,11.1,0.08,0.08,0.08,0.08
191227014,M0155+3356,8,27.277585,33.336422,True,True,41.8,40.4,6.3,1380.1,11.1,0.08,0.08,0.08,0.08
191227014,M0155+3356,18,29.252326,33.741770,True,True,34.8,33.2,8.7,1858.6,11.4,0.08,0.08,0.08,0.08
191227014,M0155+3356,21,27.277585,34.147118,True,True,39.7,39.8,8.9,822.3,11.1,0.08,0.08,0.08,0.08
191227014,M0155+3356,24,28.970220,34.147118,True,True,33.3,31.3,3.2,528.5,11.3,0.08,0.08,0.08,0.08
191227014,M0155+3356,25,29.534432,34.147118,True,True,32.6,32.0,4.1,345.5,11.4,0.08,0.08,0.08,0.08
191227014,M0155+3356,26,30.098644,34.147118,True,True,34.6,33.7,3.6,640.6,11.0,0.08,0.08,0.08,0.08
191227014,M0155+3356,27,27.559690,34.552466,True,True,36.2,35.7,11.7,607.9,11.2,0.08,0.08,0.08,0.08
191227014,M0155+3356,28,28.123902,34.552466,True,True,33.9,33.8,3.7,652.3,11.3,0.08,0.08,0.08,0.08
191227014,M0155+3356,29,28.688114,34.552466,True,True,36.1,30.7,4.0,1437.2,11.3,0.08,0.08,0.08,0.08
191227014,M0155+3356,30,29.252326,34.552466,True,True,31.4,30.8,5.1,493.5,11.3,0.08,0.08,0.08,0.08
191227014,M0155+3356,31,29.816538,34.552466,True,True,35.0,34.6,7.2,1375.0,11.1,0.08,0.08,0.08,0.08
191227014,M0155+3356,32,30.380749,34.552466,True,True,46.5,46.5,4.6,791.9,11.2,0.08,0.08,0.08,0.08
191227014,M0155+3356,33,27.277585,34.957814,True,True,43.7,43.5,7.1,1125.6,11.4,0.08,0.08,0.08,0.08
191227014,M0155+3356,34,27.841796,34.957814,True,False,47.3,46.8,5.8,1478.9,12.3,0.33,0.33,0.08,0.08
191227014,M0155+3356,36,28.970220,34.957814,True,True,35.6,33.5,4.0,1718.0,11.3,0.08,0.08,0.08,0.08
191227014,M0155+3356,37,29.534432,34.957814,True,True,34.9,34.0,4.9,1718.0,11.2,0.08,0.08,0.08,0.08
191227014,M0155+3356,38,30.098644,34.957814,True,True,52.8,51.9,7.3,1514.1,11.5,0.08,0.08,0.08,0.08
191227014,M0155+3356,39,30.662855,34.957814,False,True,52.8,50.3,28.1,3090.4,11.7,0.08,0.08,0.08,0.08
191228041,S2257+3622,2,342.946149,35.363297,True,True,36.1,34.7,4.1,820.7,11.3,0.08,0.08,0.08,0.08
191228041,S2257+3622,3,343.527490,35.363297,True,True,34.9,33.8,7.2,406.0,11.3,0.08,0.08,0.08,0.08
191228041,S2257+3622,7,345.852856,35.363297,False,True,47.5,47.7,70.9,2486.5,11.4,0.08,0.08,0.17,0.12
191228041,S2257+3622,9,343.236820,35.768645,True,True,33.4,32.9,3.5,203.3,11.3,0.08,0.08,0.08,0.08
191228041,S2257+3622,13,345.562185,35.768645,True,True,35.3,35.1,5.7,363.5,11.3,0.08,0.08,0.08,0.08
191228041,S2257+3622,19,345.271514,36.173993,False,True,40.8,40.4,62.9,1137.4,11.4,0.08,0.08,0.08,0.08
191228041,S2257+3622,30,344.690173,36.984689,False,True,49.9,47.7,51.6,555.2,11.3,0.08,0.08,0.17,0.17
191228041,S2257+3622,35,343.818161,37.390037,True,True,34.7,33.7,5.4,2033.9,11.4,0.08,0.08,0.08,0.08
191228041,S2257+3622,36,344.399502,37.390037,False,True,53.6,52.6,36.1,1602.6,11.2,0.08,0.08,0.25,0.29
191229013,S1352+5058,13,209.722332,50.361145,True,True,53.1,53.6,21.0,551.3,12.0,0.08,0.08,0.21,0.17
191229013,S1352+5058,15,206.377668,50.766493,True,True,45.0,44.7,5.4,452.9,11.7,0.08,0.08,0.08,0.08
191229013,S1352+5058,19,209.350702,50.766493,True,True,32.3,32.4,3.4,562.0,12.0,0.08,0.08,0.08,0.08
191229013,S1352+5058,22,206.749298,51.171841,True,True,34.0,33.4,3.7,1847.0,12.0,0.08,0.08,0.08,0.08
191229013,S1352+5058,24,208.235815,51.171841,True,True,43.0,42.2,5.0,966.7,13.0,0.25,0.25,0.08,0.08
191229013,S1352+5058,27,206.377668,51.577189,True,True,44.6,44.9,9.0,426.5,12.1,0.08,0.08,0.12,0.12
191229013,S1352+5058,30,208.607444,51.577189,True,True,49.8,50.3,23.1,473.7,12.1,0.08,0.08,0.21,0.21
191229013,S1352+5058,31,209.350702,51.577189,True,True,36.9,34.8,4.4,2155.3,12.0,0.08,0.08,0.08,0.08
191229013,S1352+5058,34,206.749298,51.982537,True,True,39.8,39.6,5.9,1311.3,12.2,0.08,0.08,0.12,0.12
191229013,S1352+5058,38,209.722332,51.982537,True,True,41.3,40.6,5.1,1223.1,12.1,0.08,0.08,0.08,0.12
191229014,M0155+3356,2,27.559690,32.931074,True,True,51.5,51.4,21.4,935.2,11.3,0.12,0.12,0.21,0.21
191229014,M0155+3356,3,28.123902,32.931074,True,True,48.2,46.6,18.2,1713.6,11.5,0.12,0.12,0.17,0.21
191229014,M0155+3356,4,28.688114,32.931074,True,True,50.4,45.9,7.6,1215.4,11.4,0.08,0.08,0.12,0.21
191229014,M0155+3356,5,29.252326,32.931074,True,True,45.4,44.9,13.1,1058.3,11.2,0.12,0.12,0.12,0.12
191229014,M0155+3356,6,29.816538,32.931074,True,True,43.5,43.5,5.7,305.6,11.3,0.12,0.12,0.12,0.12
191229014,M0155+3356,12,29.534432,33.336422,True,True,40.9,40.8,5.9,1292.4,11.4,0.12,0.12,0.12,0.12
191229014,M0155+3356,18,29.252326,33.741770,True,True,43.4,42.1,19.6,1850.3,11.3,0.12,0.12,0.12,0.12
191229014,M0155+3356,22,27.841796,34.147118,False,True,51.0,42.8,7.4,4995.5,11.6,0.12,0.12,0.12,0.12
191229014,M0155+3356,28,28.123902,34.552466,True,True,42.0,41.8,5.9,694.5,11.5,0.12,0.12,0.12,0.12
191229014,M0155+3356,30,29.252326,34.552466,True,True,42.0,41.1,13.7,473.8,11.4,0.12,0.12,0.12,0.12
191229014,M0155+3356,31,29.816538,34.552466,True,True,44.9,44.2,6.4,1276.4,11.4,0.12,0.12,0.17,0.21
191229014,M0155+3356,34,27.841796,34.957814,True,True,49.8,49.8,10.6,1235.6,11.6,0.12,0.12,0.17,0.21
191229014,M0155+3356,37,29.534432,34.957814,True,True,46.1,45.3,8.0,1530.8,11.4,0.12,0.12,0.21,0.25
191230041,S2300+3848,2,343.777683,37.795519,True,True,41.1,37.1,5.3,3092.5,11.4,0.08,0.08,0.08,0.08
191230041,S2300+3848,3,344.378342,37.795519,True,True,34.6,32.9,4.0,1497.7,11.4,0.08,0.08,0.08,0.08
191230041,S2300+3848,4,344.979002,37.795519,False,True,43.3,31.7,3.4,6797.7,11.5,0.08,0.08,0.08,0.08
191230041,S2300+3848,5,345.579662,37.795519,False,True,39.9,31.2,3.7,5193.9,11.4,0.08,0.08,0.08,0.08
191230041,S2300+3848,6,346.180321,37.795519,True,True,34.9,33.0,4.7,341.4,11.4,0.08,0.08,0.08,0.08
191230041,S2300+3848,9,344.078013,38.200867,True,True,38.9,33.1,6.6,3218.1,11.5,0.08,0.08,0.08,0.08
191230041,S2300+3848,10,344.678672,38.200867,True,True,32.2,31.6,5.3,182.1,11.4,0.08,0.08,0.08,0.08
191230041,S2300+3848,12,345.879992,38.200867,True,True,32.1,31.4,4.2,1290.2,11.4,0.08,0.08,0.08,0.08
191230041,S2300+3848,15,343.777683,38.606215,True,True,40.8,38.9,18.7,2497.6,11.6,0.08,0.08,0.12,0.12
191230041,S2300+3848,16,344.378342,38.606215,True,True,31.6,31.5,7.0,189.8,11.5,0.08,0.08,0.08,0.08
191230041,S2300+3848,19,346.180321,38.606215,True,True,34.2,31.6,3.7,840.4,11.5,0.08,0.08,0.08,0.08
191230041,S2300+3848,21,343.477353,39.011563,True,True,40.5,40.2,5.9,534.1,11.5,0.08,0.08,0.12,0.12
191230041,S2300+3848,23,344.678672,39.011563,False,True,32.2,31.8,26.0,444.0,11.5,0.08,0.08,0.08,0.08
191230041,S2300+3848,26,346.480651,39.011563,True,True,36.1,34.0,6.1,1725.3,11.4,0.08,0.08,0.08,0.08
191230041,S2300+3848,27,343.777683,39.416911,True,True,35.3,35.1,16.1,469.5,11.5,0.08,0.08,0.08,0.08
191230041,S2300+3848,28,344.378342,39.416911,True,True,36.5,36.8,15.6,657.5,11.5,0.08,0.08,0.12,0.12
191230041,S2300+3848,30,345.579662,39.416911,True,True,31.9,30.9,5.9,433.7,11.5,0.08,0.08,0.08,0.08
191230041,S2300+3848,32,346.780981,39.416911,True,True,47.7,47.1,11.0,876.7,11.6,0.08,0.08,0.17,0.12
191230041,S2300+3848,33,343.477353,39.822259,True,True,44.2,43.0,9.1,1822.2,11.4,0.08,0.08,0.12,0.12
191230041,S2300+3848,34,344.078013,39.822259,True,True,36.8,36.6,4.9,1351.2,11.7,0.08,0.08,0.08,0.08
191230041,S2300+3848,36,345.279332,39.822259,True,True,35.3,33.5,4.4,1797.6,11.5,0.08,0.08,0.08,0.08
191230041,S2300+3848,37,345.879992,39.822259,True,True,34.4,33.4,4.6,1796.5,11.6,0.08,0.08,0.08,0.08
191230041,S2300+3848,38,346.480651,39.822259,True,True,42.1,38.9,13.1,2185.4,11.5,0.08,0.08,0.12,0.12
191230041,S2300+3848,39,347.081311,39.822259,True,True,50.7,48.5,6.6,3155.6,11.6,0.08,0.08,0.17,0.12
191231012,S1345+5324,0,206.291667,53.401389,True,True,44.0,29.4,4.4,1196.8,12.3,0.08,0.08,0.08,0.08
191231012,S1345+5324,1,203.740214,52.388019,True,True,51.1,44.3,9.1,1745.3,12.1,0.08,0.08,0.12,0.12
191231012,S1345+5324,3,205.310339,52.388019,True,True,31.5,30.2,12.0,967.6,12.1,0.08,0.08,0.08,0.08
191231012,S1345+5324,4,206.095401,52.388019,True,True,29.5,29.0,3.1,759.3,12.2,0.08,0.08,0.08,0.08
191231012,S1345+5324,5,206.880464,52.388019,True,True,29.5,29.3,2.7,932.6,12.3,0.08,0.08,0.08,0.08
191231012,S1345+5324,6,207.665526,52.388019,True,True,31.2,30.9,3.9,155.6,12.3,0.08,0.08,0.08,0.08
191231012,S1345+5324,7,208.450589,52.388019,True,True,40.0,38.9,3.7,2462.1,12.3,0.08,0.08,0.08,0.08
191231012,S1345+5324,8,204.132745,52.793367,True,True,39.0,34.8,4.2,3344.7,12.1,0.08,0.08,0.08,0.08
191231012,S1345+5324,9,204.917808,52.793367,True,True,30.2,29.3,3.3,1245.9,12.2,0.08,0.08,0.08,0.08
191231012,S1345+5324,10,205.702870,52.793367,True,True,28.5,27.8,2.6,247.6,12.3,0.08,0.08,0.08,0.08
191231012,S1345+5324,12,207.272995,52.793367,True,True,28.8,28.4,3.9,1157.6,12.3,0.08,0.08,0.08,0.08
191231012,S1345+5324,13,208.058058,52.793367,True,True,32.1,31.6,4.8,640.2,12.3,0.08,0.08,0.08,0.08
191231012,S1345+5324,14,208.843120,52.793367,True,True,40.5,40.0,4.7,495.4,12.2,0.08,0.08,0.08,0.08
191231012,S1345+5324,15,204.525276,53.198715,True,True,35.6,34.5,3.0,703.0,12.1,0.08,0.08,0.08,0.08
191231012,S1345+5324,16,205.310339,53.198715,True,True,28.0,27.8,5.0,178.8,12.2,0.08,0.08,0.08,0.08
191231012,S1345+5324,20,208.450589,53.198715,True,True,33.7,33.2,4.3,203.5,12.2,0.08,0.08,0.08,0.08
191231012,S1345+5324,21,204.132745,53.604063,True,True,37.1,37.0,13.3,435.0,12.2,0.08,0.08,0.08,0.08
191231012,S1345+5324,27,204.525276,54.009411,True,True,33.4,32.8,4.2,964.0,12.2,0.08,0.08,0.08,0.08
191231012,S1345+5324,32,208.450589,54.009411,True,True,41.1,40.8,6.1,766.3,12.4,0.08,0.08,0.08,0.08
191231012,S1345+5324,33,204.132745,54.414759,True,True,38.0,38.0,2.8,761.9,12.4,0.08,0.08,0.08,0.08
191231012,S1345+5324,34,204.917808,54.414759,True,True,32.6,32.1,3.2,1319.0,12.3,0.08,0.08,0.08,0.08
191231012,S1345+5324,36,206.487933,54.414759,True,True,31.0,30.0,5.0,1694.4,12.3,0.08,0.08,0.08,0.08
191231012,S1345+5324,37,207.272995,54.414759,True,True,30.7,30.0,3.5,1596.0,12.2,0.08,0.08,0.08,0.08
191231012,S1345+5324,38,208.058058,54.414759,True,True,34.0,33.8,3.9,501.4,12.4,0.08,0.08,0.08,0.08
191231013,M0155+3356,1,26.995479,32.931074,True,True,47.8,45.8,4.3,1010.1,10.9,0.08,0.08,0.08,0.08
191231013,M0155+3356,2,27.559690,32.931074,True,True,38.5,36.7,3.3,1066.6,11.0,0.08,0.08,0.08,0.08
191231013,M0155+3356,3,28.123902,32.931074,True,True,35.1,32.7,4.5,1793.7,11.0,0.08,0.08,0.08,0.08
191231013,M0155+3356,4,28.688114,32.931074,True,True,31.8,31.1,7.4,859.2,11.0,0.08,0.08,0.08,0.08
191231013,M0155+3356,5,29.252326,32.931074,True,True,32.9,32.2,4.9,921.1,11.0,0.08,0.08,0.08,0.08
191231013,M0155+3356,6,29.816538,32.931074,True,True,33.9,33.7,6.1,325.1,10.9,0.08,0.08,0.08,0.08
191231013,M0155+3356,7,30.380749,32.931074,True,True,43.2,42.1,6.5,2358.3,10.9,0.08,0.08,0.08,0.08
191231013,M0155+3356,8,27.277585,33.336422,True,True,40.3,38.7,2.8,1495.0,11.0,0.08,0.08,0.08,0.08
191231013,M0155+3356,12,29.534432,33.336422,True,True,32.3,31.9,2.7,1201.9,11.0,0.08,0.08,0.08,0.08
191231013,M0155+3356,18,29.252326,33.741770,True,True,33.4,31.9,4.0,1759.3,10.9,0.08,0.08,0.08,0.08
191231013,M0155+3356,21,27.277585,34.147118,True,True,39.7,39.4,5.0,703.1,11.0,0.08,0.08,0.08,0.08
191231013,M0155+3356,24,28.970220,34.147118,True,True,32.1,30.5,2.8,436.1,11.0,0.08,0.08,0.08,0.08
191231013,M0155+3356,25,29.534432,34.147118,True,True,31.8,31.1,6.2,364.2,11.0,0.08,0.08,0.08,0.08
191231013,M0155+3356,28,28.123902,34.552466,True,True,33.2,32.9,3.4,599.3,11.0,0.08,0.08,0.08,0.08
191231013,M0155+3356,29,28.688114,34.552466,True,True,34.6,30.4,3.4,1411.9,11.0,0.08,0.08,0.08,0.08
191231013,M0155+3356,30,29.252326,34.552466,True,True,31.3,30.1,4.4,576.5,11.0,0.08,0.08,0.08,0.08
191231013,M0155+3356,31,29.816538,34.552466,True,True,35.3,34.9,3.9,1331.9,10.9,0.08,0.08,0.08,0.08
191231013,M0155+3356,32,30.380749,34.552466,True,True,46.8,46.7,4.8,774.4,11.0,0.08,0.08,0.08,0.08
191231013,M0155+3356,33,27.277585,34.957814,True,True,42.5,42.0,6.0,1001.7,11.1,0.08,0.08,0.08,0.08
191231013,M0155+3356,34,27.841796,34.957814,True,True,37.1,36.8,4.6,1463.8,11.1,0.08,0.08,0.08,0.08
191231013,M0155+3356,35,28.406008,34.957814,True,True,35.6,34.0,3.5,2053.8,11.0,0.08,0.08,0.08,0.08
191231013,M0155+3356,36,28.970220,34.957814,True,True,35.1,32.9,6.0,1632.9,11.0,0.08,0.08,0.08,0.08
191231013,M0155+3356,37,29.534432,34.957814,True,True,34.6,33.3,4.8,1587.6,11.0,0.08,0.08,0.08,0.08
191231013,M0155+3356,39,30.662855,34.957814,True,True,48.9,46.4,4.2,2949.3,11.0,0.08,0.08,0.08,0.08
200101041,S2301+4340,1,343.359352,42.659686,True,True,57.0,51.5,8.1,2476.0,11.5,0.08,0.08,0.12,0.12
200101041,S2301+4340,2,344.006474,42.659686,True,True,39.6,38.8,5.4,265.9,11.5,0.08,0.08,0.12,0.12
200101041,S2301+4340,3,344.653597,42.659686,True,True,36.3,36.1,14.6,339.1,11.5,0.08,0.08,0.12,0.12
