ObsID,Name,Beam,RA,Dec,cube2_qual,cube1_qual,cube0_qual,sigma_c2,sigma_c1,sigma_c0,f_ex_c2,f_ex_c1,f_ex_c0,p_0.8_c2,p_0.8_c1,p_0.8_c0
200103041,S2305+4114,29,346.148551,41.848855,G,G,G,1.31,1.32,1.37,-5.97,-6.06,-5.96,4.24,4.23,4.24
200103041,S2305+4114,30,346.771015,41.848855,G,G,G,1.30,1.31,1.35,-5.99,-6.14,-5.91,4.25,4.24,4.24
200103041,S2305+4114,31,347.393478,41.848855,B,B,B,1.45,1.46,1.49,-4.06,-4.13,-4.09,4.27,4.28,4.26
200103041,S2305+4114,32,348.015942,41.848855,G,G,G,1.80,1.83,1.89,-5.78,-5.89,-5.92,4.29,4.27,4.25
200103041,S2305+4114,34,345.214856,42.254203,G,G,G,1.58,1.58,1.62,-5.87,-6.00,-5.91,4.25,4.24,4.24
200103041,S2305+4114,35,345.837319,42.254203,O,O,O,1.46,1.47,1.49,-4.66,-4.60,-4.57,4.29,4.29,4.30
200103041,S2305+4114,36,346.459783,42.254203,G,G,O,1.40,1.42,1.46,-5.39,-5.28,-5.36,4.27,4.29,4.28
200103041,S2305+4114,38,347.704710,42.254203,G,G,G,1.68,1.68,1.70,-5.79,-5.81,-5.93,4.27,4.29,4.26
200103041,S2305+4114,39,348.327173,42.254203,G,G,G,2.08,2.04,2.04,-5.75,-5.78,-5.83,4.30,4.31,4.28
200104010,S1407+5815,1,208.999577,57.252186,G,G,G,1.97,1.98,2.00,-5.84,-5.93,-5.90,4.27,4.26,4.23
200104010,S1407+5815,2,209.889451,57.252186,G,G,G,1.59,1.61,1.68,-5.83,-5.94,-5.87,4.26,4.23,4.22
200104010,S1407+5815,3,210.779325,57.252186,G,G,G,1.35,1.36,1.41,-5.92,-6.17,-6.01,4.24,4.19,4.20
200104010,S1407+5815,4,211.669199,57.252186,G,G,G,1.35,1.37,1.42,-5.84,-5.94,-5.84,4.26,4.26,4.26
200104010,S1407+5815,5,212.559072,57.252186,G,G,G,1.34,1.35,1.40,-5.83,-5.98,-5.99,4.25,4.25,4.24
200104010,S1407+5815,6,213.448946,57.252186,G,G,G,1.43,1.44,1.49,-5.81,-5.98,-5.95,4.28,4.27,4.23
200104010,S1407+5815,7,214.338820,57.252186,G,G,G,1.81,1.83,1.85,-5.89,-5.96,-5.92,4.26,4.25,4.28
200104010,S1407+5815,8,209.444514,57.657534,G,G,G,1.84,1.78,1.72,-5.81,-5.39,-5.61,4.33,4.31,4.33
200104010,S1407+5815,11,212.114135,57.657534,G,G,G,1.30,1.31,1.34,-5.65,-5.68,-5.64,4.27,4.25,4.26
200104010,S1407+5815,12,213.004009,57.657534,O,O,G,1.34,1.36,1.40,-5.20,-5.31,-5.23,4.33,4.30,4.30
200104010,S1407+5815,13,213.893883,57.657534,G,G,G,1.42,1.44,1.49,-5.87,-5.99,-5.99,4.26,4.26,4.25
200104010,S1407+5815,14,214.783757,57.657534,G,G,G,1.87,1.88,1.91,-5.74,-5.86,-5.93,4.27,4.26,4.29
200104010,S1407+5815,19,213.448946,58.062882,G,G,G,1.33,1.34,1.38,-5.85,-5.93,-5.89,4.29,4.26,4.27
200104010,S1407+5815,20,214.338820,58.062882,G,G,G,1.50,1.53,1.59,-5.85,-5.84,-5.76,4.27,4.28,4.26
200104010,S1407+5815,21,209.444514,58.468230,G,G,G,1.65,1.65,1.67,-5.85,-5.81,-5.87,4.30,4.28,4.26
200104010,S1407+5815,23,211.224262,58.468230,G,G,G,1.25,1.26,1.31,-5.91,-6.01,-5.98,4.23,4.21,4.25
200104010,S1407+5815,24,212.114135,58.468230,G,G,G,1.26,1.28,1.31,-5.89,-5.95,-5.99,4.27,4.28,4.22
200104010,S1407+5815,25,213.004009,58.468230,G,G,G,1.32,1.33,1.36,-5.93,-6.14,-5.96,4.28,4.27,4.22
200104010,S1407+5815,26,213.893883,58.468230,G,G,G,1.36,1.39,1.44,-5.82,-5.94,-5.93,4.26,4.28,4.28
200104010,S1407+5815,27,209.889451,58.873578,G,G,G,1.43,1.44,1.49,-5.86,-6.02,-6.05,4.25,4.23,4.25
200104010,S1407+5815,29,211.669199,58.873578,G,G,G,1.26,1.28,1.32,-5.95,-6.00,-5.99,4.24,4.23,4.23
200104010,S1407+5815,30,212.559072,58.873578,G,G,G,1.25,1.27,1.31,-5.91,-5.89,-5.94,4.27,4.21,4.23
200104010,S1407+5815,31,213.448946,58.873578,G,G,G,1.40,1.41,1.44,-5.94,-6.07,-5.88,4.24,4.25,4.24
200104010,S1407+5815,32,214.338820,58.873578,G,G,G,1.75,1.77,1.84,-5.83,-5.87,-6.02,4.29,4.26,4.27
200104010,S1407+5815,33,209.444514,59.278926,G,G,G,1.82,1.85,1.91,-5.92,-6.01,-5.91,4.25,4.25,4.22
200104010,S1407+5815,34,210.334388,59.278926,G,G,G,1.54,1.54,1.58,-5.79,-5.95,-5.91,4.23,4.26,4.22
200104010,S1407+5815,35,211.224262,59.278926,G,G,G,1.52,1.53,1.58,-5.87,-5.99,-5.97,4.25,4.24,4.27
200104010,S1407+5815,38,213.893883,59.278926,G,G,G,1.61,1.59,1.60,-5.82,-5.92,-5.95,4.29,4.28,4.28
200104010,S1407+5815,39,214.783757,59.278926,G,G,G,2.02,1.96,1.92,-5.84,-5.91,-5.87,4.29,4.32,4.29
200104011,M0155+3356,1,26.995479,32.931074,G,G,G,2.07,2.10,2.15,-5.81,-5.94,-5.86,4.25,4.25,4.24
200104011,M0155+3356,3,28.123902,32.931074,O,B,B,1.48,1.51,1.57,-4.89,-4.00,-4.22,4.25,4.25,4.24
200104011,M0155+3356,4,28.688114,32.931074,B,B,B,2.10,2.21,2.32,-3.24,-3.19,-3.19,4.57,4.69,4.63
200104011,M0155+3356,5,29.252326,32.931074,G,G,G,1.44,1.46,1.51,-5.93,-6.17,-6.04,4.25,4.22,4.23
200104011,M0155+3356,6,29.816538,32.931074,G,G,G,1.49,1.51,1.54,-5.88,-5.97,-6.00,4.27,4.25,4.26
200104011,M0155+3356,7,30.380749,32.931074,G,G,G,1.92,1.94,1.95,-5.86,-5.92,-5.87,4.25,4.27,4.25
200104011,M0155+3356,8,27.277585,33.336422,G,G,G,1.80,1.80,1.81,-5.87,-5.94,-5.84,4.26,4.26,4.25
200104011,M0155+3356,12,29.534432,33.336422,G,G,G,1.44,1.47,1.52,-6.01,-6.01,-6.05,4.24,4.22,4.26
200104011,M0155+3356,21,27.277585,34.147118,G,G,G,1.92,1.85,1.80,-5.71,-5.46,-5.53,4.30,4.32,4.31
200104011,M0155+3356,24,28.970220,34.147118,B,B,B,1.35,1.38,1.43,-4.03,-3.88,-3.93,4.25,4.26,4.22
200104011,M0155+3356,25,29.534432,34.147118,G,G,G,1.37,1.39,1.42,-6.00,-5.94,-5.91,4.25,4.24,4.23
200104011,M0155+3356,27,27.559690,34.552466,G,G,G,1.54,1.56,1.64,-5.90,-5.84,-5.93,4.26,4.28,4.27
200104011,M0155+3356,28,28.123902,34.552466,G,G,G,1.50,1.45,1.47,-5.95,-5.91,-5.91,4.26,4.25,4.24
200104011,M0155+3356,31,29.816538,34.552466,G,G,G,1.53,1.52,1.54,-5.87,-5.97,-5.94,4.25,4.26,4.27
200104011,M0155+3356,32,30.380749,34.552466,G,G,G,1.86,1.89,1.96,-5.81,-5.87,-5.94,4.26,4.26,4.26
200104011,M0155+3356,33,27.277585,34.957814,O,B,B,1.94,1.97,2.04,-4.55,-4.18,-4.32,4.35,4.27,4.29
200104011,M0155+3356,34,27.841796,34.957814,G,G,G,1.68,1.69,1.73,-5.90,-5.89,-6.04,4.23,4.27,4.25
200104011,M0155+3356,35,28.406008,34.957814,G,G,G,1.69,1.71,1.76,-5.84,-6.07,-6.06,4.26,4.21,4.25
200104011,M0155+3356,36,28.970220,34.957814,G,G,G,1.44,1.47,1.51,-5.98,-5.87,-6.01,4.26,4.28,4.29
200104011,M0155+3356,37,29.534432,34.957814,G,G,G,1.44,1.46,1.51,-5.83,-5.84,-5.80,4.28,4.27,4.30
200104011,M0155+3356,38,30.098644,34.957814,G,G,G,1.73,1.71,1.72,-5.85,-5.87,-5.91,4.26,4.26,4.24
200104011,M0155+3356,39,30.662855,34.957814,G,G,G,2.17,2.10,2.06,-5.81,-5.83,-5.88,4.32,4.30,4.27
200105041,S2310+3622,0,347.683333,36.376667,G,G,G,1.36,1.37,1.38,-5.95,-6.18,-5.66,4.20,4.26,4.26
200105041,S2310+3622,1,345.793974,35.363297,G,G,G,2.05,2.08,2.10,-5.92,-5.92,-5.43,4.29,4.26,4.31
200105041,S2310+3622,2,346.375315,35.363297,G,G,G,1.59,1.63,1.67,-5.86,-5.88,-5.44,4.26,4.27,4.27
200105041,S2310+3622,3,346.956656,35.363297,G,G,G,1.50,1.52,1.55,-5.82,-6.04,-5.55,4.24,4.25,4.32
200105041,S2310+3622,4,347.537998,35.363297,G,G,G,1.45,1.48,1.51,-5.97,-5.94,-5.63,4.25,4.25,4.26
200105041,S2310+3622,6,348.700680,35.363297,G,G,G,1.47,1.50,1.53,-5.83,-5.98,-5.54,4.28,4.26,4.28
200105041,S2310+3622,7,349.282022,35.363297,G,G,G,1.89,1.93,1.94,-5.91,-5.83,-5.51,4.28,4.29,4.30
200105041,S2310+3622,8,346.084644,35.768645,G,G,G,1.78,1.82,1.81,-5.79,-5.84,-5.52,4.30,4.29,4.35
200105041,S2310+3622,9,346.665986,35.768645,G,G,G,1.47,1.48,1.51,-5.84,-5.88,-5.51,4.26,4.28,4.30
200105041,S2310+3622,10,347.247327,35.768645,B,B,B,1.40,1.41,1.44,-3.91,-3.83,-3.85,4.23,4.23,4.26
200105041,S2310+3622,12,348.410010,35.768645,G,G,G,1.36,1.40,1.44,-5.91,-5.97,-5.58,4.25,4.21,4.26
200105041,S2310+3622,13,348.991351,35.768645,G,G,G,1.51,1.55,1.60,-5.86,-5.89,-5.55,4.26,4.25,4.30
200105041,S2310+3622,14,349.572692,35.768645,B,B,B,1.96,2.00,2.01,-4.39,-4.19,-4.27,4.30,4.26,4.36
200105041,S2310+3622,15,346.375315,36.173993,G,G,G,1.87,1.76,1.67,-5.88,-5.95,-5.54,4.30,4.24,4.27
200105041,S2310+3622,16,346.956656,36.173993,G,G,G,1.37,1.39,1.43,-5.90,-6.12,-5.58,4.27,4.26,4.27
200105041,S2310+3622,17,347.537998,36.173993,G,G,G,1.36,1.37,1.38,-5.87,-6.08,-5.68,4.26,4.26,4.29
200105041,S2310+3622,19,348.700680,36.173993,B,B,B,1.45,1.49,1.53,-3.78,-3.63,-3.66,4.26,4.18,4.27
200105041,S2310+3622,20,349.282022,36.173993,G,G,G,1.60,1.66,1.71,-5.87,-5.84,-5.49,4.26,4.27,4.28
200105041,S2310+3622,21,346.084644,36.579341,G,G,G,1.71,1.74,1.74,-5.83,-6.02,-5.42,4.26,4.25,4.32
200105041,S2310+3622,22,346.665986,36.579341,G,G,G,1.44,1.45,1.45,-5.81,-5.89,-5.47,4.27,4.24,4.26
200105041,S2310+3622,23,347.247327,36.579341,G,G,G,1.28,1.31,1.35,-6.01,-6.02,-5.62,4.22,4.22,4.28
200105041,S2310+3622,24,347.828668,36.579341,G,G,G,1.32,1.35,1.37,-5.96,-6.08,-5.62,4.26,4.24,4.28
200105041,S2310+3622,26,348.991351,36.579341,B,B,B,1.51,1.56,1.63,-4.26,-4.25,-4.20,4.32,4.36,4.33
200105041,S2310+3622,27,346.375315,36.984689,G,G,G,1.52,1.57,1.62,-5.82,-5.94,-5.34,4.29,4.28,4.35
200105041,S2310+3622,28,346.956656,36.984689,G,G,G,1.45,1.42,1.46,-6.02,-6.00,-5.59,4.26,4.23,4.25
200105041,S2310+3622,29,347.537998,36.984689,G,G,G,1.32,1.36,1.41,-5.93,-5.96,-5.67,4.24,4.21,4.27
200105041,S2310+3622,30,348.119339,36.984689,G,G,G,1.33,1.37,1.40,-5.84,-6.02,-5.57,4.25,4.25,4.29
200105041,S2310+3622,31,348.700680,36.984689,O,G,G,1.47,1.50,1.52,-5.25,-5.52,-5.36,4.27,4.27,4.33
200105041,S2310+3622,32,349.282022,36.984689,G,G,G,1.81,1.89,1.95,-5.98,-6.13,-5.52,4.23,4.20,4.27
200105041,S2310+3622,33,346.084644,37.390037,G,G,G,1.87,1.92,1.97,-5.95,-5.94,-5.80,4.25,4.27,4.29
200105041,S2310+3622,36,347.828668,37.390037,G,G,G,1.42,1.46,1.50,-5.95,-6.05,-5.68,4.30,4.22,4.27
200106009,M1403+5324,1,208.298547,52.388019,G,G,G,1.97,2.06,2.20,-5.81,-5.33,-5.50,4.28,4.37,4.30
200106009,M1403+5324,3,209.868672,52.388019,G,G,G,1.42,1.44,1.48,-5.44,-5.60,-5.39,4.28,4.27,4.30
200106009,M1403+5324,8,208.691078,52.793367,G,G,G,1.75,1.75,1.75,-5.83,-5.98,-5.75,4.29,4.27,4.25
200106009,M1403+5324,9,209.476141,52.793367,G,G,G,1.47,1.46,1.48,-5.93,-6.04,-5.90,4.24,4.22,4.25
200106009,M1403+5324,15,209.083609,53.198715,G,G,G,1.74,1.66,1.60,-5.84,-5.95,-5.86,4.25,4.27,4.27
200106009,M1403+5324,27,209.083609,54.009411,G,G,G,1.59,1.61,1.66,-5.86,-6.08,-5.82,4.25,4.28,4.28
200106009,M1403+5324,32,213.008922,54.009411,G,G,G,1.76,1.80,1.87,-5.86,-5.84,-5.74,4.27,4.24,4.28
200106009,M1403+5324,33,208.691078,54.414759,G,G,G,1.87,1.94,2.03,-5.89,-6.02,-5.90,4.25,4.25,4.26
200106010,M0155+3356,1,26.995479,32.931074,G,G,G,2.02,2.06,2.11,-5.85,-5.95,-5.63,4.30,4.27,4.31
200106010,M0155+3356,2,27.559690,32.931074,G,G,G,1.57,1.60,1.66,-5.98,-5.82,-5.75,4.24,4.27,4.29
200106010,M0155+3356,3,28.123902,32.931074,O,B,B,1.50,1.53,1.57,-4.65,-4.05,-4.22,4.28,4.27,4.30
200106010,M0155+3356,4,28.688114,32.931074,B,B,B,2.17,2.26,2.36,-3.23,-3.18,-3.18,4.45,4.51,4.49
200106010,M0155+3356,5,29.252326,32.931074,G,G,G,1.45,1.47,1.51,-5.95,-5.99,-6.05,4.24,4.29,4.26
200106010,M0155+3356,6,29.816538,32.931074,G,G,G,1.49,1.51,1.54,-5.92,-5.94,-5.90,4.30,4.25,4.26
200106010,M0155+3356,7,30.380749,32.931074,G,G,G,1.94,1.94,1.93,-5.74,-5.89,-5.81,4.26,4.26,4.29
200106010,M0155+3356,8,27.277585,33.336422,G,G,G,1.80,1.82,1.82,-5.81,-5.89,-5.71,4.27,4.30,4.33
200106010,M0155+3356,12,29.534432,33.336422,G,G,G,1.49,1.52,1.57,-5.93,-5.97,-5.85,4.23,4.26,4.27
200106010,M0155+3356,21,27.277585,34.147118,G,G,G,1.87,1.82,1.77,-5.78,-5.79,-5.62,4.29,4.28,4.33
200106010,M0155+3356,24,28.970220,34.147118,B,B,B,1.55,1.59,1.61,-4.19,-4.09,-4.14,4.24,4.32,4.25
200106010,M0155+3356,25,29.534432,34.147118,G,G,G,1.43,1.44,1.47,-5.91,-6.05,-5.94,4.26,4.28,4.26
200106010,M0155+3356,26,30.098644,34.147118,G,G,G,1.49,1.53,1.59,-5.85,-6.02,-5.90,4.28,4.25,4.25
200106010,M0155+3356,27,27.559690,34.552466,G,G,G,1.69,1.73,1.80,-5.81,-5.92,-5.65,4.26,4.26,4.28
200106010,M0155+3356,28,28.123902,34.552466,G,G,G,1.56,1.51,1.53,-5.89,-5.91,-5.96,4.28,4.25,4.24
200106010,M0155+3356,29,28.688114,34.552466,G,G,G,1.37,1.40,1.44,-5.61,-5.78,-5.59,4.24,4.29,4.26
200106010,M0155+3356,30,29.252326,34.552466,G,G,G,1.39,1.42,1.46,-5.91,-5.95,-6.00,4.24,4.23,4.25
200106010,M0155+3356,31,29.816538,34.552466,G,G,G,1.56,1.57,1.58,-5.94,-5.86,-5.87,4.25,4.25,4.28
200106010,M0155+3356,33,27.277585,34.957814,G,G,G,1.92,1.96,2.02,-5.64,-5.55,-5.58,4.29,4.29,4.31
200106010,M0155+3356,34,27.841796,34.957814,G,G,G,1.74,1.77,1.80,-5.96,-5.98,-5.87,4.22,4.25,4.23
200106010,M0155+3356,35,28.406008,34.957814,G,G,G,1.54,1.57,1.62,-5.95,-5.88,-5.88,4.26,4.24,4.25
200106010,M0155+3356,36,28.970220,34.957814,G,G,G,1.46,1.49,1.54,-5.90,-5.97,-5.91,4.26,4.23,4.26
200106010,M0155+3356,37,29.534432,34.957814,G,G,G,1.52,1.55,1.60,-5.87,-5.81,-5.84,4.27,4.27,4.28
200106010,M0155+3356,38,30.098644,34.957814,G,G,G,1.81,1.81,1.83,-5.85,-5.97,-5.84,4.28,4.27,4.29
200106010,M0155+3356,39,30.662855,34.957814,G,G,G,2.32,2.26,2.22,-5.75,-5.94,-5.63,4.29,4.29,4.32
200108171,S1026+6041,6,158.173617,59.684130,G,G,G,1.50,1.55,1.58,-5.88,-6.12,-5.94,4.24,4.27,4.26
200108171,S1026+6041,7,159.129969,59.684130,O,O,O,1.95,2.00,2.02,-4.87,-4.64,-4.86,4.29,4.28,4.27
200108171,S1026+6041,8,153.870031,60.089478,G,G,G,1.75,1.80,1.83,-5.91,-6.05,-5.98,4.26,4.27,4.25
200108171,S1026+6041,9,154.826383,60.089478,G,G,G,1.52,1.54,1.58,-6.00,-5.91,-5.94,4.25,4.25,4.23
200108171,S1026+6041,10,155.782736,60.089478,G,G,G,1.42,1.45,1.54,-5.90,-5.85,-5.97,4.26,4.27,4.22
200108171,S1026+6041,11,156.739088,60.089478,G,G,G,1.40,1.44,1.48,-5.98,-5.94,-6.03,4.26,4.22,4.26
200108171,S1026+6041,13,158.651793,60.089478,G,G,G,1.48,1.53,1.60,-5.90,-5.98,-5.94,4.26,4.28,4.24
200108171,S1026+6041,14,159.608145,60.089478,G,G,G,1.98,2.03,2.07,-5.87,-5.91,-5.82,4.24,4.25,4.27
200108171,S1026+6041,15,154.348207,60.494826,G,G,G,1.87,1.80,1.74,-5.94,-5.90,-6.02,4.23,4.24,4.25
200108171,S1026+6041,16,155.304559,60.494826,G,G,G,1.39,1.57,1.48,-5.92,-6.07,-5.33,4.25,4.26,4.39
200108171,S1026+6041,17,156.260912,60.494826,G,G,G,1.41,1.44,1.46,-6.00,-5.95,-5.94,4.22,4.26,4.24
200108171,S1026+6041,21,153.870031,60.900174,G,G,G,1.73,1.79,1.81,-5.88,-5.95,-5.92,4.24,4.24,4.27
200108171,S1026+6041,22,154.826383,60.900174,G,G,G,1.46,1.49,1.51,-5.98,-5.92,-5.93,4.25,4.26,4.25
200108171,S1026+6041,23,155.782736,60.900174,G,G,G,1.42,1.49,1.53,-5.96,-5.93,-5.90,4.24,4.23,4.26
200108171,S1026+6041,24,156.739088,60.900174,G,G,G,1.37,1.42,1.45,-5.91,-5.78,-5.86,4.28,4.29,4.23
200108171,S1026+6041,29,156.260912,61.305522,G,G,G,1.37,1.42,1.47,-5.93,-6.00,-5.94,4.25,4.22,4.24
200108171,S1026+6041,30,157.217264,61.305522,G,G,G,1.38,1.43,1.47,-5.66,-5.46,-5.47,4.22,4.32,4.23
200108171,S1026+6041,32,159.129969,61.305522,G,G,G,1.88,1.96,2.01,-6.03,-5.91,-5.94,4.26,4.25,4.24
200108171,S1026+6041,34,154.826383,61.710870,O,O,O,1.61,1.65,1.71,-4.75,-4.78,-4.76,4.26,4.24,4.28
200108171,S1026+6041,35,155.782736,61.710870,G,G,G,1.64,1.70,1.67,-5.51,-6.05,-5.73,4.34,4.23,4.29
200108171,S1026+6041,36,156.739088,61.710870,G,G,G,1.48,1.53,1.58,-5.97,-6.09,-5.97,4.19,4.20,4.25
200108171,S1026+6041,37,157.695441,61.710870,G,G,G,1.51,1.57,1.63,-5.97,-5.99,-5.98,4.24,4.22,4.25
200108171,S1026+6041,39,159.608145,61.710870,G,G,G,2.23,2.18,2.16,-5.88,-5.88,-5.92,4.23,4.28,4.25
200109001,S2315+3356,8,347.277585,33.336422,O,G,G,1.88,1.93,1.95,-5.24,-5.50,-5.41,4.26,4.26,4.28
200109001,S2315+3356,11,348.970220,33.336422,G,G,G,1.44,1.49,1.53,-5.87,-5.51,-5.83,4.25,4.28,4.30
200109001,S2315+3356,12,349.534432,33.336422,G,G,G,1.51,1.56,1.60,-5.90,-5.92,-5.98,4.29,4.23,4.28
200109001,S2315+3356,15,347.559690,33.741770,G,G,G,1.93,1.86,1.79,-5.98,-5.97,-5.99,4.26,4.22,4.18
200109001,S2315+3356,19,349.816538,33.741770,G,G,G,1.47,1.50,1.54,-5.99,-5.97,-6.04,4.22,4.27,4.24
200109001,S2315+3356,23,348.406008,34.147118,G,G,G,1.44,1.48,1.54,-5.93,-6.15,-6.07,4.24,4.19,4.21
200109001,S2315+3356,32,350.380749,34.552466,G,G,G,1.97,2.04,2.15,-6.01,-5.93,-5.89,4.25,4.27,4.28
200109001,S2315+3356,33,347.277585,34.957814,G,G,G,2.03,2.09,2.17,-5.89,-5.85,-5.86,4.28,4.30,4.28
200109001,S2315+3356,37,349.534432,34.957814,G,G,G,1.60,1.63,1.70,-5.46,-5.35,-5.33,4.26,4.26,4.27
200109001,S2315+3356,38,350.098644,34.957814,G,G,G,1.84,1.86,1.90,-5.94,-5.95,-5.92,4.24,4.24,4.28
200109001,S2315+3356,39,350.662855,34.957814,G,G,G,2.28,2.30,2.27,-5.98,-5.89,-5.91,4.26,4.25,4.27
200110007,S1415+5550,2,212.074773,54.819963,G,G,G,1.59,1.63,1.69,-6.03,-5.87,-6.05,4.24,4.23,4.23
200110007,S1415+5550,6,215.408510,54.819963,G,G,G,1.55,1.57,1.60,-5.87,-5.92,-5.84,4.22,4.27,4.25
200110007,S1415+5550,7,216.241944,54.819963,G,G,G,1.92,1.97,2.05,-6.02,-5.91,-5.93,4.26,4.21,4.29
200110007,S1415+5550,10,213.324924,55.225311,B,B,B,1.44,1.46,1.49,-3.84,-3.82,-3.82,4.28,4.28,4.28
200110007,S1415+5550,13,215.825227,55.225311,G,G,G,1.49,1.53,1.59,-5.93,-5.94,-5.95,4.25,4.21,4.25
200110007,S1415+5550,14,216.658662,55.225311,O,O,O,1.99,2.01,2.01,-4.69,-4.75,-4.71,4.24,4.31,4.28
200110007,S1415+5550,15,212.074773,55.630659,G,G,G,1.59,1.64,1.70,-5.95,-6.05,-5.94,4.24,4.26,4.24
200110007,S1415+5550,16,212.908207,55.630659,B,B,B,1.65,1.67,1.70,-3.60,-3.60,-3.61,4.51,4.49,4.51
200110007,S1415+5550,17,213.741641,55.630659,G,G,G,1.45,1.46,1.47,-5.92,-5.99,-6.07,4.22,4.23,4.20
200110007,S1415+5550,19,215.408510,55.630659,G,G,G,1.48,1.50,1.53,-5.91,-5.90,-5.92,4.23,4.23,4.27
200110007,S1415+5550,20,216.241944,55.630659,G,G,G,1.72,1.77,1.82,-5.96,-5.95,-5.90,4.26,4.24,4.27
200110007,S1415+5550,23,213.324924,56.036007,G,G,G,1.40,1.42,1.46,-5.99,-6.01,-6.01,4.23,4.20,4.21
200110007,S1415+5550,24,214.158359,56.036007,B,O,O,1.39,1.42,1.44,-4.44,-4.61,-4.52,4.29,4.26,4.29
200110007,S1415+5550,25,214.991793,56.036007,G,G,G,1.43,1.45,1.47,-6.01,-5.94,-5.96,4.22,4.24,4.20
200110007,S1415+5550,26,215.825227,56.036007,O,O,O,1.50,1.54,1.59,-5.19,-5.21,-5.14,4.26,4.26,4.27
200110007,S1415+5550,28,212.908207,56.441355,G,G,G,1.56,1.54,1.56,-5.97,-5.90,-5.99,4.25,4.21,4.21
200110007,S1415+5550,29,213.741641,56.441355,B,B,B,1.40,1.43,1.46,-4.13,-4.11,-4.12,4.23,4.29,4.27
200110007,S1415+5550,30,214.575076,56.441355,B,B,B,1.42,1.45,1.49,-3.92,-3.89,-3.92,4.26,4.24,4.25
200110007,S1415+5550,32,216.241944,56.441355,G,G,G,1.83,1.90,1.96,-5.63,-5.49,-5.53,4.28,4.29,4.31
200110007,S1415+5550,33,211.658056,56.846703,B,B,B,1.96,2.02,2.08,-4.31,-4.31,-4.28,4.26,4.26,4.27
200110007,S1415+5550,34,212.491490,56.846703,B,B,B,1.69,1.72,1.76,-4.23,-4.20,-4.20,4.23,4.26,4.23
200110007,S1415+5550,35,213.324924,56.846703,G,G,G,1.47,1.50,1.55,-5.73,-5.68,-5.76,4.25,4.28,4.23
200110007,S1415+5550,36,214.158359,56.846703,O,O,O,1.49,1.52,1.56,-4.96,-5.02,-4.97,4.31,4.34,4.28
200110007,S1415+5550,37,214.991793,56.846703,G,G,G,1.56,1.59,1.64,-5.92,-5.92,-5.95,4.27,4.26,4.26
200110007,S1415+5550,38,215.825227,56.846703,G,G,G,1.82,1.86,1.93,-5.91,-5.86,-5.92,4.30,4.26,4.27
200110007,S1415+5550,39,216.658662,56.846703,G,G,G,2.27,2.31,2.34,-5.88,-5.89,-5.88,4.29,4.28,4.25
200110008,M0209+3622,4,32.108832,35.363297,G,G,G,1.63,1.66,1.71,-5.87,-6.11,-6.01,4.23,4.21,4.25
200110008,M0209+3622,5,32.690173,35.363297,G,G,G,1.61,1.65,1.71,-6.05,-5.96,-5.96,4.21,4.24,4.24
200110008,M0209+3622,8,30.655478,35.768645,B,B,B,2.04,2.09,2.16,-3.93,-3.99,-3.96,4.25,4.27,4.26
200110008,M0209+3622,13,33.562185,35.768645,B,B,B,1.72,1.76,1.81,-4.06,-4.04,-4.01,4.25,4.26,4.25
200110008,M0209+3622,14,34.143526,35.768645,G,G,G,2.19,2.23,2.27,-5.44,-5.46,-5.52,4.31,4.29,4.30
200110008,M0209+3622,16,31.527490,36.173993,G,G,G,1.55,1.57,1.60,-6.09,-6.00,-5.94,4.21,4.24,4.25
200110008,M0209+3622,19,33.271514,36.173993,B,B,B,1.63,1.66,1.70,-4.42,-4.35,-4.36,4.24,4.27,4.26
200110008,M0209+3622,20,33.852856,36.173993,B,B,B,2.28,2.36,2.45,-3.52,-3.54,-3.52,5.34,5.31,5.29
200110008,M0209+3622,21,30.655478,36.579341,G,G,G,2.00,2.07,2.11,-6.05,-6.14,-6.11,4.20,4.23,4.24
200110008,M0209+3622,23,31.818161,36.579341,O,O,G,1.53,1.56,1.59,-5.18,-5.34,-5.19,4.24,4.27,4.23
200110008,M0209+3622,24,32.399502,36.579341,G,G,G,1.48,1.52,1.54,-6.04,-6.03,-5.91,4.24,4.32,4.22
200110008,M0209+3622,25,32.980844,36.579341,O,O,G,1.60,1.61,1.61,-5.12,-5.47,-5.27,4.30,4.28,4.32
200110008,M0209+3622,30,32.690173,36.984689,G,G,G,1.46,1.50,1.55,-5.93,-6.05,-5.97,4.25,4.28,4.24
200110008,M0209+3622,31,33.271514,36.984689,B,B,B,1.69,1.69,1.73,-3.78,-3.88,-3.88,4.36,4.36,4.32
200110008,M0209+3622,33,30.655478,37.390037,O,O,O,2.14,2.20,2.26,-4.76,-4.74,-4.76,4.28,4.29,4.28
200110008,M0209+3622,34,31.236820,37.390037,O,O,O,1.81,1.84,1.88,-5.12,-5.04,-5.02,4.28,4.27,4.27
200110008,M0209+3622,35,31.818161,37.390037,G,G,G,1.69,1.70,1.74,-5.96,-5.94,-5.93,4.24,4.23,4.23
200110008,M0209+3622,36,32.399502,37.390037,G,G,G,1.58,1.62,1.66,-5.76,-5.79,-5.84,4.31,4.30,4.29
200110008,M0209+3622,37,32.980844,37.390037,G,G,G,1.64,1.68,1.74,-5.83,-5.79,-5.87,4.26,4.26,4.26
200110008,M0209+3622,38,33.562185,37.390037,G,G,G,1.95,2.00,2.07,-5.83,-5.84,-5.89,4.24,4.28,4.27
